,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
14,3.343122718002316,3.507498210602349,3.469499649436458,3.4716463283672216,3.5925817101342616,3.6607796293008765,3.547218656152651,3.4452564536158397,3.4463656618531733,3.339376304686639,3.3844146038157814,3.5704002173985887,3.6572595826220824,3.4302931402798844,3.447055965526614,3.55919623441492,3.438819229063618,3.3857662212030037,3.572965659057936,3.6629563523250686,3.545055810484587,3.474895459336997,3.5644053077977293,3.5551991809749848,3.5434711384892976,3.614643424733071,3.6562049646439583,3.519733340349985,3.493192382902456,3.531236423899244,3.503189334462163,3.481398532484679,3.620445797289901,3.6339695844702313,3.4807679383410672,3.3909032232166694,3.55680237790978,3.497802550671198,3.448755962546352,3.566446161186038,3.583330260480967,3.543780719116426,3.4954648020194905,3.5521227503060135,3.5028347718368096,3.505949192669321,3.6116795928067913,3.6548429127245545,3.532309687839801,3.4949704344034465,3.5660891243103814,3.524276080457555,3.5040637601848865,3.561983183184016,3.580950600071961,3.3296216976927258
15,3.2063534124838844,3.2382335909833904,3.2733270829163676,3.3129012479701743,3.20706727339198,3.318291467255352,3.343396108455543,3.372161057659172,3.2834448522079356,3.3818780208443413,3.2561694172060305,3.30509974766358,3.2858257994163074,3.2382335909833904,3.276054020181108,3.2382335909833904,3.204789237475569,3.3129012479701743,3.274538389641584,3.316666684981291,3.2843377865969337,3.371955650123378,3.346545951789672,3.3817128969858365,3.1991078333136804,3.3088722981338545,3.3479631340257487,3.2382335909833904,3.2063534124838844,3.2382335909833904,3.2733270829163676,3.3129012479701743,3.20706727339198,3.316666684981291,3.346377160105745,3.371955650123378,3.2834448522079356,3.3817128969858365,3.252480612200724,3.3072042071165546,3.287851063170572,3.240510847307815,3.272124327183849,3.23572616885244,3.204789237475569,3.3129012479701743,3.2714259294043515,3.318291467255352,3.2843377865969337,3.372161057659172,3.3461686305024463,3.3818780208443413,3.1991078333136804,3.3091698755040215,3.348443440867077,3.2382335909833904
16,3.4466636208366572,3.4997333819313337,3.495148795898241,3.5069357166914763,3.4453778454682,3.4990598652159353,3.4944112590630936,3.5040198170514847,3.4442104102812126,3.4988948546524776,3.4943547318244366,3.5056004496227473,3.443344449981966,3.498384496820556,3.493963896140178,3.5063992543448617,3.4427333725522793,3.497219133615777,3.4929239953355364,3.5060481504639025,3.4453873784037183,3.5003292164218336,3.494591879278798,3.507157169660076,3.4468645362969785,3.4997333819313337,3.495522690718607,3.5078265170354594,3.4466636208366572,3.4997333819313337,3.495148795898241,3.5069357166914763,3.4453778454682,3.4990598652159353,3.4944112590630936,3.5040198170514847,3.4442104102812126,3.4988948546524776,3.4943547318244366,3.5056004496227473,3.443344449981966,3.498384496820556,3.493963896140178,3.5063992543448617,3.4427333725522793,3.497219133615777,3.4929239953355364,3.5060481504639025,3.4453873784037183,3.5003292164218336,3.494591879278798,3.507157169660076,3.4468645362969785,3.4997333819313337,3.495522690718607,3.5078265170354594
17,2.674397672489617,2.602949969809145,2.668322342507351,2.7753780145356237,2.8113410323282153,2.7774193388991946,2.8683172994699304,2.7957029934497477,2.8067506662985,2.730158729448094,2.798104740495813,2.901480579974058,2.7861698907876598,2.794741933005873,2.7393952797182806,2.7396489650709954,2.6636597760784415,2.6783440911300707,2.8020009423136822,2.737702577369996,2.8626970363277637,2.6752711727345275,2.7410999344108697,2.7303901870515803,2.7373013082885023,2.7863071301290514,2.85188695107279,2.962071403344444,2.903321700163631,2.672021828717213,2.800773659336281,2.8004894522017354,2.809341049631596,2.736624294610529,2.802971296327256,2.7302403573856973,2.739161269223802,2.725361466540198,2.7407803111736277,2.7984925813506374,2.8021622926378864,2.800510120054309,2.86430703308975,2.8584120083957525,2.9127557218050297,2.7945465000715304,2.796946894494166,2.854049171819825,2.8630006135143216,2.7479756333365657,2.8621238454985574,2.849060843132659,2.84277960427571,2.7412047679458706,2.8387554664170342,2.851821138301452
18,4.138989365465873,4.145520716366594,4.202230034533921,4.2108061249944,4.181178544143865,4.198394199520215,4.132104350190242,4.207496207553708,4.189449374006087,4.16381342442725,4.1788071347053934,4.175051272756423,4.166763444141439,4.174285749845773,4.124959296885075,4.184734710076975,4.149424705932346,4.167766253732176,4.1933364824597135,4.189680021701391,4.17878396653762,4.159000884566771,4.176136187365483,4.172279115237038,4.156640914529061,4.1684887009628655,4.168633794469554,4.188143154214902,4.168344355778909,4.125295041048371,4.107907126334635,4.180118264554748,4.1983910761299414,4.171577793306888,4.145389496091506,4.197965257612259,4.200614284526314,4.149758472106286,4.183023908342559,4.225811148925764,4.197869451094715,4.2363830429914024,4.204993861949888,4.2951164358325045,4.273692371354458,4.2668096474733925,4.235414294521828,4.2744052245867525,4.273942299906769,4.268957772761681,4.267642254494037,4.22111211579415,4.2428955726109425,4.26583408214698,4.2053545589995505,4.246181078449714
19,3.098605805616904,3.060574513245299,3.0538574271193117,3.1547990658220213,3.0451950133686143,3.148451752431905,3.1359328687852237,3.137653997711108,3.1227815822969376,3.1280167471236684,3.1257294839293737,3.1523969933470024,3.1101928509088186,3.1388094278526713,3.1340491904926027,3.1733650004435554,3.1229206764890103,3.1686847560099287,3.163812556462946,3.1794468051570894,3.1337889883743704,3.1827855899754525,3.173069901310111,3.1409066321680514,3.0921946797591264,3.0592784272219333,3.0924476514682047,3.060574513245299,3.098605805616904,3.060574513245299,3.0538574271193117,3.1547990658220213,3.0451950133686143,3.148451752431905,3.1359328687852237,3.137653997711108,3.1227815822969376,3.1280167471236684,3.1257294839293737,3.1523969933470024,3.1101928509088186,3.1388094278526713,3.1340491904926027,3.1733650004435554,3.1229206764890103,3.1686847560099287,3.163812556462946,3.1794468051570894,3.1337889883743704,3.1827855899754525,3.173069901310111,3.1409066321680514,3.0921946797591264,3.0592784272219333,3.0924476514682047,3.060574513245299
20,2.9859628114588985,2.9825639308945293,2.9417429518238354,2.964063869138886,2.969266705718876,2.9811317081585265,2.948208111715178,2.972526349667465,2.984930493806308,2.980910551978722,2.937049548250074,2.955345911793189,2.9688256164840947,2.9759708043202386,2.9559495362975614,2.9879918949265827,2.9882982317962012,2.984207291426631,2.941036202799432,2.9784921925653265,2.9850902947579447,2.98168999910822,2.9531630819734467,2.9809980914067733,2.9904062893049055,2.9864823388792465,2.9493966100839204,2.9848266377399146,2.991699452318978,2.9910335743425165,2.953422247430666,2.9824845109481597,2.976381894921809,2.972763022493079,2.934817430435589,2.9814367466637806,2.976044904263939,2.972572018182871,2.9401877087174646,2.979315806404901,2.981791734260857,2.982406078764139,2.9542528696140335,2.989327752667329,2.992304438762833,2.9917097958589887,2.951733039820467,2.9890875035327156,2.9782682582766897,2.9744832100362246,2.944419180837299,2.9849630160544574,2.98432891701568,2.978815158923318,2.9407131039720715,2.9795920995648304
21,2.52285573394287,2.3694808718722453,2.528517528185064,2.550170911488476,2.537787649404358,2.5406886247456675,2.685825489481235,2.7864487641096574,2.8878341971505277,2.8926329739865246,2.675437882886616,2.5130183453000425,2.5296582848800684,2.5126316794995023,2.9483080728767552,2.96904536997688,2.661693724524927,2.6833637695918773,2.6688966002271455,2.6824713041206407,2.6747514143525013,2.5511470365324893,2.387711798619383,2.6263921641319197,2.6919139692969716,2.6579212986845104,2.2877086449516173,2.2741712544963364,2.52285573394287,2.3694808718722453,2.528517528185064,2.550170911488476,2.537787649404358,2.5406886247456675,2.685825489481235,2.7864487641096574,2.8878341971505277,2.8926329739865246,2.675437882886616,2.5130183453000425,2.5296582848800684,2.5126316794995023,2.9483080728767552,2.96904536997688,2.661693724524927,2.6833637695918773,2.6688966002271455,2.6824713041206407,2.6747514143525013,2.5511470365324893,2.387711798619383,2.6263921641319197,2.6919139692969716,2.6579212986845104,2.2877086449516173,2.2741712544963364
22,3.5609093702366645,3.6216730052010258,3.5791869783567782,3.6252805560074313,3.5613681244228683,3.6202807759404347,3.5767866338708605,3.6246348750042605,3.5573766459855682,3.620043126441784,3.5687340991736463,3.6220401288512885,3.556840463676555,3.617406931456339,3.5721120125516137,3.6191382698951404,3.5551554109112002,3.6121717464120624,3.571067665881624,3.619021413119797,3.555607247206056,3.60568820558464,3.5714331890626347,3.6186179585532114,3.5556100598321914,3.6105877137112454,3.567264760811287,3.606010887228554,3.5521460088597814,3.602876840357356,3.574893515166682,3.619422151108181,3.555713777227322,3.613602192675658,3.572753482190215,3.6164055264955626,3.5588176177894146,3.6147156996217142,3.563606910179577,3.6169276059041136,3.5513599517717225,3.6108011006523824,3.5673086209819607,3.6086138852778604,3.548749158944108,3.606135506610094,3.5673891161893447,3.6153859159094495,3.552061456287316,3.6036688015077796,3.5699665107563336,3.616691499074783,3.5577258503869005,3.613957950160527,3.5721450073533827,3.6249694743947334
23,3.4810178731467425,3.458940394378625,3.383216524116278,3.5592244085095173,3.5604515330687425,3.5625599416517777,3.612927847007858,3.5803255339694293,3.508515936923412,3.4493421840495304,3.3755967692287863,3.5330472344166703,3.5600254325021927,3.567168279857789,3.5945110188330647,3.5532694035361003,3.474267501573004,3.4073142674564245,3.3839916893645006,3.5351050083756563,3.5643818108976255,3.5676633826748465,3.618055562191471,3.5774696494433225,3.509939315585672,3.485939099915307,3.4007545420614407,3.5522092345900633,3.5510908181156715,3.5510226595170398,3.577056701080317,3.539162942695496,3.5003220131043853,3.493164828877661,3.413074612490989,3.5472991781124503,3.552019952656943,3.5567520728341706,3.6097965694416434,3.569810531571583,3.5072984657064237,3.495873679777742,3.41048310675248,3.554084045502386,3.558353277084371,3.558522899029243,3.6134812559800853,3.5703332560798073,3.5129079784570907,3.4989911541488605,3.4111243315515556,3.5572684160297903,3.558885876912883,3.5641964027641264,3.580175834760663,3.5448719654121215
24,3.6643601148515277,3.6654076469765484,3.665724864932023,3.667154818484781,3.6660612159658523,3.668403100427295,3.668409149317144,3.666752868852713,3.666997234905658,3.6672069810685937,3.6693014634575514,3.6648199817676534,3.667394997330923,3.6683682181781627,3.671812033794266,3.6689276559587203,3.6647138661254077,3.666899834761418,3.664711840392692,3.665937551048577,3.6649068407403216,3.6665551720611034,3.664466744540068,3.6630307054269347,3.6639466636992504,3.664950085563281,3.665625967067278,3.6657620263967168,3.6643601148515277,3.6654076469765484,3.665724864932023,3.667154818484781,3.6660612159658523,3.668403100427295,3.668409149317144,3.666752868852713,3.666997234905658,3.6672069810685937,3.6693014634575514,3.6648199817676534,3.667394997330923,3.6683682181781627,3.671812033794266,3.6689276559587203,3.6647138661254077,3.666899834761418,3.664711840392692,3.665937551048577,3.6649068407403216,3.6665551720611034,3.664466744540068,3.6630307054269347,3.6639466636992504,3.664950085563281,3.665625967067278,3.6657620263967168
25,3.2063534124838844,3.2382335909833904,3.2721563682132646,3.3125937539165715,3.20706727339198,3.3156204943405583,3.3475181202533486,3.371955650123378,3.284459386461938,3.3807911953346417,3.252480612200724,3.30509974766358,3.2858257994163074,3.2382335909833904,3.2769468490850393,3.2382335909833904,3.202659979911966,3.3125937539165715,3.274538389641584,3.3156204943405583,3.284459386461938,3.371955650123378,3.3475181202533486,3.3807911953346417,3.1991078333136804,3.3091698755040215,3.348443440867077,3.2382335909833904,3.2063534124838844,3.2382335909833904,3.2721563682132646,3.3125937539165715,3.20706727339198,3.3156204943405583,3.3475181202533486,3.371955650123378,3.284459386461938,3.3807911953346417,3.252480612200724,3.3074362176774432,3.287851063170572,3.2383613697772207,3.275890740039995,3.23572616885244,3.202659979911966,3.3125937539165715,3.274538389641584,3.3156204943405583,3.284459386461938,3.371955650123378,3.3475181202533486,3.3807911953346417,3.1991078333136804,3.3091698755040215,3.348443440867077,3.2382335909833904
