,0,1,2
453,2.272618776784115,2.276135593266834,2.2816812617853652
454,2.295686626449668,2.2833635437993207,2.295686626449668
455,2.285071955919949,2.2857020678767723,2.2790772725510937
456,2.4668846156976776,2.4627583376644524,2.465197246531988
457,2.294856127332254,2.2955611071556405,2.294856127332254
458,2.36089925760385,2.3702750070015126,2.377239523974565
459,2.7313075332785743,2.7221715547215295,2.765494040309005
460,2.1499126154305004,2.259591819750533,2.260578959731872
461,2.2607764211337704,2.2687282310021986,2.267085690216294
462,2.5483402859005873,2.5388117468014157,2.542513363586632
463,2.462037964781851,2.457958317709316,2.47033362562635
464,2.5414696872716087,2.5453990394697885,2.5414696872716087
465,2.466689420663824,2.46587917324403,2.462993944885663
466,3.355779044567639,3.329074323448743,3.3076762039075436
467,2.557693573644433,2.632537662178979,2.620867998997391
468,2.465134097067793,2.4663632901615156,2.45890992930701
469,2.479142243494413,2.4761248104847167,2.47420927260485
470,2.2973907587607387,2.298637852999818,2.2957760576163375
471,2.287636849587129,2.2897579470091,2.2919800894862163
472,2.466689420663824,2.4781005319850156,2.471654596824964
473,2.284750695138605,2.28743455346481,2.284750695138605
474,2.5539072865621284,2.555533136198922,2.5578053487987047
475,2.6077546275222976,2.6073678362859627,2.6058635642576604
476,2.5352070026452385,2.5410938249963007,2.54274218635712
477,2.388925637893663,2.3871594090725,2.3924159673638594
478,2.064919168665172,2.070479148528341,2.055816161251732
479,2.242047662780682,2.2640267521909716,2.2676679481394335
480,2.690266068831285,2.6115693792679813,2.6925892376847402
481,2.4528107947577826,2.5875671426411175,2.6262073807619206
482,2.047011470998508,2.0489773414093366,2.0489773414093366
483,1.7647622982249205,1.7717432275627725,1.9286803545042492
484,2.280705087460543,2.273618660499584,2.28021816735087
485,2.523695397529986,2.544357669153665,2.5466525894698537
486,2.350281180820661,2.347310408461638,2.350281180820661
487,2.5272774215134337,2.531232041796226,2.5335509221363277
488,2.287378442112992,2.2918638705521706,2.290398900509641
489,2.4688330232825053,2.4688330232825053,2.4632394582858734
490,2.536861709922247,2.536861709922247,2.5340726776222926
491,2.3623782495493106,2.362214881278748,2.3489735981930178
492,2.430392738994936,2.350857567697324,2.354245160024468
493,2.4598908281967407,2.4629130106875476,2.460691148555766
494,2.2910037732976276,2.2843997432145673,2.280705087460543
495,2.2786830946398737,2.263234628166357,2.276135593266834
496,2.465172684903761,2.467997698267042,2.471495053977778
497,2.2925509678272067,2.2909263548814045,2.2908747572729258
498,2.3713517330547838,2.380425942289864,2.3818976065087507
499,2.698487455353565,2.6801087048088372,2.6852025338001404
500,2.2621078702881166,2.2613428271040927,2.260431082115565
501,2.4460628258309187,2.4578203206190774,2.456577578319024
502,2.2833635437993207,2.2820791043673094,2.2764351521446526
503,2.4510651760933317,2.4522364755515884,2.4452426403058087
504,2.473577878210778,2.472861656161474,2.4761248104847167
505,2.4420411252995513,2.4332840768539725,2.452792969607598
