,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
13,3.1122906620366892,3.111001815071576,3.105989493365255,3.1053723860095195,3.1053723860095195,3.111438531089126,3.1140416520899312,3.1118746037444005,3.092524641902684,3.10427483457431,3.1127409315466603,3.0674667734809153,3.0101310733333824,3.09942695170552,3.088619469689057,3.107921732868632,3.102363889214062,3.108112840940597,3.0726400446852233,3.09376986582418,3.089130365383194,3.1026716468484423,3.0674667734809153,3.1109515263441296,3.1051319437669487,3.111411662476974,3.087524025628839,3.1027232638718862,3.1040746747285284,3.0937309139089195,3.1014417561321217,3.05955222840132,3.0976840716726,3.1054963307028927,3.097618338358342,3.1074885956867444,3.1058143898616555,3.1078534845870025,3.105883266546933,3.1045618564807644,3.1078534845870025,3.11088636268605
14,3.4214937469188467,3.419025729517825,3.425969025203623,3.4163504079838507,3.416576278471706,3.4262593725777784,3.4308877140827314,3.420175764626209,3.4195253533099956,3.4148120908724175,3.4328022735430954,3.477336919256816,3.4319684315763954,3.435266252315809,3.4330974525703333,3.4567316700464694,3.426322404016222,3.480357752918978,3.5027913321549144,3.4817464623501415,3.487151279426004,3.588288688225619,3.517205950270914,3.584283810436019,3.5982227418940296,3.584540096870578,3.600229817354872,3.591451327612272,3.582611218824826,3.6386028560907446,3.6703047305131946,3.6654197079048867,3.6295500281415816,3.62291201554047,3.534835529288306,3.4761445196245413,3.428013751116753,3.4204520949456785,3.429030784824591,3.4177918508613647,3.420751516344697,3.4129094553262274
15,3.2758181481202207,3.2414874664605327,3.3355072554179963,3.263272825010675,3.384689467899933,3.3788548300241383,3.381158039093914,3.4431778099646766,3.3936823310104534,3.439741386338569,3.430958291567378,3.4903809794977114,3.5228560632497317,3.5171607703735,3.4449645076951994,3.470225229003442,3.3914301261862523,3.4327772535656536,3.4526677110493305,3.366999624140056,3.3230992121051197,3.260601439513335,3.26944313129919,3.3278108089731355,3.2576003965371414,3.4047922872929948,3.3998198562496937,3.4049524888861566,3.470263364275709,3.430929869642815,3.4719453215047666,3.4736708155617415,3.5198977326167116,3.51601748087727,3.4891900830364344,3.4119133292226254,3.4396882018850485,3.36381334095171,3.3752078509295096,3.5007543207409793,3.397831170996238,3.305628144541534
16,2.822416996268917,2.8266417072448258,2.7998613003432675,2.8153488192736646,2.872369657780996,2.871295445874982,2.8266248406897296,2.824152316374931,2.8091286924496544,2.8099787755138337,2.8672998231856637,2.872941943750436,2.824676926618221,2.822416996268917,2.8079267152863,2.8176067367817215,2.862123844877926,2.8704795045544533,2.826346489645308,2.8204670080563505,2.8061627719395013,2.8132393322691946,2.8705254771303603,2.8647823756998423,2.8204670080563505,2.826346489645308,2.8041952105880767,2.8218830672895954,2.8672998231856637,2.8703607449067348,2.814432725522034,2.822416996268917,2.810235456359582,2.8228248993230114,2.872369657780996,2.864730709169242,2.8249037449446432,2.8179879788804323,2.806524041524,2.8208390066771374,2.8714045015362912,2.873642165785044
17,3.335743001619966,3.391913637726203,3.385436353098244,3.46377390761812,3.5128755727826637,3.4436596318118777,3.387739403749386,3.460352444850669,3.4994214241462744,3.568564300150504,3.6241682867630596,3.5530226163113157,3.460177161715898,3.438227223809575,3.44922703286289,3.5589402292643877,3.6264678266176027,3.4951033694151756,3.403204224429164,3.511353452987059,3.5127541600450485,3.560051901473001,3.579701975646075,3.5019927754476097,3.3929191911804395,3.479482334958637,3.4768227797020836,3.5452110051548384,3.5995092847448573,3.527131821266795,3.4602633928392774,3.5152760786803365,3.4783054671958915,3.568289752550471,3.5980804096230665,3.5033311774198808,3.4578533281642576,3.5165891716570723,3.441594864839291,3.4522619784530906,3.5166455751130115,3.4609271298727307
18,2.9139112724324314,2.914995067749212,2.915777244390156,2.915323475799595,2.908415370824427,2.913974331887809,2.916352020151494,2.914442094767413,2.91831387927849,2.9204614154869386,2.9183241520747654,2.9164903802546425,2.9172924755610605,2.9449512145494006,2.906954449399728,2.9024566616744645,2.903178025419261,2.892221216867675,2.910249939920765,2.910068961450656,2.9121207054602696,2.9191619317489734,2.916922453559353,2.919708329792339,2.9164867584428964,2.909761369975941,2.911848270846577,2.920290594861023,2.917914630424098,2.916863322893277,2.909204231509578,2.907982676839917,2.9053318574306726,2.9051208940991677,2.944276298744285,2.9076832395237346,2.9063683466803836,2.905383253032156,2.895356489362008,2.9095282723379827,2.912754825169517,2.9204343765447405
19,3.3498556217040867,3.351978332399916,3.353709125379924,3.351679798058114,3.348543619033193,3.3492717089607247,3.3479169603512102,3.3517333141674426,3.3524141615216116,3.353942336799737,3.352239695052882,3.3508574313407107,3.3513707593492112,3.3448553424661474,3.3488413296759663,3.3522427016991,3.3544155679570373,3.351507337293044,3.351229474448092,3.3509647722189877,3.350226658439686,3.3464264689352206,3.3492423681879417,3.35424506131813,3.351905452674056,3.3520682844788503,3.3513707593492112,3.350054209128765,3.3506100499994798,3.3501408233648298,3.348827353520316,3.3496444276758948,3.3519456368272906,3.351431675928836,3.350054209128765,3.350944518713831,3.351703896454968,3.3541132108674594,3.34629738125251,3.3491589949459097,3.3512609751260993,3.3510883202620594
20,3.6304592456099236,3.6326439912011317,3.6156507079477764,3.629472504559038,3.6249853853429754,3.6238165159128704,3.637252616511245,3.638581014240405,3.6291437783974696,3.631321945646569,3.629875809594609,3.6251633951041793,3.6303229880502563,3.6295578214353243,3.5670531881938663,3.617886549489244,3.627262126175196,3.6253943432668434,3.629697239748655,3.6316317162691414,3.6221492264277466,3.6281925889588282,3.6211310719091623,3.613395886006697,3.6237157249639944,3.618525352518676,3.616048917319015,3.6270219652808597,3.6275222301925534,3.6321552879467625,3.6369565197612084,3.64637985976329,3.636609517883745,3.631731625808537,3.6384187523144966,3.641017392010368,3.643151301792623,3.6412292164245357,3.6300048523860147,3.6401578392230096,3.6417418453790456,3.6305881296214246
21,3.4937508682883145,3.499367407671045,3.498746150949642,3.5297328904577987,3.575578549529335,3.523620251429125,3.5223731831283223,3.4983181285116194,3.498639276477338,3.500049849730273,3.525873021890402,3.5734093843572983,3.525260394522313,3.5251546360029606,3.490992102870919,3.4952979105091746,3.493686493000433,3.523035352106843,3.570944992053158,3.5256128132340847,3.5273719950129054,3.491583768254141,3.4948138753837252,3.4951995208544333,3.5241740399590022,3.602770389405891,3.5715790349004575,3.5567852058913947,3.5215335725715327,3.5230095888495354,3.523161085934482,3.5545711771424315,3.580395099837773,3.5235244135487305,3.528950761055164,3.491690100645716,3.493110079179395,3.4971807805753192,3.529060609578364,3.579505367598143,3.523293894348098,3.52534350205766
22,3.212919478260995,3.2446694900427713,3.2143318117319564,3.2834452519488724,3.3486638417071672,3.353458135547627,3.3577420178265207,3.3172819245187672,3.220003560029197,3.2163356384483555,3.285272552676617,3.3125790784598665,3.2816033602264336,3.2870528938905132,3.3198322120880515,3.322920334869483,3.3234130975802185,3.2575969659034727,3.31561689394102,3.281438091532935,3.2513030543366117,3.2455696887011056,3.2482277245672218,3.325868552579852,3.3587369201093544,3.411041719739731,3.2795310905835064,3.254033841617332,3.245929673384503,3.2074736367645347,3.247490583098068,3.2887035885005527,3.4165724826865436,3.3783937438070857,3.3852190997747247,3.3418026594219836,3.3419549439074823,3.2491719794795477,3.341198426850341,3.3690302896506616,3.3431880254907815,3.255923646369205
23,3.1720010496507216,3.204377710315228,3.1711902892295796,3.1685372565500773,3.2058477028449746,3.167193342255072,3.1729869632918075,3.213617111758285,3.1640470419471383,3.1720175880155175,3.208169739405726,3.170569316730222,3.1696815337579327,3.2134082621784117,3.1629333971224325,3.120619242629381,3.206799852500833,3.167154991880159,3.1689839080324056,3.20916759690337,3.1728501320171847,3.1720010496507216,3.204377710315228,3.1711902892295796,3.1685372565500773,3.2058477028449746,3.167193342255072,3.1729869632918075,3.213617111758285,3.1640470419471383,3.1720175880155175,3.208169739405726,3.170569316730222,3.1696815337579327,3.2134082621784117,3.1629333971224325,3.120619242629381,3.206799852500833,3.167154991880159,3.1689839080324056,3.20916759690337,3.1728501320171847
24,3.4141094813060517,3.4432472565736867,3.380778231509182,3.3875608605015204,3.388039418364478,3.3730227102557153,3.4183219206031406,3.3784586901696523,3.414984195093426,3.4199249968593013,3.3900344806585396,3.415936580531172,3.3452932651823444,3.3921615050548883,3.415978061105253,3.4146014488408185,3.4410244692176195,3.3594376669733483,3.385803736756684,3.383148110884992,3.3914511223709756,3.4447257220268863,3.3851017915617145,3.4150233250008455,3.3904650556015996,3.385151987105973,3.4024229682515603,3.3559261275669043,3.410735865058755,3.418081870265855,3.4143543459392887,3.391538059130011,3.3885876746573627,3.4069016723992225,3.359234649035912,3.414347592839098,3.420191571568327,3.4122592823559605,3.418095496248746,3.3557611374164966,3.3785287716181793,3.3946550748993385
25,4.0124064502612065,4.012538723514843,3.9738323948898815,4.000132485411105,4.002900937436476,4.003135875169634,3.9701562890518023,4.00942410175543,4.010257408101049,4.022115158945591,4.05289164842293,4.052737476833187,4.06700537017313,4.063759667796353,4.067170371704143,4.067863669378369,4.070311994357715,4.064441568300209,4.0644907265944195,4.017701135496322,4.044660387501999,4.044697644138362,4.051830167794189,4.005855518474645,4.028984459907061,4.034980264935398,4.011670994480082,4.062139024951295,4.06017569625395,4.071554282329233,4.031575621146273,4.071734490224674,4.064203200607771,4.06759055369194,4.0718415636177685,4.07052563615141,4.066341363372024,4.038795832728053,4.030122414957539,4.029055881684776,4.01656102683238,4.012699299506184
26,3.006474178410465,3.079769077460748,3.1516750582196815,3.151278732960111,3.247310813630203,3.1968609200434805,3.1756220787624754,3.177994187889356,3.1782367941413647,3.189905949032394,3.258307151341234,3.2186865045696895,3.172550621705996,3.187481651411104,3.179960762867599,3.2477724261238063,3.2629420244696923,3.314717678557196,3.300325225155698,3.4337151087509836,3.324063489420309,3.24308849270109,3.2484195364737323,3.137912959980618,3.08082825564202,3.151918814755919,3.16070697960254,3.093825316580635,3.2552061445542333,3.126469127393326,3.0881596036486347,3.075196989437004,3.141242742811526,3.130201976284705,3.2468577019130276,3.1449319143091694,3.0971427593657705,3.16179505037597,3.1534274407483758,3.0825634647497155,3.2460492180275544,3.0673959949442526
27,3.435699125855062,3.433207316862509,3.4556913272338283,3.4645825318337256,3.436720235568814,3.466546753665649,3.4047625303420466,3.437764848537043,3.4318315708160947,3.4546565188222877,3.464436051212216,3.4343165329871987,3.465698946277158,3.39923690325758,3.4341943986614623,3.4332112662107983,3.457011447844006,3.4633567364575875,3.4367272159949245,3.4671032282586665,3.40316205926866,3.437196007012261,3.4327173754418694,3.453342269077731,3.4645825318337256,3.435258332377577,3.4642792891558973,3.400419516835455,3.435181025607268,3.432780566383938,3.457060494655247,3.4648018876381372,3.4353509127131563,3.468025346985768,3.4043929864083378,3.4358523622503165,3.4332112662107983,3.4542801334188615,3.4633567364575875,3.4343165329871987,3.46496386355491,3.3988869765851204
28,3.215473951265328,3.2759266858496217,3.275354725543221,3.478625762087521,3.6249327204355555,3.4775590845654882,3.1965505452524665,3.3770586046345388,3.4194232358183,3.5381059143230176,3.6548660738621583,3.5977164757624163,3.4577538690581924,3.461595183509554,3.5584141271001073,3.675963991835509,3.6600471210738608,3.5679095918417465,3.577420542479882,3.6252718775457122,3.616783506235496,3.6910475099223277,3.714622367360854,3.5895170407644548,3.402079692785125,3.4149773163161523,3.4148548353418535,3.521417123991652,3.6152094003352526,3.571404671338588,3.4294466677923414,3.423513867615318,3.3561908448049524,3.5355118432732326,3.673386197494027,3.4844692018133623,3.3396633831834244,3.323661564063437,3.2429208308800215,3.4591849984158647,3.5421796379314374,3.3609974088448147
29,4.152349204394751,4.195114146889603,4.250401157162962,4.231123840378802,4.326647383665655,4.2879195788656705,4.276946364026707,4.266340495540113,4.277238133636645,4.2811317822676465,4.310709831084271,4.298001914019242,4.259747955567223,4.285807670006173,4.282712208773594,4.3296517374711225,4.343179724161401,4.374200052354014,4.371598432665965,4.39483857385622,4.390566180278179,4.368016974317274,4.348774472910845,4.307210805332443,4.293786711288169,4.336223639207963,4.337622398575649,4.310222410395947,4.37521570542387,4.33145193796674,4.317619952974551,4.328053862096704,4.349803435820396,4.323662894451752,4.369805972697847,4.329988930457388,4.2667605780886255,4.263847362469,4.251116420439774,4.186537002982702,4.267432734312476,4.178306372018154
30,3.1466656567570617,3.159283942664295,3.141877511084893,3.1447782388813543,3.156166006443626,3.139088152960796,3.143037385315155,3.1563944203316976,3.1381445035276645,3.1432327309468198,3.1528623707878536,3.1365522059465776,3.138809486299084,3.149951053110561,3.134702755720787,3.137699347275404,3.1476219460156085,3.132060792737532,3.1358081262127953,3.1553792037294133,3.140671348447835,3.1466656567570617,3.159283942664295,3.141877511084893,3.1447782388813543,3.156166006443626,3.139088152960796,3.143037385315155,3.1563944203316976,3.1381445035276645,3.1432327309468198,3.1528623707878536,3.1365522059465776,3.138809486299084,3.149951053110561,3.134702755720787,3.137699347275404,3.1476219460156085,3.132060792737532,3.1358081262127953,3.1553792037294133,3.140671348447835
31,2.8554236260962185,2.95617575521658,3.019616378599935,3.0477942503540847,3.1387886438642534,3.091461730471178,3.094022885881927,3.2260679607167675,3.213761976001995,3.2228537070100884,3.214411346608686,3.149037222933618,3.1256601376620132,3.2214808190305,3.21545309047482,3.224112388912645,3.229178443859058,3.15842148044742,3.160904631668705,3.1875254975532563,3.223973460452036,3.2183934141003148,3.222076553422932,3.153636253322719,3.0753916378274178,3.1526783934990585,3.214870695887768,3.2300088904821918,3.2287415717517782,3.1475115374165297,3.153838329115711,3.154447236700369,3.137532235046807,3.2186064898964926,3.229215349300887,2.9722244531110387,2.9706867844802884,3.056015250929253,3.043577869510938,3.0456959490778743,2.9519494670904427,2.8657045335982625
32,4.285196092493297,4.329952302770639,4.293715679127638,4.266754628724917,4.274444512199134,4.302283606614405,4.299977980202889,4.316617387378592,4.280199843162789,4.202951421770358,4.213400893622033,4.228884809744452,4.239983604366577,4.284278586806998,4.2410023142591085,4.231836919966741,4.248791142103354,4.267227055603036,4.26326906534715,4.293481758160867,4.277318572619392,4.2597988732118015,4.271812315362257,4.287253312144231,4.240612250403361,4.269615360706403,4.2192007137845495,4.193558319693439,4.211981545094315,4.21847137684621,4.224581743860403,4.28256384716453,4.236649739290198,4.240715726806849,4.251591252536482,4.293448455107257,4.26630496689853,4.296316667390432,4.26805956870084,4.241207687968949,4.278448684819022,4.2995922003520235
33,3.478408614300305,3.493647364028174,3.4154711089234526,3.4841062207542426,3.457121433784613,3.463847630519583,3.470693714968095,3.4814842674635296,3.5003312917787754,3.4105200421011093,3.463671872269342,3.4595309847067313,3.460704607118011,3.4605673598131235,3.5026292369569485,3.482663037463891,3.4052123984970115,3.4603147478259406,3.458882336967274,3.4453826526338265,3.452880618231279,3.478408614300305,3.493647364028174,3.4154711089234526,3.4841062207542426,3.457121433784613,3.463847630519583,3.470693714968095,3.4814842674635296,3.5003312917787754,3.4105200421011093,3.463671872269342,3.4595309847067313,3.460704607118011,3.4605673598131235,3.5026292369569485,3.482663037463891,3.4052123984970115,3.4603147478259406,3.458882336967274,3.4453826526338265,3.452880618231279
34,3.124909984392453,3.2122544320374766,3.25695843497574,3.258687376168922,3.251470918817724,3.2888694189921983,3.2662820388760294,3.260453460083775,3.249923952535759,3.258980555191964,3.291007689730694,3.3429231908801884,3.338156562209366,3.3028100815266326,3.1745700268031967,3.233856730182973,3.2224958741264493,3.280821068912534,3.2816555142878507,3.2920435964303794,3.3027232319825153,3.2605023493561047,3.2976366545118614,3.2544403169336396,3.3303342137842455,3.3342271185233114,3.3332616162726554,3.2900615353474865,3.238309942863309,3.269491410455805,3.2812046354547,3.2795628930667244,3.2349786098544575,3.285355264233755,3.255562150221658,3.2256595295380794,3.2182821669203587,3.1771681383270916,3.2517631196717685,3.2212980674784832,3.219457967968276,3.2214829704031183
35,3.02036707772883,3.021468993730509,3.01509097308589,3.0646522531726297,3.021468993730509,3.1031201387617813,3.111001815071576,3.111017467415046,3.15524810173001,3.0696151663112414,3.202348378110355,3.1094280049891614,3.1936557689147946,3.2726338110641,3.1906163005164014,3.070061006197827,3.0720183141708595,3.018234433156813,3.0673068191476798,3.0688881680767706,3.108293830619727,3.02036707772883,3.021468993730509,3.01509097308589,3.0646522531726297,3.021468993730509,3.1031201387617813,3.111001815071576,3.111017467415046,3.15524810173001,3.0696151663112414,3.202348378110355,3.1094280049891614,3.1936557689147946,3.2726338110641,3.1906163005164014,3.070061006197827,3.0720183141708595,3.018234433156813,3.0673068191476798,3.0688881680767706,3.108293830619727
36,3.4152061154184867,3.4643625215712883,3.4192801404660136,3.4960878963231363,3.4840242864699,3.516498919544609,3.451764350500808,3.5130380777838837,3.4808577867029813,3.503017084567562,3.479211327130818,3.5096951396536125,3.513713999708601,3.5014188396087405,3.479700242666378,3.4515533629501274,3.5107421072589853,3.5068115540925366,3.5051213043258196,3.4969426048217094,3.5217170487044434,3.5292801251496506,3.5047402222247905,3.5058459692441666,3.503551971231566,3.5274120946984078,3.5042139140098105,3.4900885683278178,3.489634449568073,3.4706496805980924,3.4755784822128932,3.461892097763653,3.491999999636641,3.4932546861402805,3.511453259869379,3.510934449578691,3.528529013071658,3.543552268771741,3.5048211919586976,3.5078526819400366,3.4889975563029605,3.418468768312014
37,3.344537592343474,3.359597314569567,3.363406900076269,3.3839919813730512,3.363671362051597,3.362928255908529,3.353246800219352,3.366054929994081,3.3333338763307903,3.329469611951595,3.3352944572458423,3.335297849059561,3.3279730799900413,3.334343479389352,3.3630085068899973,3.362345181001598,3.364651863079474,3.3654383370953145,3.3859907748966,3.365282952717881,3.384816874420857,3.344537592343474,3.359597314569567,3.363406900076269,3.3839919813730512,3.363671362051597,3.362928255908529,3.353246800219352,3.366054929994081,3.3333338763307903,3.329469611951595,3.3352944572458423,3.335297849059561,3.3279730799900413,3.334343479389352,3.3630085068899973,3.362345181001598,3.364651863079474,3.3654383370953145,3.3859907748966,3.365282952717881,3.384816874420857
