,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10,2.5599301683076905,2.582826224980791,2.774975610086011,2.765964001770047,2.6925092939342856,2.655951568429345,2.7661005190389907,2.7053454926505407,2.574355062608941,2.6578915696048253,2.7786419696224227,2.7704043500496476,2.766466600401232,2.8303763599009506,2.8960362557331036,2.883125112111483,2.886882430287135,2.886578628777859,2.8896961758801,2.889025222367291,2.828014705077356,2.8954483432728417,2.8969057456203386,2.9508869786128646,2.8756011242916677,2.709448133891463,2.82858553506695,2.7678072119301103,2.6295819583258515,2.720955012114776,2.718226971319901,2.6551588915718662,2.769653425919789,2.7213513543286276,2.7642627491649545,2.8268018748588615,2.7115538833827104,2.6618645913396572,2.720111203566459,2.66382619289784,2.7231026571102728,2.7862412471492934,2.8324182389568024,2.8816723700941544,2.8835092428060163,2.8395946038156072,2.8332927275658886,2.7184344742306186,2.7750576731903043,2.8412462918841284,2.94557730912631,2.9312761891097154,2.8807327353916636,2.889720615729673,2.837404894195795,2.8422944013309013,2.8390564155092592,2.850738818905906,2.889527271762764,2.8935185538872106,2.8282560521653517,2.7191939014461384,2.7757514505643157,2.8348166362032137,2.7126781737416614,2.8438814002833475,2.843795785260774,2.7802911579963805,2.779072742676469,2.6554317423712472,2.5039057258978596,2.4954386195459177
11,3.8185986971712036,3.8155659898484893,3.813250761557305,3.8183204330134335,3.819827145182095,3.8196858000099447,3.8170103120091845,3.8138797464999143,3.807378019553088,3.8149512306638793,3.8137995178761392,3.81630042830379,3.8119201638499165,3.810738718861557,3.8094334981771167,3.8183603379380515,3.8217137549596067,3.8238137171349518,3.8196819329609073,3.8169496227115487,3.811314672527306,3.8194818271059106,3.8209598836852083,3.821890376808805,3.8180577299944436,3.815405443734284,3.8105677665994397,3.8154069720749435,3.8160782748602955,3.816384393087904,3.8139960386570273,3.8096832456086736,3.8116697866745306,3.818643938080626,3.8212617876955606,3.8233839146901176,3.8185986971712036,3.8155659898484893,3.813250761557305,3.8183204330134335,3.819827145182095,3.8196858000099447,3.8170103120091845,3.8138797464999143,3.807378019553088,3.8149512306638793,3.8137995178761392,3.81630042830379,3.8119201638499165,3.810738718861557,3.8094334981771167,3.8183603379380515,3.8217137549596067,3.8238137171349518,3.8196819329609073,3.8169496227115487,3.811314672527306,3.8194818271059106,3.8209598836852083,3.821890376808805,3.8180577299944436,3.815405443734284,3.8105677665994397,3.8154069720749435,3.8160782748602955,3.816384393087904,3.8139960386570273,3.8096832456086736,3.8116697866745306,3.818643938080626,3.8212617876955606,3.8233839146901176
12,3.955674661065361,3.8920387950939013,3.9696626964683337,3.9367456165766384,4.003453318515151,3.9774602892739503,3.927537091487317,3.96630849977244,3.9695424632702863,3.9456716585519924,4.006857592867386,4.0398417258124555,4.087546052452371,4.126415705190118,4.05793055236566,4.0235814227591895,4.101701324599823,4.12164603762901,3.9989981562365724,4.0546675608751634,4.049219891289837,4.064727960854774,4.154211657994583,4.055187420189543,4.011105093694846,4.076731155199686,4.131374329488138,4.098012273887115,4.1954130022581735,4.208580146216012,4.158250925996826,4.1540175251290625,4.177490182235114,4.139041507138933,4.179050989871825,4.18145729061385,4.185542536177894,4.187040915435582,4.134860438124891,4.082172952222372,4.16266731206703,4.122804312557005,4.126745814462688,4.173703118011693,4.153465723229249,4.14931854785703,4.166476621302018,4.148075826384567,4.081838076382828,4.07258779083484,4.078715038837254,4.10321737351493,4.1409188145499956,4.148740477942086,4.098212791599889,4.1323323180831,4.148336331443441,4.143706134410356,4.196136262135266,4.190231152951638,4.14094664207218,4.1751632329281,4.150471942876398,4.136548096055404,4.14464399928372,4.164259610878435,4.148215698359055,4.154290823076644,4.147601681111215,4.1729616336301065,4.164002261706163,4.083612087048603
13,3.6220451613529363,3.669927617907099,3.669684617615827,3.6662452900190714,3.6703359882088797,3.6546309975754476,3.607924211666252,3.658073576022065,3.6508074407756244,3.587602332196803,3.5983161586380565,3.6495230818797393,3.593588584840309,3.6004949711608676,3.6446654165955614,3.6490859792939703,3.554905844109852,3.5046732477580735,3.4973656127932116,3.491941052830806,3.43007814356261,3.423878903944987,3.461459870806188,3.451450248100805,3.456883131915648,3.4605158246221746,3.4648623810503834,3.459960045900597,3.505151019314079,3.5038642078993636,3.507333123624596,3.5192434819329725,3.4906123925951014,3.5786267517678243,3.6275520155167276,3.5924935527743838,3.6282167641303906,3.6788074122550585,3.677068067695928,3.6729972553845736,3.6802535081263255,3.6622089812265095,3.6715226169763127,3.6948222090897342,3.6917016799406213,3.607486988284167,3.6001026321328116,3.683401224511222,3.6317690622412298,3.637879132442225,3.6850036999006175,3.6870099054430923,3.5799657970400838,3.528729248981718,3.526577919530464,3.520082741586575,3.4679363834710886,3.4593203621773325,3.467053428891254,3.459415530822328,3.465178442552872,3.4642427809087453,3.4607373348364514,3.4693139902923034,3.5201364502560706,3.526838922031848,3.5266985957841395,3.5445294471846798,3.542079665813455,3.5943401251896647,3.6232061033093745,3.5680203564147863
14,3.4832848691858094,3.535342588460247,3.4889129110650385,3.579796095354083,3.543544047438459,3.519586986920231,3.481154476094571,3.5276665487953056,3.4850712864115327,3.575338305968515,3.5371027227949003,3.515018302064271,3.4757049787616365,3.524720627610113,3.4874376602169597,3.577883963568055,3.5399382601901683,3.529144240756575,3.472035488320293,3.5364078531433254,3.487511565475519,3.5826804473396594,3.5427309595871304,3.5358830044739653,3.476090409634578,3.5361004182715274,3.490166182053474,3.5780873367416506,3.5369517227199143,3.5320632812250397,3.4778955796538717,3.535403670709368,3.4868658582531604,3.5783439252818234,3.5419782128229382,3.5338268243176922,3.4446808847602126,3.541654479492735,3.484827706006033,3.5815946625229578,3.5413744821022717,3.5302086404803514,3.47779030866825,3.5382227518398133,3.4901651498458452,3.5824839662987076,3.5416950290853797,3.5280988827603212,3.476633932537971,3.531782316024581,3.4868015462363804,3.5754626152952556,3.5383947868638903,3.5172414041276543,3.4735646052516955,3.524244237280012,3.4821060676341826,3.5793278028250137,3.5388954478866625,3.5281190263520377,3.475978470015381,3.533567065823643,3.4879176165680152,3.582091835815807,3.5419256750317167,3.528161214084489,3.476445270950957,3.5285707855495487,3.4863994148191764,3.5809062630526665,3.5423225210680163,3.5279499973996833
15,3.653730376525244,3.5765885140706266,3.69804099586025,3.6380083690257705,3.6555667845087934,3.593168540045494,3.6674800716830527,3.615304132801498,3.696493243549811,3.642721858694428,3.66481719304449,3.6159807010265514,3.6625472091762186,3.607938042654166,3.6996799342605087,3.66637983155446,3.659229729216775,3.6151619266275836,3.662663998336293,3.612786781801863,3.699304908760497,3.6695592437845717,3.662122525876811,3.6217511445963844,3.6688276931468375,3.616282953633818,3.710060914610936,3.6694371080172967,3.664193295244907,3.613430263870379,3.6733154988558936,3.6188480608465654,3.7002481945427457,3.676560407476715,3.66487437586224,3.6160245874067805,3.658563529898549,3.6114396059507436,3.6994117567191642,3.672256726765223,3.655336536861813,3.6168170321234916,3.6624161421970287,3.608568720702312,3.696530990689219,3.6403844934922915,3.659684253538816,3.611875048069648,3.660740627819539,3.605562758151671,3.6998653754098374,3.6435327758665053,3.6562327961226013,3.588568587986236,3.6605422207723968,3.6125998765502585,3.700257196567966,3.6628431328793223,3.654727985164457,3.6118900436422754,3.6397557047564857,3.590242291779375,3.686772435992391,3.6515827694368324,3.6393299180677112,3.6108854644702246,3.6493487252734695,3.6040963763839686,3.677635457037667,3.631743832297781,3.6569223844334777,3.5900754339131735
16,3.4879192055829926,3.5387654609823227,3.5047695479612084,3.5521951322514047,3.579147814123995,3.594438826100642,3.601280859555214,3.672056892825802,3.6104420599956337,3.536528729929972,3.595604173592441,3.6368034613453855,3.6038002356945897,3.6032766591336616,3.6080856133634276,3.6127436385718372,3.64270292688711,3.651550278220358,3.647126268376519,3.690649675728956,3.654981990718286,3.6092052776707435,3.6558518314299477,3.6651012803769314,3.6576187815718844,3.632561017575362,3.6472430772085134,3.642898839835447,3.5691355267892853,3.665046158263602,3.649643779438955,3.6778784362444767,3.5890115649196983,3.487130762988418,3.5439886349965675,3.58585335556464,3.5931493888931128,3.5921642542400987,3.641254001398512,3.562968184905901,3.641567877010689,3.6724569939140146,3.654924841520319,3.70361984102798,3.6553688899570487,3.6597386441797277,3.6543238108679224,3.6624566092504542,3.6616560188568306,3.6651680099108943,3.6627834180452243,3.6575762788652666,3.626974149752857,3.6314724153382008,3.5470413531027303,3.6089429844318124,3.5090024089934473,3.5033307977447437,3.4938865910747503,3.509748209421719,3.5786012257079163,3.589901192268826,3.5081133731970056,3.52410883648909,3.467951848230478,3.53518167692698,3.5084411886834017,3.6009880356886894,3.4784684457461643,3.458699514926208,3.4641205603907905,3.531773106326
17,3.5653202681234673,3.6679261874019966,3.673334543086602,3.6669095605359203,3.6202746801408066,3.692290399618869,3.7366464365409064,3.693985618284607,3.613878248759812,3.7595790156974602,3.799704247577263,3.718161378802622,3.714252701549258,3.7969570756752216,3.8426234363316665,3.84092496585092,3.7947013812891575,3.829549037133446,3.8433834237791107,3.871756998985034,3.774415879368015,3.8226308703950833,3.860024241213247,3.876577340710853,3.7641034215095983,3.757823668606565,3.843644720822072,3.861837669830094,3.640990841110879,3.7322286374579328,3.781751419844235,3.7166345256836304,3.691339563312604,3.704321738924426,3.6668929186792254,3.725118603781494,3.5653202681234673,3.6679261874019966,3.673334543086602,3.6669095605359203,3.6202746801408066,3.692290399618869,3.7366464365409064,3.693985618284607,3.613878248759812,3.7595790156974602,3.799704247577263,3.718161378802622,3.714252701549258,3.7969570756752216,3.8426234363316665,3.84092496585092,3.7947013812891575,3.829549037133446,3.8433834237791107,3.871756998985034,3.774415879368015,3.8226308703950833,3.860024241213247,3.876577340710853,3.7641034215095983,3.757823668606565,3.843644720822072,3.861837669830094,3.640990841110879,3.7322286374579328,3.781751419844235,3.7166345256836304,3.691339563312604,3.704321738924426,3.6668929186792254,3.725118603781494
18,3.658691165053151,3.6617375306755253,3.6578820597815653,3.6758789494463127,3.7112069865056085,3.712638786118103,3.66718691507294,3.6618811990637967,3.6660393342633197,3.679652099516429,3.678635835659936,3.678571721465587,3.7164591216456717,3.7148629972573675,3.6725930904837214,3.6734817597012404,3.6657325379736494,3.669748642691602,3.6669291694574166,3.676371897947691,3.709766319804362,3.715796098922019,3.67109782088498,3.6660933170030026,3.672502611769027,3.6789557372144364,3.672980014451551,3.680224430329093,3.7127848618074415,3.718009929856272,3.6651132680843843,3.6553804954851454,3.652943250375987,3.6748775376442118,3.6726306805374334,3.678494213953832,3.714230822685672,3.703089305426235,3.6602126472727265,3.6665818720391803,3.6566146404405933,3.6782440438531463,3.668504400387554,3.66204027202959,3.7016717641670285,3.7165466329108385,3.6697928743611943,3.669169895851568,3.6685139134452918,3.6790790532981337,3.676280535214513,3.6829518157298233,3.7139824729425603,3.71746217157669,3.6738581177970873,3.668794842034977,3.6643243162949273,3.679058684106871,3.6779941389294204,3.6781463509532246,3.7157259377607854,3.707027755186356,3.660721701520842,3.6694512688990626,3.65672405581884,3.678531046728692,3.6641548565666797,3.66061357130622,3.6984866733437007,3.7120640767316386,3.6563543308868742,3.671845115273432
19,3.4094383496469005,3.4118874818335323,3.437296121767512,3.36854967629695,3.4767727280008236,3.537173675626833,3.458789130354178,3.631687303382901,3.46163721847788,3.5801729010141825,3.7154830651468727,3.784574992575891,3.381440125315703,3.516071095057212,3.5707715844993673,3.564661013994113,3.496947825311027,3.718132441074713,3.562506496016357,3.5303154043164167,3.6052054901172395,3.6683913611722607,3.579846316252513,3.5472124409488393,3.5553705993421163,3.605278277741247,3.5669347638073328,3.5031482730120542,3.5200739935922725,3.502662343072532,3.543606768762904,3.383695717575059,3.5536287872367747,3.4064138344930894,3.465269775799706,3.39202265188555,3.4094383496469005,3.4118874818335323,3.437296121767512,3.36854967629695,3.4767727280008236,3.537173675626833,3.458789130354178,3.631687303382901,3.46163721847788,3.5801729010141825,3.7154830651468727,3.784574992575891,3.381440125315703,3.516071095057212,3.5707715844993673,3.564661013994113,3.496947825311027,3.718132441074713,3.562506496016357,3.5303154043164167,3.6052054901172395,3.6683913611722607,3.579846316252513,3.5472124409488393,3.5553705993421163,3.605278277741247,3.5669347638073328,3.5031482730120542,3.5200739935922725,3.502662343072532,3.543606768762904,3.383695717575059,3.5536287872367747,3.4064138344930894,3.465269775799706,3.39202265188555
20,3.4579264787626407,3.4911458806377986,3.3965441925458344,3.519680466268793,3.4644685518027325,3.5233970380290973,3.3966099952318176,3.548179393822118,3.5414169318905215,3.559679132508164,3.461917493449752,3.5469239227230265,3.49295437526567,3.5217340341385914,3.3878359755404546,3.549076262599827,3.4892087032856725,3.498740848696472,3.3883633546074727,3.5257407913912475,3.535350615630056,3.5283766463818798,3.429444336134166,3.5269463294941463,3.483310539467043,3.4992194248410384,3.361898057332586,3.5183441699895153,3.4938211044236174,3.502525387272797,3.3972051719357936,3.546099240452822,3.517695269369889,3.534013656405851,3.455550658960557,3.500580270707176,3.4579264787626407,3.4911458806377986,3.3965441925458344,3.519680466268793,3.4644685518027325,3.5233970380290973,3.3966099952318176,3.548179393822118,3.5414169318905215,3.559679132508164,3.461917493449752,3.5469239227230265,3.49295437526567,3.5217340341385914,3.3878359755404546,3.549076262599827,3.4892087032856725,3.498740848696472,3.3883633546074727,3.5257407913912475,3.535350615630056,3.5283766463818798,3.429444336134166,3.5269463294941463,3.483310539467043,3.4992194248410384,3.361898057332586,3.5183441699895153,3.4938211044236174,3.502525387272797,3.3972051719357936,3.546099240452822,3.517695269369889,3.534013656405851,3.455550658960557,3.500580270707176
21,3.5842880855152583,3.63737288648978,3.595354219274452,3.6380583091026732,3.595140755056843,3.6320513027987142,3.633814216891613,3.656863707923824,3.615054358660619,3.651467247341693,3.65437122735195,3.654622377040052,3.6029894305996786,3.650914898277372,3.6557362360486607,3.658118510134032,3.6162289728588997,3.6576397340274633,3.6525654426102068,3.6585331453143866,3.615231163851411,3.66168038571045,3.6272413981167624,3.640402800163275,3.5802508035796805,3.6333382770796683,3.664411008565562,3.660502624139503,3.6164144149878084,3.6507351904690224,3.607422074327366,3.648523054168945,3.6122408037280618,3.6526957888707092,3.6511039703300114,3.649758590125432,3.608417197664732,3.6355884496906046,3.694319204411741,3.7068301989448953,3.6870705076685293,3.701671053008484,3.6715610940043146,3.699028604153548,3.6571483634500437,3.678619073220575,3.6683446445399635,3.6759336178550814,3.658792883458773,3.663153859975193,3.6546794301140935,3.660368486140993,3.6121493370656124,3.654880883220709,3.6040503498617174,3.6505728132527144,3.604334395387789,3.658387256759659,3.6123782843731016,3.662265666194341,3.6158695378030385,3.6578932436659093,3.649020539960403,3.6672100303294695,3.6149705470526126,3.663248267711376,3.6368049920320042,3.6373617778284792,3.58449133538728,3.6440222971365928,3.595431519852373,3.644579639144169
