,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
10,2.452058626563214,2.3806682462708193,2.3684845581313794,2.4558531857771566,2.452792969607598,2.5283184148865185,2.5388117468014157,2.6198536317859,2.541584801426033,2.6953955815467396,2.6184528091029815,2.5414696872716087,2.6861561202973823,2.688832574251038,2.7512967554219747,2.813468680204791,2.7454526562469006,2.798917190039966,2.8049275236502758,2.798917190039966,2.738288747194865,2.916909984780864,2.853728878543335,2.8614433663759056,2.8145502342347006,2.9136674510314147,2.9217545428022698,2.919122798036807,2.960242134426823,2.855131091729579,2.805378266023933,2.7391225691887175,2.804655370111252,2.8033109467101176,2.811994451642823,2.8626305702296615,2.8147538484926584,2.8576023089490996,2.8603796156586583,2.858078545818468,2.8577608071154534,2.8996835748743344,2.8499658479925394,2.9092946762462977,2.8674257403018206,2.870805376802647,2.8978074919644645,2.912121786866435,2.9656847848870433,2.868966984924876,2.7969669267639867,2.866718915411581,2.8111352606754965,2.798792820212392,2.8178093182716606,2.8048557057320913,2.736237373359201,2.6852025338001404,2.7452284584331705,2.606966053659461,2.6773564795711375,2.6721511943653264,2.667033340511229,2.667033340511229,2.5927649035334,2.531232041796226,2.612622200102614,2.595094726182207,2.5289267215985367,2.5245432277093633
11,3.4022353502884637,3.404403968825089,3.503124391023759,3.4762297017803796,3.473877966611196,3.4651438869800892,3.4622800849076563,3.529135362407899,3.5212573243795307,3.4368891844328333,3.406589656486924,3.4348287289106008,3.501444178392239,3.4746285257499747,3.4763173965530165,3.443483961401305,3.4985104642125675,3.557160589210884,3.5060179114649017,3.5002438204864665,3.470324563885184,3.4940142719435054,3.583689285818426,3.504709791592788,3.46961448285934,3.4955672023198487,3.4594528264835773,3.4983863110165707,3.4988980409548645,3.476746435618347,3.4754288192472775,3.4720756627174527,3.53664615160739,3.5080929074369083,3.496984883170518,3.473139328520288,3.4945617638792017,3.5618015163536656,3.5353082698027487,3.519075747342598,3.4689143236745204,3.4762818554894133,3.5639164633421876,3.5600566357419834,3.527277053227624,3.4641191825095086,3.407392350951662,3.5058952017474985,3.4695430538537075,3.435062731470156,3.3741686691467434,3.372653475949632,3.4724814394642673,3.436795795519207,3.4344503443341496,3.3990146587334076,3.439476305601419,3.496167180378663,3.4955427117492146,3.46510822062224,3.4018573863301844,3.4404922235477122,3.495044919721362,3.4776790599347174,3.442884049274981,3.4064188902099666,3.474501015737918,3.5330253247637162,3.4981317621126027,3.4084754114964055
12,3.3667639127525826,3.4407422902874876,3.4088299210429467,3.404444772970185,3.405326628547498,3.3649502305928936,3.442926247649944,3.4451565712241274,3.407392350951662,3.412303150593209,3.4034608107724966,3.443355143938291,3.443235016033239,3.4136299278323614,3.4135592271225663,3.407161642453278,3.472765625492133,3.472299396572409,3.412946290765739,3.404020938217417,3.364078722725294,3.4344575571820517,3.4396673671645845,3.40833279547029,3.407555402153597,3.399263507193491,3.4353295896620786,3.4382141887560773,3.4080435479117033,3.4118964229608864,3.3992697178213285,3.4402537370221893,3.4418296273070124,3.410455626288718,3.408016016869228,3.400925325992463,3.4437619519996563,3.4461408500425934,3.410671218428476,3.414144479013601,3.330119458964524,3.4388009454255317,3.440817737702581,3.40905185677336,3.3735297240758433,3.3984790536230998,3.434590830756611,3.410917644981055,3.4102238226082155,3.4142616992094967,3.4167893112440293,3.467666946646033,3.4730669025504532,3.4394688427406477,3.4058349797721625,3.3935098714853873,3.4385568823957238,3.4382132141358674,3.4087272224811165,3.3796450356786574,3.398233420589637,3.438966514515865,3.4422135956741746,3.4089579763611693,3.40406257513649,3.4010319865727334,3.441320958247677,3.4400174129024954,3.4078664963719145,3.4063852236338974
13,3.7832940403363757,3.822669473150092,3.861538766035801,3.845348183180899,3.812745344168704,3.825071294190009,3.7681350988337696,3.7982639319448714,3.838512530552486,3.873665656897237,3.8624611839554714,3.8259803366159955,3.830017962811404,3.8134625844293595,3.777386042390032,3.826427957477078,3.8511193825279575,3.8641725280069696,3.823284622948462,3.830575292929635,3.8065617127490845,3.796974487023498,3.83870377339207,3.859868461594304,3.8620881931868825,3.8249376714033736,3.8262471734096573,3.814779926140087,3.794985398543989,3.8392655896823533,3.869602825324618,3.8551889007948286,3.816446957555211,3.823377538729513,3.815250836429307,3.794782921127578,3.8396125443593503,3.8640900997443124,3.85881070610163,3.779998417061386,3.8168492572503965,3.762938694531587,3.787494624906855,3.788406929329656,3.8529406526390453,3.8083489990255037,3.7651176370148347,3.7786443992748304,3.8033327368961256,3.7460462183635173,3.795706473829701,3.8627114771067608,3.8573715688363297,3.8078239383720596,3.811407142567812,3.811201858627764,3.792094664901393,3.830846862968494,3.863117772426767,3.857125658062306,3.8213470245991634,3.826118340011604,3.778017563532734,3.7871814478345733,3.839140330332393,3.8716821010611286,3.837980662792775,3.7977656034999008,3.789671630159716,3.7598645778513244
14,3.4845356125861295,3.5153333273828427,3.5430987971285606,3.5462964962015366,3.5479440196801955,3.5433057700102784,3.4855568038313196,3.483932671386347,3.5358467212843405,3.540728164976702,3.5437507660689547,3.5466308324238223,3.5393253481832154,3.48608441092292,3.4850628658627176,3.5191042292565218,3.545217964614156,3.5423516329371125,3.5704472470947244,3.538413688780909,3.4824957451694636,3.4843576076226226,3.5110508221999686,3.54432196822206,3.54412967106962,3.550368280040832,3.541155017782968,3.4850874604229944,3.507978925271553,3.5139429348032776,3.5425987818060416,3.5445799297135885,3.5466596011767755,3.541410624981866,3.483411996404262,3.488318478862721,3.5135200908024604,3.5422307903361587,3.5681419043485256,3.54497099865431,3.5387430278195184,3.484261505833879,3.4835566262957576,3.517109190138999,3.544545813384473,3.54784202807311,3.548567710657886,3.5390151928452185,3.5084468359784933,3.4826392065927516,3.5106094124297247,3.5424956060635715,3.544327632615355,3.5484049309432546,3.5405473651811974,3.488138434291834,3.4857703614461,3.5148028952080654,3.567037446769587,3.5433450821703,3.5461065646668293,3.5397645246757907,3.482926101021869,3.4862336004044936,3.5127615746390646,3.5463198316315725,3.5461569122260705,3.546249184770816,3.559705024156639,3.481245508078418
15,3.651710782466016,3.803381808477246,3.783254731377583,3.7593586043470326,3.8783238072088513,3.898521113473762,3.8160581502097606,3.6834837599573276,3.8391582533903295,3.8192254111112325,3.795415590794173,3.9397541696443534,3.9715335709617174,3.862489395133759,3.822619065323977,3.9048703522483637,3.865967913641282,3.833892035772925,3.94533608060385,3.9873826703429684,3.8897234621735644,3.754062873921014,3.8622309470461476,3.849358671981035,3.8313984980365445,3.935250284690426,3.9905987337030107,3.8559507685121917,3.7736533040940445,3.8189356987344976,3.851285413595281,3.841689496860835,3.9332514126236546,3.926565059786562,3.892360507134215,3.813444503141254,3.87461555876654,3.861335290972822,3.8828514033029493,3.977514612350407,4.004147233759725,3.9003062396612007,3.82547969800948,3.9055090407904403,3.8986801952785193,3.888916109609957,3.985877272325582,3.9688816585674993,3.8959982476322135,3.8113141972488354,3.9129054437521282,3.901334417589691,3.8906236376167023,3.949368564173243,4.009035806336383,3.904446073596141,3.7938174504293016,3.887877226259178,3.867871719632073,3.802122469241592,3.9510060386721575,3.978220981067336,3.893354246654834,3.7901908762867413,3.9192475803218163,3.9108229599216866,3.8912624483825966,3.9590697811188917,3.9632379128356794,3.78357453734745
16,3.682824675162477,3.6863828598579715,3.6887790077631375,3.6741542594154315,3.6755610681115285,3.6790425274153433,3.6829884317559203,3.683516787749153,3.6719528214050747,3.668084308062563,3.6734882513333735,3.670585841960884,3.666131821548591,3.6567603902612866,3.663515342969494,3.6784435348046145,3.686168915205777,3.687826569726961,3.6793186308095436,3.6837609146392336,3.692310018367704,3.71846868610496,3.7089340568207447,3.6574662395792727,3.6530934517098475,3.695798240031427,3.6971417629408783,3.7398342330904106,3.729905489491552,3.725748734791988,3.7718031692353122,3.7741980243387485,3.7913257944417458,3.7419799622567234,3.7974391226261486,3.765416646350472,3.7229036227492234,3.7919389947323148,3.790411437975761,3.7301707381069074,3.7251122917184145,3.7570642791270146,3.7153035928286027,3.71577500713005,3.714954791811258,3.680352156928495,3.676961943016626,3.676330456605913,3.666167680986323,3.6617993424425217,3.6657140127219856,3.647583363750675,3.6476709812303962,3.643107849466308,3.6388213602606907,3.6559990531528888,3.6570905625092465,3.654602885334693,3.6443905343566447,3.6522868050501556,3.6533398316988785,3.6540342160803228,3.6600956406475085,3.6523890403889085,3.661811338655046,3.6716719267121922,3.6789078016940002,3.6853685468118647,3.674081556521039,3.6796483138236864
17,2.467340491833684,2.6964007615229706,2.74176581289354,2.801950549972323,2.7894750387470895,2.8196775281463777,2.6766076130235414,2.617959939268313,2.8146719345335764,2.7420113268520705,2.8780041210600187,2.814412071607595,2.821159405762532,2.815804191377048,2.6794619500710133,2.740156829324478,2.693829606840128,2.7497388974848413,2.8109165796249407,2.876324989400823,2.877905152011098,2.7443735889974152,2.8578068479115415,2.7543257872818945,2.868471744117599,2.8643021406511013,2.9243027681130225,2.9160463803714536,3.018398460586459,3.010134362764361,2.9151284862505262,2.875789475617762,2.819636094900058,2.7456947489419203,2.678590378632392,2.467340491833684,2.6964007615229706,2.74176581289354,2.801950549972323,2.7894750387470895,2.8196775281463777,2.6766076130235414,2.617959939268313,2.8146719345335764,2.7420113268520705,2.8780041210600187,2.814412071607595,2.821159405762532,2.815804191377048,2.6794619500710133,2.740156829324478,2.693829606840128,2.7497388974848413,2.8109165796249407,2.876324989400823,2.877905152011098,2.7443735889974152,2.8578068479115415,2.7543257872818945,2.868471744117599,2.8643021406511013,2.9243027681130225,2.9160463803714536,3.018398460586459,3.010134362764361,2.9151284862505262,2.875789475617762,2.819636094900058,2.7456947489419203,2.678590378632392
18,3.349301230379346,3.310996142993713,3.3469030240556776,3.452472407651059,3.4713672723942004,3.5634337212174234,3.5652216476295253,3.6289723925223085,3.7079919754094166,3.7157851620038533,3.753556275290152,3.7035535602772693,3.6249376198048484,3.4857009381814934,3.441011825524933,3.5068835418897173,3.483239650007773,3.540721032942039,3.5532149811669065,3.6383894450123435,3.6909234325187996,3.6741789949584156,3.7362754093075337,3.7538454445798393,3.8520631864419244,3.772163302682892,3.6999621637366498,3.6119262198378994,3.5715458611951654,3.5652672106040217,3.577174489276145,3.5695795143038596,3.6265438877484084,3.5970367970183026,3.6736209635083212,3.702545962196146,3.751173373960066,3.752902367643906,3.8388793879561165,3.79230517692518,3.649701047637465,3.510991324628713,3.463777744214785,3.4732558692122346,3.47174416306429,3.5531252985530473,3.556491309123251,3.644785546680659,3.617828428618825,3.619383754796741,3.716981454000369,3.7236115797031952,3.8032130273478613,3.7771929802867152,3.595848471390822,3.502600190160771,3.355427995341426,3.346506006485226,3.3411184994190006,3.4481065177670835,3.461029005000524,3.533098560670532,3.557712357042291,3.561154063813925,3.665532033214459,3.6691311765438495,3.7970341908715737,3.7811747706648857,3.5758099019262977,3.4954724372265082
19,3.416164995819724,3.304922490627811,3.465120081160168,3.4106410690529767,3.50310803074629,3.513227228307073,3.5560287284050074,3.4965962383677778,3.6509614118325415,3.5912139785098907,3.7585872555929347,3.6900422656795557,3.654108604742305,3.5779678529114127,3.520133888194265,3.4289389113980353,3.456098078268738,3.4640640877666495,3.5221616061689085,3.5323433062648935,3.665219532494492,3.6452298481887926,3.7721581707690857,3.7495293641213014,3.863433097804375,3.79248002546644,3.6852798640189772,3.475487122919274,3.4441559479158883,3.3714976712379965,3.4764681730851286,3.5672210147441286,3.6402094918838555,3.6618270826683363,3.6827962224172457,3.6194836508846566,3.7188889510003325,3.6999934125102047,3.817174899096564,3.743733386349887,3.615149665209051,3.466153050619658,3.432685935773144,3.3847881569022427,3.430769344055224,3.4842748727847392,3.548268150038796,3.5834621265985356,3.6345193215316574,3.613048725560763,3.674586660086989,3.6794008910989717,3.7751400776096142,3.7522732661929203,3.628122563506529,3.469296991211382,3.4162610759835315,3.3067000272105815,3.424164563729091,3.4084644713281644,3.529638590647383,3.587206998368691,3.633876396102425,3.6658735429958433,3.6684646245255474,3.6396292527499976,3.7705614001851053,3.638744463694211,3.560760523303459,3.3907703656687147
20,2.783918036187478,2.7845775860881963,2.7771139328737395,2.783369355390237,2.7785202321048024,2.778940393378561,2.783369355390237,2.7661717601417144,2.7812839827047795,2.7743182026486153,2.7806551563963513,2.7805675470829803,2.7819486054883247,2.7854544346639902,2.7773849763269784,2.8244510444856163,2.784338878284369,2.7600704378931713,2.7800038471794606,2.777383602223326,2.7712743162636406,2.768022818671319,2.761272293413034,2.7722768712104098,2.764346881051757,2.7638675772582855,2.763442843337839,2.7594890408508013,2.768339849067586,2.765767173707,2.7706271038907704,2.7833282893155196,2.7676521739812396,2.7765826474070714,2.7799516654149348,2.770349925622527,2.766551723572417,2.7657499521527917,2.7799628110388195,2.778058593587289,2.7764480491967953,2.828086793889094,2.8212374042215504,2.862340674252553,2.884660994744041,2.8836513679708036,2.872187159510748,2.8622718867457078,2.8702153235336234,2.865178635735303,2.8583452608268236,2.8676291396969673,2.8066832224271003,2.775009726256386,2.7711481906005373,2.7696245000812434,2.772708021818117,2.7659188723972914,2.781704164252454,2.774965506227355,2.777585741599011,2.780814418929083,2.7771389741943815,2.780839036335051,2.7732504702736165,2.782049097450117,2.7824533972013894,2.766539606825752,2.783150313789016,2.7836263619678863
21,3.668668500896048,3.6420283201155295,3.7231014816722996,3.764659699552721,3.728590143908685,3.67510554940665,3.7363128335464113,3.710555594146557,3.7704255750654463,3.8023873055676054,3.8621481456277102,3.8327527211481085,3.8030729342513063,3.7723131346472143,3.7289696602284894,3.729434234768789,3.719596827430666,3.7657035597369766,3.7667439779199237,3.771144060579551,3.785537592625122,3.7884380374385516,3.8273892785594943,3.8179648647603814,3.872340314905224,3.869993510357456,3.811134259843874,3.7709507886941886,3.7365523781779797,3.738655466601895,3.7349959565897275,3.762570577291423,3.7253835730371976,3.7558221696670464,3.778275939378822,3.770307389564216,3.8064871028861633,3.840928796651288,3.8960134143510903,3.8575261855606997,3.7714403195424673,3.7171901752164698,3.6317557080709397,3.6908581661093653,3.731094854300814,3.7468779898578686,3.774880252585802,3.7694832626320927,3.7806312959805988,3.7070475884907266,3.811908268425344,3.7503616566048525,3.8210979196404624,3.788545640283382,3.7634172584920362,3.715070529730595,3.6686019133676266,3.674218156921679,3.6919673391609846,3.774368417845616,3.784167122449711,3.776346746450956,3.7844125105312747,3.6868984644444094,3.8087308395964365,3.756705116582109,3.816431748738366,3.786118734854781,3.762738840199079,3.7187637903104704
