,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
10,2.912181770530487,2.9686533269400077,3.071313621625036,3.1537429503165617,3.1839586800135886,3.226837880249598,3.10420635445455,3.3072159976607187,3.197938141353489,3.2588462988756794,3.2180684453991097,3.145805201168461,3.1809239100265887,3.2593723497092597,3.1659271237819393,3.2614002235313313,3.3363960681397247,3.2846600688701084,3.2766760560522217,3.209032148630537,3.2086114369529755,3.237132535596204,3.255005034116953,3.2145405467970667,3.2270801939534968,3.2214682002046344,3.2626374716142403,3.2613983509236633,3.362545621356418,3.2613100846367438,3.4535365739674893,3.3809904665505592,3.394913928401727,3.3362072245245837,3.330836328440311,3.264968076533079,3.401917270379534,3.4506118254331857,3.4481128129732865,3.297406820556654,3.33530958047292,3.3376060699801346,3.1122392425795193,3.0183579513548735,3.069225335165983,3.024048758651979
11,2.3662032766408734,2.4500862169256243,2.5449595843309596,2.614241538419406,2.602640264037805,2.6072697542681817,2.454675323601507,2.749435418211129,2.6255031928974932,2.679620996963333,2.597458195744506,2.535239848242553,2.5306901131614326,2.6799079055758743,2.5992062498022777,2.6738334560340604,2.674820851314416,2.6775328761038777,2.7483811994776146,2.6140710849562976,2.6854460229014125,2.8220416715451337,2.683293134352912,2.531232041796226,2.6115693792679813,2.685414640571712,2.810419730829138,2.8024789752296146,2.8590318364899296,2.740349140160939,3.0343314256818883,2.8809509554223243,2.973342708954098,2.8681964358635663,2.8257526378536877,2.6793028435732142,2.8699607641823146,2.731510231783721,2.7626527748918446,2.527447042288068,2.527447042288068,2.5381989063369117,2.4633093010248808,2.4633093010248808,2.5449595843309596,2.4633093010248808
12,3.4859565778002892,3.493779631686367,3.6174554656583853,3.7140446392009863,3.705587312336963,3.5659088036348434,3.726894125667172,3.5785526097389733,3.4818358550374113,3.410402205354985,3.2782495806751384,3.278812484504231,3.4710145689563245,3.417113372321647,3.465970708981444,3.5140123463165795,3.4370772338059123,3.4591667133474675,3.296587582511475,3.414016495104559,3.581360398566712,3.623749047070823,3.438365568993894,3.4859565778002892,3.493779631686367,3.6174554656583853,3.7140446392009863,3.705587312336963,3.5659088036348434,3.726894125667172,3.5785526097389733,3.4818358550374113,3.410402205354985,3.2782495806751384,3.278812484504231,3.4710145689563245,3.417113372321647,3.465970708981444,3.5140123463165795,3.4370772338059123,3.4591667133474675,3.296587582511475,3.414016495104559,3.581360398566712,3.623749047070823,3.438365568993894
13,3.74858818773805,3.775987435608734,3.76040264038638,3.7661986925564412,3.768697293051484,3.770988788413375,3.733218448432152,3.743150530072783,3.7379915945055826,3.7410188717215096,3.765618458193471,3.766327702555786,3.7630617965748145,3.7772236067733855,3.7717436595772194,3.7759266992283997,3.7815297166356885,3.7491354797486456,3.7265421224175204,3.727989463196167,3.765677668749033,3.7595373022089675,3.7591439469138423,3.7695673856317717,3.780735365303031,3.758717262642802,3.7588906788315413,3.7861755696658044,3.7777848027886693,3.7365468532853887,3.739831769631479,3.73706674444818,3.759276435839097,3.7669925420477033,3.7655418087181705,3.772145160687241,3.7868527708915085,3.7846762322379273,3.781739720281825,3.7874220033732797,3.754300666665664,3.7338843763366723,3.729686891743367,3.726369291499303,3.742756401782945,3.7435108378554034
14,3.5992777095173594,3.560447003745609,3.609409670654517,3.672850565187561,3.72848035757521,3.6980759123298124,3.6859332999163863,3.6330869930167964,3.5782809685663417,3.6274586970474756,3.4061288525981555,3.461485604358388,3.4599205587221067,3.5565932499605593,3.5441017150981393,3.650528904641812,3.5396591616170623,3.591325932346428,3.5719129215922303,3.6380795001476907,3.5037141294962093,3.560337067953193,3.549263096182858,3.5992777095173594,3.560447003745609,3.609409670654517,3.672850565187561,3.72848035757521,3.6980759123298124,3.6859332999163863,3.6330869930167964,3.5782809685663417,3.6274586970474756,3.4061288525981555,3.461485604358388,3.4599205587221067,3.5565932499605593,3.5441017150981393,3.650528904641812,3.5396591616170623,3.591325932346428,3.5719129215922303,3.6380795001476907,3.5037141294962093,3.560337067953193,3.549263096182858
15,2.622528679624662,2.6809118111154926,2.6902793895397243,2.684375217489538,2.7529768991994286,2.7485892391242484,2.682754853645778,2.6765645543096803,2.682119783801162,2.6715171440584284,2.7417947008408836,2.593686289136037,2.599407530079456,2.6766076130235414,2.7383627738475065,2.7529768991994286,2.7403621325138916,2.7419417854771746,2.7464788277518757,2.685414640571712,2.6083134569952184,2.6156686270780694,2.6200015800591148,2.622528679624662,2.6809118111154926,2.6902793895397243,2.684375217489538,2.7529768991994286,2.7485892391242484,2.682754853645778,2.6765645543096803,2.678626201853358,2.733681605628661,2.8115446622522926,2.8236971135623232,2.739184519959354,2.7272806932497877,2.6836544939485156,2.7381147271112436,2.7387827979711687,2.7419417854771746,2.7464788277518757,2.685414640571712,2.6083134569952184,2.6156686270780694,2.6200015800591148
16,3.0642215556828534,3.0821887552612894,3.0522347718422895,2.9591573018788107,2.9872949668309556,3.0376295635986907,3.031329024121521,3.0727433881507986,3.1234915256273226,3.0608085854780462,3.086021101965731,3.1157385005455565,3.08982032267613,3.1207282746427913,3.1300788139887903,3.1527687651475778,3.096833602206431,3.1679672473682325,3.1832778302822726,3.0784565600203773,3.1168884920494824,3.1615859981178347,3.1753934980577267,3.2689688720437435,3.206923453153174,3.159476516440861,3.133483758916958,3.1752613519134756,3.1704643019930305,3.203126478262643,3.1989217741317963,3.122538054858629,3.028493494277753,2.9351061752173644,2.8868031478445784,2.907106044731499,2.9606774541525387,2.9566736524029675,2.9910853445165944,2.999517990025598,3.0488778741011897,3.043128646451553,2.971633664355717,3.011702591468545,2.980009416270343,3.058499130409973
17,2.3767645457545417,2.456431635352702,2.471057531392932,2.4572059779921163,2.5404729976202427,2.5346067483822976,2.4484590347445763,2.425845777825517,2.4378303661904113,2.5155567947636452,2.5250137845469243,2.3345641614961115,2.4282301709977343,2.663228824096992,2.655576010168268,2.738288747194865,2.7374245320416515,2.7979595747985035,2.7328127319252777,2.678555983778275,2.523231474626172,2.6047315056535356,2.6104114508045884,2.6194025515473114,2.6828929687212173,2.551653761163782,2.4572059779921163,2.5404729976202427,2.5346067483822976,2.4484590347445763,2.425845777825517,2.4378303661904113,2.4168475623393237,2.5184021025665273,2.3326663773338567,2.336280103484632,2.430905321750291,2.513499586602193,2.5404729976202427,2.526415410682756,2.5371486983768956,2.5399872094227387,2.458015429362857,2.3583337814318988,2.367738604207494,2.3717871057162703
18,2.5991655067899537,2.47125147251788,2.4707292499946223,2.4661129581257115,2.464074678614918,2.5798559952277924,2.290081002796287,2.293038508607067,2.453297854222468,2.463070754611722,2.474251320304725,2.581361542824558,2.6054457236101083,2.5769674249581977,2.4692932016333233,2.4549774708383807,2.5748770222922883,2.5898279630522802,2.6183095013391635,2.7320216607220016,2.755399103440465,2.821838498233882,2.61542483817918,2.5962199697631743,2.468188497718276,2.4688582117362374,2.4616925101850855,2.462335093272256,2.574884352198155,2.2911070801003053,2.296420010493417,2.4651181235035886,2.597991204607243,2.5960234813773173,2.5770234154300664,2.5890195402222633,2.577694235462133,2.456165926713884,2.3690771709042564,2.4260688647961532,2.5014095989505347,2.539303572294915,2.5936142476265878,2.597615781920657,2.6486365826089093,2.615574748870534
19,2.8925465476913192,2.855575324875605,2.9604561120573742,2.8565316269472953,2.959248002996194,2.995446338071418,2.9556898996457033,3.0472757840534572,3.0113960361362593,3.0107530718980646,3.0152447541297756,3.0472043819502876,3.036229450627542,3.0794089955764194,3.039317576860656,3.1596237698922813,3.1678611015239078,3.078962942007638,2.9867018187565537,3.0810114344346315,3.0312569858538536,2.9842215233969647,3.0799999343473243,3.0353445614661316,3.0516212711448434,3.0874254248050574,3.087053688261802,3.1022581185455476,3.0398810552540336,3.049825860863208,3.0419613110784924,2.9152844132103275,2.857772391062076,2.8980658340624874,2.951289754587436,2.8460002331637604,3.049422484481368,3.0178144707642636,3.0165731252451007,3.0270342565867985,2.9741887446497026,2.861587161056857,2.9606245446736037,3.0051659303210023,3.008736467740339,3.0023807739520065
20,2.734861784927026,2.739409534488719,2.798125872990281,2.855171446671748,2.8575919925337354,2.7929838128211886,2.788405396517993,2.8491779562751547,2.8281081217828405,2.8336899394731994,2.7207468000863413,2.7199336812341204,2.7820310961078802,2.871698901906939,2.779156413153308,2.7632914625255323,2.8342868889410546,2.8197068664059897,2.776208118386106,2.7625119238857283,2.7747024834740257,2.817939119460834,2.7787751619925323,2.7554254564098724,2.753886828666958,2.8242580498351635,2.871643894694485,2.812471782615559,2.7597265015772963,2.82395363147379,2.8240893446667292,2.836190577051525,2.865701545702311,2.769467288480584,2.765348449665639,2.8291347482478235,2.8906439790434586,2.8968182244812732,2.8406211663355676,2.893614351826841,2.8921742167361604,2.8420514494186033,2.7924531031789965,2.7929395828131702,2.845904231785335,2.8016763447195285
21,3.108225961827094,3.1416231956303617,3.1483574426918763,3.138413128217862,3.175592960174313,3.262919395541452,3.1807420342884143,3.345258668195231,3.180998096665155,3.1897077005902617,3.194437295856886,3.1465883938441115,3.1725613721689103,3.1898391287049526,3.186757662692618,3.2636313820941805,3.2679546901608183,3.3313022542462947,3.3329243541538993,3.2663861941720516,3.138741138161129,3.1832874557048285,3.1038819846985692,3.06738517575645,3.1446507811161206,3.1912091805872813,3.1929509131537834,3.187389846388958,3.2977956043136527,3.199180804736037,3.3809324504137033,3.197916601773488,3.2986968379280692,3.2671967162314823,3.2700269872224923,3.187367883863409,3.31076651572272,3.2975364946189343,3.31229941798778,3.2288849094546297,3.190339293412976,3.271848361089091,3.1821548189277067,3.115015650499745,3.202277226669984,3.1502107001016815
22,2.679537100371908,2.6580302914773375,2.6062092321938084,2.6729601143184585,2.684630932872943,2.7954797117893575,2.793245809826438,2.787132073291415,2.6783440886531005,2.6684489977614607,2.7187994575511363,2.7457868870480553,2.745298597756844,2.731623365726968,2.666875898120858,2.6697980841422906,2.7323452201103464,2.792850648293872,2.732091909251227,2.719528987938923,2.733828029338008,2.662621154063348,2.7948481167828545,2.720139461494739,2.7202372691216743,2.7355554114554286,2.7992376121404066,2.8600064684482156,2.836535051082155,2.7943173327327937,2.8521906914952444,2.790483238792817,2.850238590895439,2.802754788969076,2.724666191257703,2.671396145247788,2.7314350176592797,2.7313220781934127,2.661454463219931,2.733675556884399,2.729184023184878,2.5910128179290512,2.5820129815274058,2.5902029294026434,2.5821761029443704,2.7410374940323585
23,3.0479020300487827,3.0565524628624967,3.1349394510248323,3.131207379511559,3.138864438228415,3.14003314300614,3.2805527206638656,3.3029779658592755,3.3052662078194266,3.302407932904689,3.309829973288019,3.2704553765213316,3.281250244477085,3.2650006400754776,3.3012423169259044,3.317063588017267,3.222492350673619,3.217491958741973,3.0455374616508246,3.048057060691067,3.0453402809323995,3.1405913040679487,3.1410439818402844,3.060351453162485,3.14365672410089,3.149659619216699,3.226688574125432,3.236686397403817,3.236737883625581,3.2225567261752444,3.3043929447202265,3.2819642567759146,3.292903826097711,3.314944819352751,3.308780325497816,3.3053495074403036,3.297670279098378,3.1433471462493108,3.2266721333987807,3.2337554019070383,3.139171457907406,3.2186283216023988,3.1749063083283406,3.1400264554095307,3.143944104385285,3.132493289268341
24,3.316817622428448,3.3194119575687093,3.3215343260801475,3.3203294417243883,3.3202541117230524,3.308927403416309,3.3827596218927893,3.3838295531880442,3.37059670597175,3.374873631284758,3.3599623869565693,3.376043856184037,3.374884906026722,3.3764424245055977,3.298315828751049,3.296053270444931,3.221158899472576,3.300483822534515,3.310421129995701,3.31015284406614,3.307270104675618,3.3118129765039184,3.368478864360979,3.3871032123127494,3.3817417866094024,3.388801644427226,3.384345697534161,3.3722188215769586,3.3711817821350363,3.304846430537835,3.3706406673560494,3.3633810010672294,3.3613857040104995,3.3027843849362117,3.2870397993771494,3.3675091705558984,3.3700877736318846,3.359463592293501,3.368819684502129,3.356895764474391,3.3617936238273174,3.3609106640067052,3.344474008579436,3.3730842585793623,3.385435161132471,3.380635951686204
25,3.9328755881026387,3.844567574144931,3.8552215758739763,3.7077475809346505,3.885777413058264,3.836860043408884,3.9267775573854307,3.655022545671825,3.70518275793789,3.7513301884092933,3.6965715780308805,3.5889172566760394,3.727836975743919,3.699212750746896,3.5896901364850393,3.4385826025674233,3.535846691310682,3.629224542580238,3.7033577983640487,3.7346434873595307,3.7272925677367863,3.723343884229914,3.7575226803463453,3.7144598141033285,3.7591128382045698,3.720458172767185,3.810557357514818,3.8116054029738873,3.7097225564567795,3.787210163723314,3.7527012825035078,3.7364041205137224,3.851854259384421,3.762898203637935,3.8740158681897876,3.900917979172535,3.800565639563151,3.71146295535718,3.873247084238266,3.874231733336413,3.9131172392373808,3.9063184200902565,3.9976581281374677,3.9163321497794943,4.072893628762579,3.932209103746338
26,2.4481819973202876,2.520690638630902,2.539336257742292,2.530865559935924,2.607612067822083,2.600903809255018,2.5250137845469243,2.5140066495237225,2.5285670660823403,2.506238896509961,2.5997582491282745,2.5078942281509016,2.595455233876559,2.7382952252132036,2.841863482481749,2.916030578132106,2.892480489534789,2.91215478182767,2.791049937604747,2.735748131412124,2.6664116122241732,2.737137623671912,2.8035643073744696,2.800574861118113,2.860366434372975,2.857919248421022,2.663932002784106,2.798315941810965,2.7859710624695824,2.7886391970542403,2.7155640040572764,2.733554729388705,2.703138540106433,2.662717123644054,2.4238175697201148,2.4264110484174775,2.512905914250732,2.5898070462783163,2.607612067822083,2.588794218615916,2.5982162156695123,2.601598822094332,2.5279938459712263,2.4392417386281946,2.4479472206265105,2.4483223349420355
27,2.755648999936585,2.7542301143366315,2.7488813465729796,2.744012034949561,2.8154721930766597,2.863308700776905,2.8673493478618166,2.9183972985842868,2.9222223773127194,2.966863801973645,2.970521969103191,2.9990982564878124,3.0125674139010106,3.0010424988405098,3.055862250500156,3.0526141394292043,3.0147269484197308,2.9417528562311093,3.047853078402184,2.9001304877105394,2.892250768373901,2.9361962992379347,2.9382690209097153,2.9261252376256572,2.934994161440677,2.933363663375498,2.927457483961827,2.9379475341653274,2.970034525501454,2.9437159124676406,2.899488328609349,2.8481084723830605,2.894013383393874,2.9544930562705485,2.8799959068393433,2.722824982306793,2.7167964240186824,2.7155022640778004,2.7008302868652576,2.708003266450418,2.7550289487203914,2.77766094338028,2.720480898971348,2.695370272311326,2.7297698960586008,2.7357384563654117
28,3.2465941978594923,3.2421069402902916,3.2830819269182934,3.174009370154125,3.255006972677725,3.259138786751667,3.1709901860678578,3.1564640602237777,3.2135950833995954,3.2164387770941354,3.2831405617201685,3.2383261772207104,3.300771134673287,3.3191309118524654,3.2892103000219977,3.372839076051817,3.38517536200422,3.3189722847363172,3.313424360949827,3.3455939838775643,3.3071929991055646,3.3886048167158864,3.4432845872247375,3.376840933820074,3.412905243032096,3.4444703640738985,3.2470744699395744,3.442193680303376,3.3496956544286873,3.2842308307915786,3.204198070925498,3.2198453865314653,3.285282432748635,3.391300203664124,3.342977245644107,3.324803345484203,3.2766503780621727,3.202857500877928,3.279286661344612,3.2853480389887952,3.213634748863946,3.256268478619383,3.3259306804539683,3.291479262436709,3.3636861368140893,3.172754883563528
29,4.7921275761513655,4.774853160386147,4.7241319740122725,4.721974556257365,4.729925278505968,4.747593617746566,4.756807011203261,4.738909742495988,4.712480877570421,4.705929754023771,4.725573467882768,4.711710725049203,4.733916200465757,4.725562799235295,4.7554496344227495,4.77083548166456,4.7779994269853,4.752052357259086,4.767965639464719,4.7875096594708655,4.74549679716989,4.815950630582821,4.773048533728602,4.778355173151908,4.809124454090251,4.820681778102571,4.784375947802473,4.779290039560968,4.8049105612529175,4.840537419366745,4.815409552468149,4.80464693602097,4.829986860197833,4.829419012452426,4.852296225907516,4.853283626621059,4.833800308012424,4.824267448706793,4.877188790370148,4.854211101041149,4.867148424220937,4.853247708858548,4.841308553464159,4.851013359158273,4.804603679177829,4.816232418234688
30,1.8854582511744016,2.0444924206608768,1.901286575099657,2.0373038045493557,2.1303469217453297,2.145471373618025,2.150524053149993,2.0336443836153575,1.886230557751108,1.901286575099657,1.901172098972482,1.8977110606937773,2.0166944020976265,2.05776161175839,2.0432308809981308,2.1614965265727606,2.1503042705327364,2.0323813527453134,2.023288247166262,2.0274501272000003,2.0167707371300416,2.137587894068206,1.8787113116219374,1.8787261453116346,2.0203120292081707,2.137430071147165,2.1643700367254914,2.1303469217453297,2.145471373618025,2.150524053149993,2.0336443836153575,1.886230557751108,1.901286575099657,1.901172098972482,1.8977110606937773,2.0166944020976265,2.05776161175839,2.0432308809981308,2.1614965265727606,2.1503042705327364,2.0144551861367868,2.031073049408513,2.0316966859536665,2.0194444786078436,2.0488992487484197,1.8876528883803982
31,2.166289777572786,2.161587807177153,2.2685802873343235,2.26834632738329,2.290359144004275,2.2940831512906703,2.3842884377514473,2.371662855482437,2.270690634434415,2.2798570669671845,2.2842766507206393,2.2854784364770646,2.3714564276798695,2.164706821842406,2.171037827940679,2.38317622325813,2.4576833189381606,2.4507969238253398,2.4154237627474884,2.432024651948314,2.4268492600610507,2.3471630964789902,2.254867965845919,2.269620127018581,2.3515639022856343,2.3405046286810682,2.319241085611682,2.356875875301503,2.4535318932514234,2.530561099773608,2.530301145325896,2.4540961673130317,2.465515269323058,2.4514254679894636,2.2836632180727334,2.451574205553093,2.2780860211697913,2.171408752017142,2.279291376091303,2.3716673302599025,2.385621709639871,2.3476483847841916,2.3542401981929295,2.3578569713916164,2.2689009048664404,2.1607726125817437
32,1.3715026573146285,1.580089815992428,1.7821034317166948,1.9325438459718325,1.9349293602481232,2.0557341597127468,1.776967765422793,2.3919191416879992,2.0794415416798357,2.2916484514076076,2.064649837874574,2.0794415416798357,1.777538874965972,2.190157959944678,1.776967765422793,1.945910149055313,2.064649837874574,1.9206004056250183,2.1830039830741366,2.1855418812159835,1.937292224862784,2.1855418812159835,2.1972245773362196,2.296108086830907,2.281756941059935,2.484906649788001,2.3919191416879992,2.185019108438276,2.175028155563006,1.776967765422793,2.3919191416879992,2.0794415416798357,2.2916484514076076,2.064649837874574,2.0794415416798357,1.777538874965972,2.190157959944678,2.1749192761361105,2.1972245773362196,1.7648682418020931,1.7648682418020931,1.777538874965972,1.5985012708476622,1.5985012708476622,1.7821034317166948,1.5985012708476622
33,2.9111533702463808,2.915003914724579,2.9083808732601164,2.9243407502971768,2.9192117540537152,2.914115869298196,2.9150880957320577,2.9102842554534987,2.9127209119638575,2.921498594740796,2.899784271927021,2.8990833176173454,2.9158065133639184,2.9234007661690975,2.9259232221190725,2.9112547677531855,2.917031364567398,2.9143245633913972,2.9213443990154437,2.9068361371536837,2.900863861775086,2.8644153245051016,2.8684548518727455,2.909620597473346,2.918461405099121,2.9161764485612744,2.9245867366944727,2.9206545397098727,2.9159001437389125,2.915865926611564,2.9110990662306366,2.9131158875220713,2.914262721242053,2.900203597604807,2.899183375620664,2.8709064912683533,2.9041041064371735,2.9170405707376084,2.913467380792812,2.909059525065599,2.914084827826869,2.927683387535113,2.9220137563799544,2.900051915265981,2.8591102675319084,2.8628141411613486
