,0,1,2,3
128,2.1845326786440844,2.1822846627544905,2.1822846627544905,2.1822846627544905
129,2.4518954849998864,2.448327508607291,2.450505066739971,2.446612321912217
130,2.460595769756616,2.4522364755515884,2.4478752561859483,2.446638514649992
131,2.2581231516861426,2.3721974714077914,2.2816812599602927,2.2632509039479705
132,1.9156764743575396,1.9156764743575396,1.9156764743575396,1.9156764743575396
133,2.371214039814221,2.351125213171695,2.3622051016649666,2.3649675217339095
134,2.5410938249963007,2.5388117468014157,2.5410938249963007,2.537112639209623
135,1.9419673937419852,1.9377480187983251,1.9409980103131885,1.9409980103131885
136,2.686162694870626,2.683870112636001,2.6763861943211196,2.6793646726014484
137,2.3597069236007417,2.3613009922380535,2.3673202287546378,2.3658228942344692
138,2.3806682462708193,2.369483142528615,2.3782365697635948,2.3836674477597546
139,2.2763409175302773,2.259122112688534,2.263039421443709,2.2655472809382653
140,2.539847178732758,2.5466952976775916,2.544429167861558,2.5466952976775916
141,2.966867954775265,2.8720142228572647,2.918106038806216,3.008605753170576
142,2.2849745999311315,2.278224190241545,2.284496985950968,2.278707246755401
143,2.287378442112992,2.283706866291331,2.284750695138605,2.283706866291331
144,1.5855604577765172,1.7797917099044647,1.5783745251398842,1.7846524427582362
145,2.5058186255890487,2.5962916542387946,2.5842525051606984,2.5279938459712263
146,2.3836674477597546,2.544928813455617,2.4605839457468113,2.45818709554188
147,2.5523483473637585,2.6117764066972193,2.5523483473637585,2.6117764066972193
148,2.868350902280593,2.866718915411581,2.868350902280593,2.866718915411581
149,2.458363303471662,2.4603112997135135,2.4571800220917233,2.461300056140424
150,3.505639474098887,3.4959703239283444,3.504875176362079,3.4975293153615197
151,3.191796100403794,3.2399934288877112,3.2010525671699823,3.1994166383209333
152,2.38002054834669,2.3807826601240802,2.38002054834669,2.3841855692355147
153,2.2764337117401423,2.2772025151165525,2.280364940924788,2.2810793390408612
154,2.5478062089101434,2.5404711805665063,2.5404711805665063,2.5399872094227387
155,2.9701997144931775,2.8682913938244594,3.013162566210762,3.0142264970726336
156,2.54998226865063,2.54998226865063,2.544928813455617,2.546078040246587
157,2.1829793775449473,2.1627143016542973,2.458015429362857,2.5530019470679273
158,2.5313530509483337,2.533165782441333,2.5250137845469243,2.5296619664932174
159,3.0641740499224808,3.0707227267590183,3.068641102431659,3.065001529922305
160,2.3805206697287917,2.28021816735087,2.381503473872526,2.2741712544963364
161,2.256020928346057,2.1720199145852175,2.0558161554087677,2.1829793748074744
162,2.0521508774473745,2.0521508774473745,2.0521508774473745,2.0521508774473745
163,2.284581887008488,2.391919142975676,2.284581887008488,2.391919142975676
164,2.4714083864171883,2.461300056140424,2.473860943929122,2.4758216086952496
165,3.9334862269302207,3.9079406912876657,3.905209766161637,3.9266274077418304
166,2.6240800642464457,2.6951215270145847,2.7488813465729796,2.6240800642464457
167,2.2625944668129416,2.280181180257866,2.266878513151748,2.28021816735087
168,2.6915203020674077,2.6915203020674077,2.6885774035015304,2.6866796058886875
169,2.525192878499398,2.5255690529342267,2.526241878230722,2.5295479312550597
170,2.606966053659461,2.60912201040909,2.5953235453560612,2.598431608545151
171,2.528466898616515,2.528466898616515,2.529218093016555,2.5315492307007745
172,2.05776161175839,2.075334302585239,2.0614358742757632,2.075334302585239
173,2.5152839126465234,2.523214271505377,2.522952750679922,2.513558231205083
174,2.473860943929122,2.467997698267042,2.463191872280408,2.4721847196093094
175,2.8885425190173155,2.8819810991227426,2.877216244155222,2.883721451999743
176,2.4763940233635275,2.473306702945683,2.4775381367557023,2.4773842263351673
177,2.972751133029406,2.9669706637840383,3.0121072157214557,2.9660326719355923
178,2.3840225738302196,2.3719677985819083,2.3767462356427003,2.381239659499589
179,2.9696462279787634,3.1081523372938866,2.974086321746473,3.007729485600769
180,2.0523102486753344,2.1762011986621523,2.26639498996503,2.168061320192839
181,2.534222888039032,2.6173263265776447,2.8103404401802683,2.5499964300241533
182,2.383301312532432,2.2877086479147244,2.383301312532432,2.2890111621360107
183,2.1842753781573685,2.1762011986621523,2.1881725019663256,2.172019920831945
184,3.1558403060974083,3.189022698796275,3.2002854096985662,3.2015966259054287
185,2.4533452937339777,2.4554902587637475,2.4268740058800526,2.45907734330287
186,2.055734166013034,1.9215045694345385,2.0646498407529497,2.1830039859525123
187,3.2280353819449856,3.2733699744568288,3.197746321148323,3.2741367624051048
188,3.022914522633156,3.1210790193866664,3.0728497818201754,3.122709994505441
189,2.28021816735087,2.28320421492291,2.285481940196028,2.2775551661843787
190,2.463775256098462,2.4590558133359335,2.4630407882370027,2.4590558133359335
191,2.8818934293938767,2.880506358850709,2.8729794191993605,2.8871800292571943
192,2.2503552658240533,2.2372137180004117,2.2503552658240533,2.2372137180004117
193,2.4690113938478953,2.4664066670261056,2.469199457091623,2.470483287230701
194,2.4629220186665504,2.457513328784674,2.4632394582858734,2.461300056140424
195,2.1730909906978932,2.1646840153814604,2.186634387871428,2.168847704907608
196,2.177556498208465,2.174113036808728,2.0700285847335245,2.1812264111220525
197,2.905594543128796,2.8648688162784075,2.905594543128796,2.8648688162784075
198,2.614796472814651,2.5483402859005873,2.614796472814651,2.5466952976775916
199,2.0400065684025677,1.7817851949420866,1.9265644664468984,1.9328858843247307
200,2.247735917366182,2.14056381800508,2.35439252701278,2.434361326233564
201,2.597112609181332,2.596864086220126,2.6003485478319295,2.5984376473746575
202,2.5260137923218355,2.5184021025665273,2.5260137923218355,2.5184021025665273
203,2.5312112476970716,2.5222740312590313,2.5279938459712263,2.525222765633168
204,2.627418084371364,2.6919416796687727,2.627418084371364,2.6919416796687727
205,2.3829287903986973,2.3843884135537854,2.384832414472744,2.3837969520102016
206,2.352786945266406,2.449076991834244,2.451716390135816,2.45422280929729
207,2.167949160551628,2.15624547476059,2.157940486961538,2.1630707069069883
208,2.6716874566274447,2.674409291293565,2.681296022103428,2.6805894159173116
209,2.3594828048034486,2.367738604207494,2.3594828048034486,2.3622015038288966
210,2.5219917296057983,2.534222888039032,2.527231643390643,2.5306901131614326
211,2.3533927530232126,2.3420272449301156,2.3533927530232126,2.3420272449301156
212,2.5388117468014157,2.543119261216122,2.539169208738073,2.552188101757907
213,2.265255218022167,2.2567378089484844,2.265294078640922,2.258222408248398
214,1.9220661131014787,1.9220661131014787,1.9220661131014787,1.9220661131014787
215,3.9563488864198546,3.9850393005535967,3.903755893204953,3.9700268789989135
216,3.736524311999458,3.590607763936755,3.739046637841507,3.5286361210617105
217,2.679985802201656,2.6811801043789734,2.6787956504816126,2.679764925810736
218,2.190157959944678,2.0794415416798357,2.0580423259532683,1.9206004056250183
219,2.879990618026622,2.8773635756060485,2.874294949283005,2.8812691793558343
220,2.361021090776914,2.354630652010542,2.3622015038288966,2.3602671633939334
221,2.176484148471074,2.171113343507609,2.1751348551525833,2.174575732888985
222,2.38124674162454,2.3768127170898357,2.3857960379282046,2.380172519065816
223,2.26708946181369,2.4648904081227174,2.5178614125782084,2.4454415427127074
224,2.533885474562093,2.5364850849317984,2.536860931439878,2.528765881248985
225,2.37431959292097,2.3744717084304656,2.3745241639576444,2.377239523974565
226,2.374954717873479,2.365135859517963,2.3702719823713183,2.37222153257456
227,2.959161002874925,2.9696462279787634,3.1081523372938866,2.974086321746473
228,2.4397620890467375,2.4510651760933317,2.4427212426566065,2.456937973670391
229,2.2877086479147244,2.5530019470679273,2.634211595077333,2.2889271135075147
230,2.539144956080566,2.541584801426033,2.533165782441333,2.544461341081976
231,2.1731444020833885,2.1617225772268305,2.1675651503006685,2.1708766398508113
232,1.7501564117538482,1.7528875860384612,1.7513496890407168,1.7526998868110617
233,2.0467162205887863,2.0220051079116117,2.169909621575324,2.1558102253968583
234,2.3805206697287917,2.368053354800086,2.3788143702768743,2.3730799737139967
235,2.2912162321619136,2.2949402525287983,2.2912162321619136,2.2949402525287983
236,2.3404025067968335,2.372295898436983,2.3573971720843847,2.3587843703347104
237,1.7353234510425384,1.7712810092676328,1.7353234510425384,1.7712810092676328
238,2.292600558205022,2.297473806498017,2.2877086449516173,2.2817603070651136
239,2.2682743410310513,2.2719332970816373,2.2682743410310513,2.2732059257413395
240,2.452186925450699,2.4556602978553186,2.362870981606043,2.3645546078799673
241,2.871772439757013,2.8643341051249775,2.8161862050946094,2.8130162517480666
242,2.1854444048552133,2.0622041815830263,2.280705087460543,2.1731444020833885
243,2.383294220521009,2.390400431147028,2.3818976065087507,2.390904655962527
244,2.95654529449805,3.008027188202631,2.9979851711430205,2.9425496881559736
245,2.4603112997135135,2.4571800220917233,2.4603112997135135,2.4571800220917233
246,2.3580123957775947,2.2816812617853652,2.374039346944527,2.361021090776914
247,2.2742514892263355,2.2699284402453856,2.2923021850325593,2.28615278478991
248,2.6773079895063927,2.6749647076913208,2.6735637113969988,2.676872003321866
249,2.665693242858216,2.6712026270084435,2.665693242858216,2.6712026270084435
250,2.475635132770201,2.5431395599184468,2.5472711485068693,2.4743075257294724
251,2.596864086220126,2.5902918412270557,2.596864086220126,2.596864086220126
252,2.601926524078455,2.5335509221363277,2.538780966491123,2.6097592410857966
253,2.1789732204872454,2.1789732204872454,2.1708766398508113,2.1627143016542973
254,2.452792969607598,2.368053354800086,2.4411417487459004,2.2779899158018124
255,2.2914813535491083,2.292820899663788,2.2911100982586086,2.283706866291331
256,2.6881993474099573,2.621616028459125,2.6087439247417525,2.6623865563254974
257,2.4628714855384604,2.4567665546001716,2.4628714855384604,2.4567665546001716
258,2.92064935972497,2.9763195963704105,2.981739487375622,2.8754203941982603
259,2.269933073300575,2.2734224081472196,2.28021816735087,2.28021816735087
260,2.6796857901194753,2.7422906156020135,2.690348958252542,2.742150106312759
261,2.9669193522492385,3.0604801899175906,3.069303673884869,3.0592784272219333
262,2.055234017573822,2.061695133291422,2.0558161554087677,2.0513014393931757
263,2.684677556703879,2.7488346237548,2.5898390587832743,2.8571337989623373
264,2.4698164522812283,2.5493263368563115,2.4711758099303776,2.5466952976775916
265,2.532543387203048,2.5348304930366563,2.530865559935924,2.54274218635712
266,1.9414844215976874,1.9431445271627275,1.9225265744431215,1.7824879522102552
267,3.1071654955930037,3.150161687452057,3.1466640828155974,3.151405355909898
268,2.456878313040115,2.4543643568565843,2.4596785482385477,2.45465750196295
269,2.0552340189176697,2.073940077871346,2.066372837644695,2.0679897681609036
270,3.065001529922305,3.0641740499224808,3.0707227267590183,3.068641102431659
271,2.740746752047918,2.805437021094566,2.8047300387186436,2.79102679833719
272,2.296108088223065,2.484906649788001,2.387632637454539,2.3025850929940455
273,2.539442801186722,2.544232435856359,2.539442801186722,2.544359817019133
274,2.544429167861558,2.4555383742922365,2.537015440010908,2.53863602840907
275,3.3521365857014516,3.303548545129355,3.231159978366127,3.3676126501369748
276,2.45270950592273,2.51632573182828,2.5249853861213745,2.5328547391595753
277,2.1924691339392837,2.1789732204872454,2.1924691339392837,2.1789732204872454
278,2.691768578519394,2.687431358077819,2.686461145485562,2.6854460229014125
279,2.46230917535846,2.4746473448530115,2.4768517504491614,2.5468713334140163
280,3.0077878409475436,3.0030645323434206,3.007984687148661,3.0131248628129423
281,2.45422280929729,2.4522364755515884,2.4472253693969934,2.446564852744595
282,2.2912162342791667,2.280725369942303,2.28779339206716,2.276856750677106
283,2.5447564652178203,2.542140741578669,2.5408186006557654,2.544232435856359
284,3.023171645062777,3.072615046978391,3.0715705139551055,2.976563819910806
285,2.378014486458769,2.3714828609224736,2.3714828609224736,2.378014486458769
286,2.6872443171714666,2.75724613867948,2.8151152765771545,2.675187101630219
287,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357
288,2.262272569693887,2.2485210421622583,2.2533576722589665,2.2606476523423935
289,2.1631088358333046,2.177773910735982,2.1702706631630524,2.1850020526931653
290,2.3871594090725,2.3844482081074694,2.3805719816160638,2.384760432978829
291,2.5801067585506843,2.49939098847996,2.5122064893277622,2.588794218615916
292,2.628808025909238,2.4729388904644094,2.4801512063910645,2.352716957430943
293,1.7821034317166948,1.9206004056250183,1.777538874965972,1.7676792879695937
294,2.068368318629939,2.064298127139838,2.0613910334300285,2.067146568917739
295,2.3874577294540633,2.391393309642611,2.388703239249528,2.391393309642611
296,2.6639812502926845,2.66843066353118,2.664072147520952,2.6549146449498617
297,2.678702766403478,2.6833637695918773,2.674399514259331,2.669159952009577
298,2.8211307032527477,2.807725597847717,2.8211307032527477,2.807725597847717
299,1.9263375262537341,1.9190066272124817,1.9222845035939005,1.9263375262537341
300,3.917060778154782,3.884624246376875,3.8642620287977323,3.8842990722761934
301,3.365837157633143,3.4830098809887993,3.298975466700926,3.5812018779956594
302,2.0646498407529497,2.2890111621360107,2.1881725019663256,2.182235641793271
303,3.2599280694607025,3.2311814590985373,3.3010672060729442,3.3017848254068567
304,2.387282237744339,2.4727011831792804,2.4701149488611143,2.5505003961772066
305,2.5366829856172677,2.544928813455617,2.544928813455617,2.544928813455617
306,1.9374845466795816,1.9374845466795816,1.9374845466795816,1.9374845466795816
307,2.376788302702342,2.6140633164307947,2.682942900997551,2.6639468689016215
308,2.8693534114883,2.804410428263628,2.811222024510648,2.8677651227513756
309,2.542018887909016,2.461763855505567,2.542018887909016,2.461763855505567
310,2.368792256700634,2.366976173376379,2.365135859517963,2.366058839661855
311,2.3832815088739396,2.3874577294540633,2.382045214684532,2.382363205399076
312,2.2715217056998296,2.277180706645298,2.2733966522040823,2.28021816735087
313,2.6061774116125487,2.6067256299949486,2.603620090627247,2.6030605320428135
314,2.1765025064129677,2.1728458445735606,2.1708766398508113,2.1731847511319007
315,3.182950583241894,3.18083019642802,3.181167611623667,3.180211443381663
316,2.2889271135075147,2.2877086479147244,2.2889271135075147,2.2877086479147244
317,3.2010028672805966,3.161188786949943,3.2785122208425754,3.240553596947265
318,2.444380679147115,2.441068233975452,2.4435060359983156,2.4482630622963963
319,2.0780239737833073,2.078344647660744,2.078127049698448,2.0780304039552533
320,3.0682606798265906,2.970270824186771,3.0585969092968384,2.9696980011562695
321,2.579377738311053,2.5903247445046484,2.564637634865308,2.5142791457953835
322,2.651215293833994,2.663644576617001,2.650708320840884,2.6418603761798147
323,2.3804763520631687,2.3827123806548816,2.375467181130895,2.3801127221681444
324,2.5476213562550187,2.5335699292734564,2.5476213562550187,2.5335699292734564
325,2.2804983985531297,2.3783386542312734,2.5511470393438707,2.2916484536968307
326,2.8034570317757517,2.8117380934790774,2.801559411392607,2.80251753296706
327,2.511246797886892,2.5235650371451053,2.5155168887936665,2.5193200603560992
328,3.0746870993338886,3.1641157725717255,3.1629174350054883,3.125058646943797
329,2.388925637893663,2.3847575269774324,2.3832815088739396,2.3886182842748465
330,2.1855418812159835,1.9309328807233928,2.1855418812159835,1.9309328807233928
331,2.2849846792255732,2.285481940196028,2.2835751430746543,2.285481940196028
332,2.6120967707190594,2.6147014749362807,2.6090012198623898,2.613234796137896
333,2.361791163263159,2.3606316758796284,2.3606316758796284,2.36089925760385
334,2.76008976136942,2.9867918513995537,2.883305142018954,2.886505954407861
335,2.2849714415246063,2.174396036161716,2.2849714415246063,2.174396036161716
336,3.066888653467765,3.159035024655422,3.196605220197959,3.0655226970707115
337,2.290359144004275,2.262817800181195,2.2702859298319185,2.288230062327624
338,2.680396770694288,2.676681185779389,2.6715062869864137,2.679008230429421
339,2.60372569590683,2.6055706220162795,2.61124462040474,2.6055707287019705
340,2.6890514901257188,2.6930965030736718,2.6890514901257188,2.6930965030736718
341,2.457513328784674,2.240725092943634,2.363706797100869,2.3319325871600274
342,2.3841855692355147,2.2849846792255732,2.377196109197931,2.3841855692355147
343,2.2797680205020048,2.274449971943847,2.2797680205020048,2.274449971943847
344,2.3372821648926294,2.3476802974688575,2.338157723313059,2.350748894478923
345,2.6024995123970736,2.5994536581064365,2.601801787805709,2.602743449327759
346,3.307039015554454,3.3431391179998267,3.333391043060078,3.2819219001225055
347,2.883305142018954,2.829141398278431,2.76008976136942,2.8794446543730814
348,2.2777189976425105,2.287935697955132,2.3746982052009558,2.3746982052009558
349,2.536567141790055,2.525222765633168,2.5308999489258417,2.5309253588669476
350,2.88218048326383,2.8795724132111618,2.874771612090202,2.88421841871736
351,2.9620913197245913,2.9542386689346496,2.9526391936639045,2.955808395672974
352,2.542140741578669,2.541086710964099,2.5335509221363277,2.5335509221363277
353,2.473923161223615,2.391013284574079,2.475635132770201,2.3898541958020285
354,2.5491508366261604,2.554558478444324,2.5550719809359332,2.5527887969948653
355,2.064919168665172,2.1769572547987863,2.064919168665172,2.1769572547987863
356,2.4688330232825053,2.4543643568565843,2.456873542936748,2.4673563793374904
357,2.4578203206190774,2.465134097067793,2.456873542936748,2.4596785482385477
358,2.281957111153594,2.287935697955132,2.2875348299040246,2.285481940196028
359,2.386237194146389,2.4712483528834235,2.386237194146389,2.472861656161474
360,2.475123494914296,2.4723792123086894,2.4748762780315654,2.477370780887404
361,2.3664050478413743,2.516778096367942,2.5332998743820236,2.535112930087142
362,2.5414696872716087,2.5406886247456675,2.5414696872716087,2.5424145481027187
363,1.5831288058355444,1.7716277806972325,1.9286803545042492,1.7672657536550176
364,2.354630652010542,2.351868107779421,2.354049159278375,2.354049159278375
365,2.2912162342791667,2.2912162342791667,2.28779339206716,2.2890111621360107
366,2.964352423216155,3.0589883857043842,3.105445574271486,3.049663214336364
367,2.3554833523498107,2.158098808576816,2.0553884884591986,2.4457345472082253
368,2.4510651760933317,2.4510651760933317,2.4479472206265105,2.4522364755515884
369,2.4628714855384604,2.621139162878376,2.544461341081976,2.618926918298739
370,2.6797761128100452,2.6797761128100452,2.678700368375796,2.6846122435566215
371,2.539169208738073,2.5444261378915063,2.5453990394697885,2.5453990394697885
372,2.6149690863835517,2.5548573006439717,2.626964362952245,2.601925051537317
373,2.5557123062727594,2.5557123062727594,2.5579871700507355,2.5576520830789256
374,2.9319396089027023,2.9865481613005413,3.026002256829504,2.9312925496320585
375,2.2950254028789927,2.2865638892146545,2.2950254028789927,2.2865638892146545
376,2.7682876006889305,2.833213344056216,2.764819413522868,2.829141398278431
377,2.689075949855268,2.623751496276729,2.6095642302458124,2.668714545977363
378,2.292061607522916,2.292061607522916,2.2874748907905498,2.290685024443627
379,2.4632394582858734,2.452792969607598,2.4632394582858734,2.452792969607598
380,1.8716600289953145,2.147516921194042,2.1535743813539012,2.281107837651764
381,2.725159530262042,2.658919292416352,2.665260923026917,2.6444273128910285
382,2.509109454925101,2.5181986395915574,2.5127810575530796,2.515775220915813
383,2.2916484536968307,2.1830039859525123,2.0513014464920065,2.384821234600809
