,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,3.5345959610441096,3.566953678642497,3.5677815965574307,3.5648251514459073,3.5657520107464453,3.569685521638933,3.568798548737399,3.5707122545503,3.567616377645271,3.569608581453667,3.5674516251211443,3.5640846398670893,3.566937901174206,3.58836788769786,3.5845556854562237,3.589470599484467,3.5879114384235713,3.5620022244480802,3.558573210493475,3.561856265831147,3.560931534814321,3.559471547123044,3.565562346886364,3.557739507887733,3.5634556379834654,3.562657828731583,3.564592136085985,3.537709838400306,3.5675883775472386,3.5609331761280245,3.5345959610441096,3.566953678642497,3.5677815965574307,3.5648251514459073,3.5657520107464453,3.569685521638933,3.568798548737399,3.5707122545503,3.567616377645271,3.569608581453667,3.5674516251211443,3.5640846398670893,3.566937901174206,3.58836788769786,3.5845556854562237,3.589470599484467,3.5879114384235713,3.5620022244480802,3.558573210493475,3.561856265831147,3.560931534814321,3.559471547123044,3.565562346886364,3.557739507887733,3.5634556379834654,3.562657828731583,3.564592136085985,3.537709838400306,3.5675883775472386,3.5609331761280245
11,2.7763874583010497,2.7094613759067285,2.895784564874249,2.86957422571429,2.9506219806825786,2.7728410542965354,2.8308187902814663,2.997509955671906,2.941337817101443,2.8802534053938724,2.8524148609930298,2.90435739263022,2.949266362494377,3.0253415652656406,3.052825437498897,2.919309440148196,2.827473956223737,3.0382694219647015,2.9351163974721275,2.9895274041869735,2.7101989764087917,2.789250424697766,2.993681708072534,3.0099374019359066,3.0446197945438156,3.0176336822306724,3.045201938960644,3.036553446662995,3.154535178612724,3.185975461790233,2.9349591550953824,2.8386420666889483,3.0942447348958284,3.1256451754793684,3.1712532438104515,3.03551460021047,2.941235782503804,2.945078183408574,2.947979845612281,2.87773120980896,2.850489990459387,2.798213404166784,2.8908387821671635,2.989838552129968,2.9978888700342314,2.8687072085411205,2.8713321162306435,2.992323223198275,2.91829632432856,2.987085245704632,2.7602741307903957,2.704525767686454,2.872111717599358,2.879304056949298,2.871067111030858,2.8626702391497965,2.809242817418173,2.862021201254166,2.9454856641493734,2.8538894629796077
12,3.1283706579105663,3.2027903757863645,3.157734779150752,3.188500688489594,3.1163463937911593,3.309214732855386,3.2295114901287336,3.3124959751898064,3.2425719762792466,3.327357325589782,3.1432052654736715,3.3048459529533183,3.2717136760340857,3.313464708498085,3.302885379985897,3.2243019189291755,3.032080188824338,3.2781301054024974,3.195266419576006,3.2724157199734765,3.244475837879242,3.2761390691769545,3.1871314589907285,3.337922207553711,3.308615040447307,3.2833493769707185,3.275791922811024,3.318997034826951,3.20193538460802,3.380151801039682,3.2278992036338243,3.281342981949084,3.2257466940751103,3.2623247528894486,3.196790903723988,3.298027732027831,3.2718514967757706,3.3158839627642687,3.272236647562643,3.342456586002448,3.2021111810115728,3.3062466612120756,3.2851760059979727,3.3705280090670966,3.317372052653126,3.374930681064597,3.199097519369528,3.375972754012878,3.3380548625838657,3.4123263791849636,3.33844621667599,3.340205271488168,3.2220979894476685,3.2742002925346307,3.2940697102113567,3.27859074692978,3.2794729823251534,3.313299207236197,3.1061969806155103,3.2964507005119454
13,1.5659749321285892,1.752890179598579,1.8830970789901604,1.9122685625543179,1.912313172266033,1.7360395427696012,1.9034429576743568,1.544578955523601,1.5659749321285892,1.5745207675794881,1.75956333379861,1.9210943578594608,1.9147512915158218,1.7627471740390859,1.5659749321285892,1.7627471740390859,1.742159711125637,2.0337840686918867,1.8966434452045349,1.752890179598579,1.5274760245234171,1.912313172266033,1.7226902938868458,1.7627471740390859,1.7554591869245948,1.7700922777259285,1.9147512915158218,1.9210943578594608,1.9147512915158218,1.7627471740390859,1.5659749321285892,1.752890179598579,1.8830970789901604,1.9122685625543179,1.912313172266033,1.7360395427696012,1.9034429576743568,1.544578955523601,1.5659749321285892,1.5745207675794881,1.75956333379861,1.9210943578594608,1.9147512915158218,1.7627471740390859,1.5659749321285892,1.7627471740390859,1.742159711125637,2.0337840686918867,1.8966434452045349,1.752890179598579,1.5274760245234171,1.912313172266033,1.7226902938868458,1.7627471740390859,1.7554591869245948,1.7700922777259285,1.9147512915158218,1.9210943578594608,1.9147512915158218,1.7627471740390859
14,4.124684947805598,4.155563377602541,4.148397360868788,4.185583872146836,4.205286668783359,4.209757808015513,4.212773904694338,4.184066294546566,4.19798031287573,4.202650004543157,4.196196939670479,4.205772041477726,4.149144480786837,4.137948957093259,4.1996356217576345,4.159171519400429,4.208647454503899,4.1139903997986496,4.156930120852074,4.175805108234646,4.219162603032615,4.25718400732792,4.225262612013506,4.237884749825508,4.238400751372018,4.178501562166552,4.165045094077116,4.0953472710884204,4.155124068019069,4.114086167304897,4.134937269823682,4.172633215545627,4.143251911922264,4.154960049973772,4.178770661954062,4.19953778551009,4.228035545024495,4.171179025817146,4.189158803880642,4.187516801348493,4.186060385330503,4.197286610215665,4.171161922759127,4.185711015621406,4.217448206928438,4.146473480499568,4.19668398381108,4.07715607393574,4.0647118399775515,4.089747182509751,4.119562795967799,4.189346635455523,4.145559590538072,4.173771080299547,4.188059080550831,4.1461753691185175,4.164794896271942,4.105937253648693,4.147931137946368,4.134182384957936
15,2.7909488551047463,2.7532184812932283,2.849973041317364,2.7561943652707344,2.5893678226015644,2.736413230684391,2.8711978488367125,2.736413230684391,2.7357030794581583,2.614796472814651,2.8577359426176545,2.8614433663759056,2.620318298117825,2.9661364462240054,2.747255856318351,2.7292273107518454,2.9675921783661616,2.9562000282228813,3.154570644405876,2.951892609602499,3.147001513627016,3.067410312876429,2.8581756224667196,2.7357030794581583,2.614796472814651,2.7446125390323006,2.752464980259469,2.620318298117825,2.850943024008158,2.809221985459708,2.7909488551047463,2.7532184812932283,2.849973041317364,2.7561943652707344,2.5893678226015644,2.736413230684391,2.8711978488367125,2.736413230684391,2.7357030794581583,2.614796472814651,2.8577359426176545,2.8614433663759056,2.620318298117825,2.9661364462240054,2.747255856318351,2.7292273107518454,2.9675921783661616,2.9562000282228813,3.154570644405876,2.951892609602499,3.147001513627016,3.067410312876429,2.8581756224667196,2.7357030794581583,2.614796472814651,2.7446125390323006,2.752464980259469,2.620318298117825,2.850943024008158,2.809221985459708
16,3.925429197490539,3.9397363090649598,3.9069122605371036,3.9647911001894305,3.930479564579008,3.978439025664521,3.9940501927843335,3.907394494368244,3.944720686011312,3.8548754317874696,3.8892520821182224,3.898751056773626,3.9319269921376945,3.8732652728218824,3.9327002402935642,3.8973075360035727,3.9186962935081806,3.9247241174735374,3.9067009491940765,3.879227986724435,3.9512739145440485,3.9230704614602177,3.9378330619693753,3.935492411563937,3.978420150837857,3.938614480356646,3.955096508257888,3.9537575433485266,3.9646436701657812,3.955370565571118,3.9333732950878844,3.890689021117371,4.003328485020503,3.925049962529877,3.9367421954299466,3.9242770606181803,3.966589165556192,3.953194270019068,4.021652501810752,3.999166591713835,3.9904683978943676,4.002211517033171,4.027155091800157,4.016683770826799,4.016883051950914,3.9850765593434616,3.933382002586231,3.9944768264051227,4.0290885972685455,3.939203254808502,4.036299145195406,4.020468010750908,4.00118080250039,4.0253863662937635,3.993075750365465,4.031173068619254,4.021792901284783,4.0255393306718465,3.9795723746891545,3.9504356333018897
17,1.7573465609453378,1.5934636537163054,1.7387547268129244,1.5997777592844264,1.7302861333207504,1.5873248079448217,1.7270198012784281,1.7541710432458468,1.732380346998283,1.9048885214158298,1.7700383940096303,1.7555531064448602,1.7477589310336121,1.5976220981626816,1.7573465609453378,1.5940239998881522,1.5631475735854594,1.5809596481738075,1.7388106371259349,1.7420472814626888,1.7651432640499167,1.5937761033912035,1.750323684378321,1.3570596996964892,1.7474347056375816,1.593656321606411,1.7513820765955561,1.6053509738055607,1.7447743170732142,1.5719178890899566,1.757350111602809,1.3488445475229947,1.7364152334493859,1.5997777592844264,1.7352653464537453,1.5910386903135718,1.7238169295891306,1.7591249470390342,1.5949051864400952,1.9085724230763335,1.7630087939109895,1.7555531064448602,1.7474347056375816,1.3395548170417486,1.749495763814636,1.5719178890899566,1.7283514149294361,1.5765192078809807,1.747989678547599,1.7633606012522764,1.7573465609453378,1.6015381036197134,1.572394256887355,1.3826162769154549,1.7477589310336121,1.5902430090874815,1.753165776498811,1.5673938371684908,1.5708908665774033,1.5719178890899566
18,2.7527308140185105,2.744805396907271,2.7281183249359815,2.4224829416214533,2.306905678582492,2.6511208402471786,2.6101633430350617,2.864164624045674,3.08613976057077,2.9560797241049057,2.9795591093254776,2.9226089287072083,3.00006950537908,3.155792984745613,2.886450722178733,2.8252617034709413,3.03125932457331,3.0119418732319336,2.807219635977389,2.6128857632470273,2.9482092207399386,3.0407970702939373,3.2189373920785282,3.322153341899939,3.288700757193402,3.3357595972104983,3.2756104372130728,3.168604468006866,3.2005780485244477,3.045765219240184,3.177418593858831,3.1743445764634584,3.2117382538824133,2.99702121377861,3.1236983861087086,3.2478222308492573,3.2490597065230933,3.3387343972157826,3.43861005447116,3.3624714337506676,3.298778622673491,3.0269131546621386,3.2955891513207622,3.317205179872712,3.0830180126572833,3.1391811221610655,3.1380498036441997,3.1122115720513035,2.850949972509103,2.767151111278884,3.067009982669471,3.092543609333484,3.287824321317585,3.3918136271809742,3.219934340364024,3.0786401020628973,3.0485784405414056,3.2742742498067563,3.2289090295049476,2.4721925426249123
19,2.8103404401802683,2.7539087849666686,2.8557112949593257,2.7584350846675902,2.7297015840054364,2.861178354088651,2.785336160543668,3.0135853443160787,2.8910385830518748,3.0992473844098245,3.0059222664900203,2.917334292167989,2.8049077675894845,2.8140446982849237,2.8109030200176606,2.7500306294047316,2.8595152117459763,2.84797411135748,2.7493112337674424,2.7271437506922798,2.7854757146177764,2.813700170784626,2.7956914292801214,2.695731045719625,2.906832079130603,2.9089909075338003,2.8049288271485566,2.8671429792314536,2.626315270161984,2.9175475930231927,2.925706658067716,2.8152156638353825,2.964689777882868,2.872972753748188,2.744040857051188,2.9129083149017623,2.848467798164145,3.016247321412309,2.8426704174602384,3.0155427217517925,3.009677451264894,2.8636551973498356,2.745235261055582,2.692789525877346,2.7511293519891726,2.7447573608883684,2.7419624930951825,2.845720958015026,2.8112498663442738,2.7944973524510592,2.7854757146177764,2.880924283764993,2.7898483135682084,2.770990901878154,2.855150939020691,2.9605788212958566,2.90950981064616,2.7535252010615627,2.681987183184077,2.8194422840746043
20,4.55795164167202,4.567562496347209,4.558604797818791,4.5600273335418855,4.547379392043015,4.5607459910911805,4.56342388642764,4.538632004265429,4.555003198371207,4.5682306313892855,4.551936691222779,4.567213091218761,4.574013292203029,4.569520643374359,4.573648477318568,4.58086474631561,4.549811060230239,4.557226355647978,4.58122389588795,4.56946825249237,4.580426520177404,4.598797631886455,4.582981489696945,4.600443952835118,4.592173231593437,4.587220288650232,4.57208414232958,4.576341232399901,4.5580552776529215,4.582463043215454,4.593590942383227,4.593366220461679,4.583404919875615,4.585642151601758,4.571201316492113,4.584619872737989,4.591064414585087,4.562762739487988,4.578373442334501,4.5832036535176135,4.574894877729221,4.594723567460411,4.598402116757957,4.572994211826594,4.560904951978733,4.559974488660352,4.543860947411502,4.544117270665561,4.557197775754445,4.555848618989568,4.559041422292066,4.56809549797722,4.551926590355408,4.578473156560139,4.569738056151643,4.559472891794568,4.543767061297643,4.5456646313745175,4.531445504261725,4.557511081977713
21,4.276428925295877,4.290925309909406,4.340239003201109,4.333538309276034,4.320430188606688,4.338738191526841,4.3425051537257495,4.380839821573942,4.33397136335956,4.394767707095902,4.367753466577205,4.390518133505724,4.38795888559914,4.410387568645742,4.408356213415339,4.358519099448274,4.2926768532025665,4.345795911619013,4.339047872895653,4.3280615219500085,4.313782057744678,4.306392742322238,4.305620973133684,4.287697492519346,4.258420707877097,4.298667039098123,4.311975583100333,4.322807599412649,4.333242553078263,4.331534045764893,4.369460441420694,4.38757049431977,4.37588102045469,4.388007399377771,4.335799926949546,4.372349991348519,4.331925668980685,4.349552964422058,4.325466493255722,4.3138436139535425,4.263887988028969,4.287145057315749,4.325287681017365,4.312016929925314,4.274910573054422,4.2826328536354525,4.294395627514168,4.345643346966258,4.298788000282217,4.31597600897282,4.315003584956462,4.328733351802788,4.282567577104648,4.279554827589193,4.258692553716799,4.245112610381237,4.235269184238723,4.245537114182771,4.2253377771235945,4.2848741484895205
22,1.9372922266939172,2.064740284806723,2.281756945942428,2.3784233333951597,2.0646498407529497,1.9215045694345385,2.1830039859525123,1.911019438615553,1.9309328836865003,1.9309328836865003,2.1830039859525123,2.1901579614590085,2.1901579614590085,2.066942580809475,1.9372922266939172,1.9372922266939172,2.1830039859525123,2.1762011986621523,2.3784233333951597,2.1830039859525123,1.924559356394667,2.1829793775449473,1.9293814990647162,1.9325438487093054,1.9309328836865003,2.2916484536968307,2.296108088223065,2.2916484536968307,2.1901579614590085,1.9325438487093054,1.9372922266939172,2.064740284806723,2.281756945942428,2.3784233333951597,2.0646498407529497,1.9215045694345385,2.1830039859525123,1.911019438615553,1.9309328836865003,1.9309328836865003,2.1830039859525123,2.1901579614590085,2.1901579614590085,2.066942580809475,1.9372922266939172,1.9372922266939172,2.1830039859525123,2.1762011986621523,2.3784233333951597,2.1830039859525123,1.924559356394667,2.1829793775449473,1.9293814990647162,1.9325438487093054,1.9309328836865003,2.2916484536968307,2.296108088223065,2.2916484536968307,2.1901579614590085,1.9325438487093054
23,3.2392252208065324,3.201196132272551,3.320851291927952,3.318650373457439,3.3759558563257306,3.1978855336592993,3.388076035914243,3.565701040505429,3.3104735071375906,3.233620178180188,3.3775753428038673,3.235889366917066,3.3566448574141043,3.1375278597070606,3.215956463760601,3.310247645960841,3.284735516978058,3.368080566280441,3.3707373209163034,3.3684178236848727,3.222412761157763,3.376111925795521,3.5549740789690136,3.3000942222125653,3.212835378908429,3.364835452516494,3.12767771666835,3.2749065311959464,3.211637100138632,3.2117407069007333,3.3053191009927936,3.2835709649609583,3.3853737665898826,3.379586354635462,3.378593203461359,3.239842478237537,3.3805319785229146,3.5608706903413188,3.3088158076380143,3.229676729318733,3.3648067105273887,3.2167202854040644,3.3674598938386495,3.210043471743103,3.2264349963512458,3.2845219236074925,3.2779247438445482,3.3642089408258187,3.3606965914137548,3.3747717866737057,3.1509675011790224,3.375388937499352,3.5545271202690842,3.2238372937213784,3.138988399723499,3.2748699239029326,3.1157695550717737,3.2809242567209322,3.1413291778802335,3.0675584741587327
24,3.8143888171495166,3.790903025057188,3.815814345029094,3.8260597457541876,3.8176338987886225,3.8123024791513065,3.784524459974513,3.8154008941433397,3.826803274133776,3.823865429172007,3.8155630077527216,3.7930676334570284,3.813264526984365,3.8286243104184434,3.8229509386269873,3.815032107431779,3.7893229686880012,3.8158287373183257,3.828449530315454,3.8231036419760884,3.8148374431102945,3.7910908767920333,3.818502287804569,3.8281752425345923,3.822660990936791,3.8120460601792603,3.7882516465383027,3.8180286352765997,3.8293032036264547,3.8258405913197016,3.8143480959843883,3.7927843269193153,3.8187113843365883,3.830214526983178,3.823133779037424,3.812976351767929,3.7882748027331967,3.8180577192354535,3.8266976983268166,3.8266993243786285,3.815819497969125,3.792850816265068,3.816516510418455,3.8293953670782255,3.8189044048251,3.811548738446336,3.785452744999323,3.8153221552759646,3.8263752546219743,3.8219783399938496,3.8125537624600017,3.79048151093305,3.818205341957458,3.8279042577880267,3.8206457595091226,3.8151334675320836,3.7848093145762274,3.8150212964717225,3.8265777173081106,3.8233296526430633
25,3.4132383884774593,3.4264597422835132,3.353776221139447,3.4498745747042125,3.315256608797605,3.394032818832815,3.4771959803157673,3.5082630204160403,3.4450135510778184,3.436718331602027,3.5387878428242496,3.487287619813451,3.4561349846390903,3.4123107932770456,3.3180564249505426,3.2703326636785106,3.263195986290654,3.2916307812568903,3.357244929109254,3.308473045802906,3.273824160414821,3.3481089729884146,3.317998878245467,3.3240998437493356,3.3187965519945664,3.3319137162068078,3.3333595316820466,3.3380837122739693,3.3282287260785215,3.329793750688725,3.3569522032322814,3.3561690927282695,3.317279565997647,3.379644148037608,3.3498908358342,3.35559231599096,3.3792963724264675,3.413456494450093,3.4411737208041266,3.398591875737676,3.4545193646671897,3.451198005205933,3.3616636305684393,3.346680711442723,3.282379646929062,3.3321397301503124,3.398099711039933,3.3484978143731716,3.386039506240101,3.339150609581351,3.3689796196108133,3.407088690063862,3.4155602722057017,3.392412660987755,3.3502566817844217,3.3928585076917406,3.391111824942439,3.3869309522417006,3.400419516835455,3.3225130939099916
