,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
10,3.4983725637813663,3.553345277013986,3.558192378634431,3.6067956183258003,3.614285044106741,3.6111434593983205,3.5994907477718403,3.6482669717995195,3.660506728960269,3.653605561015026,3.7005463690554192,3.6515111877669097,3.6173621689355535,3.68972370759407,3.6162068792774615,3.691437232189325,3.6953517044896005,3.655440128343822,3.6629375375502304,3.6946990685546592,3.685918250410946,3.65121782120055,3.684633067709615,3.6974513427997806,3.6705475103692637,3.6902252239130777,3.612722132262576,3.63983221363748,3.657467254127309,3.6555377455116984,3.6849004118226607,3.694137287474439,3.6934115498582445,3.6736214453104834,3.726119467522408,3.7213949467310554,3.719189617185811,3.6531274936112474,3.6163779978647996,3.6783191270122018,3.6701591953039436,3.6688540846361772,3.629752855951897,3.6836743230617883,3.6762092100721837,3.724062834853269,3.7286394904271387,3.7629202329985327,3.71554242124211,3.764803398651002,3.7683559267293094,3.7315558599923464,3.7725683141827435,3.7694340736112535,3.7739541615454346,3.787195807189881,3.781529732228788,3.7790099532018755,3.7149843681626527,3.7763252936586187,3.7764908244581425,3.786867438537028,3.7538913000479615,3.691547270144919,3.49305280055456,3.4993538094215904
11,3.3703391546588777,3.4336469542920707,3.3656626947253754,3.3101894698453256,3.3669644034058193,3.3691673679845047,3.3767558079896816,3.4894546325626985,3.4400777520654913,3.37211729669973,3.3709666068194704,3.432802566503621,3.43021144093738,3.438873413827027,3.4766944643237103,3.4917397031075783,3.493809977253742,3.4938402004585654,3.4964721050363226,3.612935007967706,3.4988456590285875,3.47519958623226,3.481930557642714,3.497320289205052,3.5824783863909566,3.611166307891427,3.63932261075581,3.602188370453853,3.613003271640037,3.639567883834292,3.642279750282731,3.5868173553549565,3.5868090500253453,3.587472256203274,3.637771940473392,3.6312133991910804,3.643611059898298,3.6387639483161265,3.635832990161631,3.629667128421519,3.640056577775531,3.638090969786812,3.6333490210667456,3.637446182690189,3.6320224938760646,3.6227320377436696,3.6352866462665214,3.625040061880516,3.5780907529472006,3.592695810587979,3.6247575533792884,3.5487985673807403,3.545716352839461,3.379760495641634,3.494213634404378,3.4922543620267747,3.5280071557564896,3.385123280712224,3.3651706429885238,3.3101894698453256,3.3650838719644214,3.310384377405202,3.421411941726417,3.4443644404781546,3.437184013762229,3.431600501489002
12,3.5234271367729395,3.5285570804911695,3.5310208798751144,3.5309528448396956,3.529469928411563,3.5252972679367325,3.5276041327887078,3.528813558249387,3.5741987281586742,3.5293408682820133,3.5793993405034237,3.586365186250514,3.5827946970011473,3.5313784688550944,3.5555500987325215,3.5821534720531036,3.58305790700557,3.566732394275099,3.5703249179493217,3.5862820948109877,3.5951831981908677,3.591946878500342,3.601032124937179,3.5775963554937014,3.573608257479474,3.5657378487447122,3.5743959668216054,3.5753316668974424,3.515341289279561,3.578750170236364,3.531071649824834,3.48262862100433,3.4822427267245364,3.5249105651961696,3.5055976912597635,3.5347054244722376,3.5198285040587725,3.534824475246774,3.5111536392604337,3.5220779935176547,3.51667063785007,3.451863424306314,3.5002297877774966,3.5150863626155955,3.5202720862269428,3.5233531409295815,3.544911597299491,3.5536003839333494,3.4944271076756053,3.5218945986564583,3.5182762704565906,3.468038571043743,3.4661181257649667,3.4634858289680577,3.4613139501937478,3.5121463186183903,3.512706511782688,3.511200604054952,3.5116931919946333,3.5103328619975285,3.5299407039237334,3.5801540599417767,3.5765053987102657,3.532889132368125,3.573643117451244,3.5738275485675173
13,3.925009275827117,3.92486869220582,3.92610530231021,3.925344793861395,3.9237457397130324,3.9252125604029158,3.9034573412557045,3.919802466497249,3.9014576231766864,3.921046491682416,3.9195359770820577,3.9227891664701207,3.8967960768978034,3.92117939351394,3.9187114853884406,3.920657618889833,3.917506018782082,3.9192164347685887,3.9176131229432443,3.9168993063440376,3.9185071788665855,3.919409152410872,3.9161094642937524,3.918344549423219,3.917758590162078,3.9199516002327117,3.9169044888162814,3.9188343048153897,3.9217152291435204,3.92257065648931,3.9222737941635013,3.920354720406046,3.920682005518712,3.918335260060834,3.9161009374548,3.9168079549050434,3.9164843801056834,3.914627913566034,3.9154249155798047,3.91651849926709,3.9178873114772665,3.919865068909596,3.914375940741898,3.9124676861188457,3.9130512744254125,3.9134437046403354,3.9114150549657376,3.9071110861776814,3.915020443390363,3.9104945226698504,3.9112181219543,3.9080551105800625,3.9097217115226095,3.9071774108430546,3.9022058150293137,3.912757908707317,3.9177571700965115,3.914100930090121,3.9146649342724187,3.920188871104366,3.901241195910267,3.9201762558762168,3.9205774133671496,3.921757055248852,3.9026279926957383,3.904745371098037
14,2.59629567208326,2.6227054136285988,2.6086673479325375,2.6117764066972193,2.6794720930208684,2.6650034042504065,2.5958390378351086,2.610324239572663,2.6675494108538094,2.6678645322338683,2.738880487411485,2.671649970739455,2.6055706220162795,2.621964716466691,2.6072830015257025,2.608360713563962,2.678383327679977,2.6589092640492042,2.592871201713501,2.6699169653446684,2.6702332621520917,2.665218947209747,2.6776192528265517,2.678555983778275,2.60772923009238,2.6182796274258195,2.606069238593295,2.607186700280799,2.673282884648519,2.6555864397191247,2.655611043364356,2.677045788035228,2.665071254281083,2.608451348637685,2.6831986960237137,2.6733534864239688,2.6034047286527753,2.61904645932369,2.604895197588155,2.601842852037551,2.6710943729815675,2.717262459587248,2.663801439915626,2.674616943961257,2.608070653836081,2.6117764066972193,2.6831986960237137,2.668603582713143,2.603620090627247,2.6157457632519394,2.599088190187842,2.5991938650683903,2.7300225439862187,2.7190017835563554,2.659863466349127,2.6142823109439477,2.6113881369323697,2.6117764066972193,2.6831986960237137,2.6681076330153135,2.600282226178521,2.612846866620455,2.5978586359232794,2.6647693397229766,2.7383935859765964,2.724666191257703
15,4.0738736447839665,4.077054278241633,4.047772867993547,4.065337045060786,4.045596938792775,4.045479168389946,4.047938082548477,4.030531263868577,4.011517343341573,4.008429499885499,4.012480125788383,3.988369046099971,4.018722169221863,4.01522289526882,4.018552893178566,4.015264380560754,4.007205313955282,3.999657224048505,4.00876611930497,4.000714172314363,3.99007176207468,4.021161858799925,3.9993527216365905,4.017903588021344,4.014540320384872,4.005085954426766,4.0185595884062675,4.038532726433679,4.041287089440549,4.060211630677028,4.076969477381205,4.042769649102182,4.049356590929602,4.0738736447839665,4.077054278241633,4.047772867993547,4.065337045060786,4.045596938792775,4.045479168389946,4.047938082548477,4.030531263868577,4.011517343341573,4.008429499885499,4.012480125788383,3.988369046099971,4.018722169221863,4.01522289526882,4.018552893178566,4.015264380560754,4.007205313955282,3.999657224048505,4.00876611930497,4.000714172314363,3.99007176207468,4.021161858799925,3.9993527216365905,4.017903588021344,4.014540320384872,4.005085954426766,4.0185595884062675,4.038532726433679,4.041287089440549,4.060211630677028,4.076969477381205,4.042769649102182,4.049356590929602
16,4.435298668039386,4.4683449015787176,4.466607354027734,4.515950697960351,4.520234579275826,4.497627608600033,4.473442356364904,4.48766232921523,4.477216619227862,4.497712231580707,4.5201039675431804,4.493803694651041,4.4542873044686315,4.466122325995173,4.466467182266431,4.471499318932106,4.484152952651648,4.464822815563658,4.452177795000745,4.470896966029527,4.4637639614126465,4.483269981649203,4.4949019920057545,4.484344802594278,4.463044087782292,4.46949932855463,4.449937656385976,4.466160991452744,4.476530255988236,4.478725292459327,4.476636625603324,4.464139504576465,4.442882888919729,4.439934514679233,4.446915136155496,4.431208899042819,4.418265114149774,4.442644453004947,4.464321375281885,4.478311362834414,4.4929186946710225,4.498185142699056,4.4934634269087494,4.497487949073141,4.4838097372514945,4.5149638582212654,4.493614598502757,4.491168648627568,4.47732565326093,4.475034083528295,4.498460906363485,4.486432023586748,4.498635109034595,4.482751953248135,4.463513264254999,4.459630567174214,4.4482078338323054,4.476486704651413,4.496320697956375,4.4735467075651085,4.468236809385734,4.477161793069316,4.478364440097143,4.470247577164479,4.480833012169598,4.461651912918059
17,3.83527277904619,3.837453745330057,3.8381314445723853,3.829400102618132,3.8255820464627934,3.8264858142132097,3.8330447628230973,3.838248896911801,3.8354115435582625,3.8279598194370004,3.824829978063134,3.82435100472369,3.825576437530436,3.836247384372841,3.831076655724608,3.827743842205173,3.821254762978458,3.8244508783819833,3.829083334473763,3.8341470769809525,3.8325822203978923,3.826460785474054,3.821933743246079,3.8243500118171343,3.825567874329837,3.8336284213316323,3.8350754644217004,3.8284088939647507,3.825424022522163,3.8255599585260263,3.8316033102895353,3.8252734781199247,3.830348079545088,3.820263973588392,3.8245964546450604,3.824678085533206,3.8260651441237035,3.8255600561106786,3.8266160453379645,3.815043448978473,3.8179201730327184,3.81457098926011,3.826055291221362,3.8295581328430375,3.829530122647489,3.822943032023694,3.821393753607806,3.824559902006175,3.8293285656162106,3.8341014483974805,3.831186547690185,3.8158785197970353,3.8181069484605885,3.8181990700940016,3.8274708240869026,3.8364337501334713,3.8288012689382174,3.8235534554509267,3.8179647873304696,3.8240814265718526,3.8287564514258845,3.8352355612985805,3.8332757887729705,3.828101712608693,3.8287813939727475,3.8310967454324727
18,3.070276032256838,3.1970025450778623,3.12089227119699,3.0747321256345517,3.160104979927309,3.2079391855709853,3.0270467418645053,3.20112137271734,3.2038870238408643,3.230905965376117,3.272093747273701,3.307050677667329,3.307203367686709,3.3779394762105506,3.2822515422434235,3.0659012558575727,3.2351466173986108,3.2262316451132436,3.197482086218865,3.1901278754622853,3.114577894890855,3.068671972536617,3.1136538603463806,3.201449624360745,3.0230816245724754,3.0779684151607527,3.16007302927056,3.1166730047530384,3.076250752431429,3.2048607824559716,3.113845485955543,3.2754993347828574,3.2718581114269476,3.2677301721618295,3.3783803091701152,3.410287674053057,3.2386034712972145,3.1537311263067562,3.234799588392672,3.139965605190911,3.2442942199038156,3.2302958789368406,3.0654877629175976,3.1130261620559176,3.12089227119699,3.155946039820659,3.1186480633192994,3.1239665606337117,3.113212802609101,3.2079391855709853,3.076062165645126,3.109915250293675,3.2039714679873383,3.2754993347828574,3.2274770196469573,3.307050677667329,3.3783803091701152,3.372736513527677,3.2830937149963977,3.1125972216450144,3.193430053788616,3.2262316451132436,3.2433180950028317,3.1843559469726914,3.1122392425795193,3.1186480633192994
19,3.8013736418410873,3.8029896134713033,3.800670697691565,3.8024882250170102,3.8032721051406266,3.8009800565888363,3.8020425611023447,3.800091874976547,3.807158314220681,3.80131688098417,3.8051525578463496,3.799876371105189,3.8027404720499,3.8060032201771876,3.8040738587658236,3.8057434792904816,3.8052455303020998,3.8048352100632314,3.8063177639745156,3.8083678093460755,3.8076501997077616,3.8030979934293483,3.806253123064219,3.8085835353778332,3.808816469458225,3.807417472590744,3.8080702471222176,3.808041883621092,3.804087646501765,3.8022523818922513,3.7989455423244975,3.8043817880834343,3.800432894265105,3.8027750405587666,3.800614523340025,3.8001424778716144,3.7987713896818747,3.803355200437938,3.8046785916030457,3.8014789862392497,3.805785022811108,3.8071790251478084,3.8055239633278592,3.8073820054520193,3.805494433324686,3.804158992640639,3.806554764449629,3.8029049937175508,3.8055208245219467,3.802628240077639,3.8058569604967385,3.8052351451829183,3.806736534974463,3.8057312419823432,3.8041061241676264,3.808470955183951,3.8036403951296274,3.8006336261232465,3.7628580736063126,3.7971783290664614,3.8036565797729143,3.8014553851300494,3.803671544091926,3.800845396538586,3.8014300272679944,3.802635040537509
