,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,3.461242119007838,3.4905165641992153,3.419824557449375,3.4505922210925872,3.445388383479128,3.5273305655986684,3.5091426860647186,3.467657809302986,3.4457778296330113,3.480043390564301,3.4212424139119753,3.484617576433352,3.44526821694393,3.506066357174807,3.495810465154416,3.470524622030046,3.4413954649571017,3.46721764440898,3.419320234532471,3.4855702861104776,3.4468678785098708,3.540931470139651,3.506463211016895,3.431746149413618,3.431137117072037,3.4564868602785883,3.4054239775939523,3.457619555850793,3.444223755080268,3.534538914640432,3.491566349136498,3.4653902035224284,3.4127095278214847,3.4235623842877274,3.4012449059938628,3.4610212952796093,3.441872269636091,3.530800935473064,3.504154996677821,3.5021210860028495,3.4812201753623615,3.5406607801623777,3.478245407546915,3.470116652820755,3.496761409804405,3.5604474174568943,3.567073597161992,3.5416464634675324,3.5412219132683633,3.554907850035828,3.491608773054189,3.5501540553759368,3.5481019564179386,3.5740755391188292,3.5654260534403885,3.5310829041480276,3.5344083336125913,3.527719801517096,3.4728317443964705,3.5182818438251053,3.5092351107147386,3.5787605574040766,3.5625809978441767,3.50573869798925,3.5393009812015253,3.539505549701939,3.4835418514321996,3.539870364477121,3.5163210283042075,3.6063209419783737,3.5705138809302457,3.5560243186923053,3.5136964121505616,3.5149357801789987,3.4857815043621785,3.5114133409143022,3.5116092048301075,3.575048392286959,3.5376723810413098,3.488227778443975
11,3.5772543095815403,3.512252017630331,3.6396862431796717,3.649299484757824,3.6668526800353702,3.6143964428713042,3.635872755387888,3.583789000452317,3.5692771077392664,3.5060808330393627,3.6379771271052537,3.6436709744077165,3.662943788715674,3.6074208676562747,3.632486003639387,3.579924748185033,3.5631209440854827,3.4880970100790942,3.626951285193379,3.6320468207479117,3.6559423850780464,3.600373532412734,3.6307430827346416,3.5674858009635257,3.551676045267957,3.483577873136072,3.62356749991866,3.6334877380009276,3.656891052368875,3.6084997523982354,3.635446918908696,3.5812001500443436,3.571983953431642,3.506601403119563,3.6380244367533505,3.647340131986608,3.6639418470689087,3.617115981610049,3.6384757080317995,3.5900072835805306,3.5774161971287635,3.51156148645677,3.640758320996843,3.649186118260731,3.666920691499432,3.614946305057004,3.6365749070532556,3.584065645851309,3.569950262628866,3.505438931625088,3.638532389420275,3.6442965266641862,3.663055217925863,3.6071641100437146,3.6329086737650718,3.5803299710237124,3.563792458160315,3.4890037140394625,3.626682328784146,3.632209448606542,3.655822058400454,3.600664447685642,3.6306427833674797,3.5675474324016223,3.5520418869314065,3.483551368175908,3.623598983444676,3.6343531421895943,3.657305472668966,3.6083944593136725,3.635507147668486,3.5813177075721767,3.571983953431642,3.5060673320995273,3.6381055941768596,3.647195369396341,3.663118059590421,3.6172534585646163,3.6389036619882575,3.5902753430622374
12,2.2613548155874597,2.377703408807858,2.3891691351728026,2.186867211104683,1.9327497105536495,1.91997937011083,2.1546882577701556,2.1750717809916464,2.1775986298255234,2.3752999324498894,2.32471143791873,2.3739019544769495,2.358660751614538,2.25714712420881,2.261150222185943,2.0435794539202834,2.049672924830423,2.1725207427701907,2.190368288381219,2.1720749881082884,2.2655216598888943,2.3761103163876145,2.3853880734918764,2.3886514940910963,2.3592519913326515,2.3621083732231867,2.3587891599892563,2.169895070307439,2.3866049093038892,2.3871815891894452,2.3852752075164156,2.3672487251783574,2.550566510181462,2.380101928408448,2.3668468828688827,2.054270890357185,2.1535718207186716,2.329513300911232,2.3808613315378366,2.4567799528973158,2.2613548155874597,2.377703408807858,2.3891691351728026,2.186867211104683,1.9327497105536495,1.91997937011083,2.1546882577701556,2.1750717809916464,2.1775986298255234,2.3752999324498894,2.32471143791873,2.3739019544769495,2.358660751614538,2.25714712420881,2.261150222185943,2.0435794539202834,2.049672924830423,2.1725207427701907,2.190368288381219,2.1720749881082884,2.2655216598888943,2.3761103163876145,2.3853880734918764,2.3886514940910963,2.3592519913326515,2.3621083732231867,2.3587891599892563,2.169895070307439,2.3866049093038892,2.3871815891894452,2.3852752075164156,2.3672487251783574,2.550566510181462,2.380101928408448,2.3668468828688827,2.054270890357185,2.1535718207186716,2.329513300911232,2.3808613315378366,2.4567799528973158
13,3.7756909730537784,3.732731312372343,3.7809313267021936,3.689384604170089,3.7838454172782785,3.7778050779624475,3.740904793980471,3.784751055889384,3.794278639228529,3.7908548797677204,3.7515883950479645,3.777009123759755,3.770417690780475,3.7643491427531037,3.794194310874165,3.773210302484343,3.773375125973757,3.8113313876800783,3.773534459436732,3.8181411602557325,3.835552357803512,3.8157560463945597,3.9110221503977147,3.869625087909801,3.8643227002909533,3.813497047186291,3.867522550983433,3.7660506822757402,3.811490247688757,3.7621467038044463,3.8488527637764216,3.8205778868520843,3.8614420911243985,3.823944078156333,3.864613215671999,3.8451714949777362,3.818578505293582,3.8473093253760293,3.8580101020930484,3.8586680362220944,3.856963576564849,3.821146191722915,3.8597270351089437,3.8540865582708674,3.851599185028303,3.8598878267356054,3.84703839422263,3.8601503405877686,3.8626078735244205,3.822150561462472,3.855508919675855,3.8208190356566196,3.858750021551659,3.8626769514215926,3.858839315285646,3.8466008333423547,3.8598562541720858,3.863090441573673,3.863386514923652,3.8520362184464485,3.817004810458679,3.8181016280135407,3.7775635803406553,3.679891272394491,3.696207668118606,3.7179616571655583,3.7160952616657257,3.6984617969088998,3.714993828401452,3.7381563805392024,3.754980054996669,3.7815808827095436,3.793576317979563,3.828777109771593,3.7566841794296773,3.833833608897039,3.807061583510664,3.773336062982125,3.803588144744308,3.7737364547117984
14,3.321340923073391,3.3206628096682893,3.3204202295879943,3.3196892124912267,3.3240152976897472,3.3272315578830787,3.3630900999493325,3.328359450097716,3.3228207123322355,3.3489348935624985,3.3187207836204142,3.321525222944708,3.325864282821561,3.3241350521864446,3.361542122785922,3.327365330036704,3.3297297034445013,3.325047342886826,3.3216469257076695,3.3498331960180723,3.3179598297409534,3.3261762809838613,3.3581612262814327,3.325060843641558,3.3260791047374507,3.3240869432428033,3.3287746407096694,3.3252942205751084,3.3264562887469507,3.353961707933743,3.357239605263033,3.324609010820307,3.3243482624371588,3.320882832807867,3.3232729947935216,3.3223080963312315,3.3268085779058416,3.3297383551453157,3.3584210945819075,3.3521347118762908,3.3187859965873985,3.3200051456714323,3.3233725443831648,3.321976035252929,3.328463440463953,3.32370443850843,3.363960137360015,3.328359450097716,3.3250940902994657,3.351108490036473,3.3169842434345145,3.3193413755474577,3.3212338692414822,3.3278234430334477,3.360561327395871,3.327365330036704,3.3288008252349215,3.3250546610104705,3.3241449622580164,3.3519467502302653,3.3229948060847634,3.3225507243039867,3.3593310487671877,3.325060843641558,3.3270094541435142,3.323858071945968,3.3261082821844803,3.3233949958314737,3.3222773417063065,3.357502550110565,3.355638719997658,3.324609010820307,3.323417347756241,3.321878224323832,3.3260460813403925,3.324294793241475,3.331146086116652,3.326218141191033,3.359103657222551,3.3549380569574847
15,3.595796786540893,3.6552977288463566,3.58519526392823,3.68505104537862,3.6140793130790723,3.7172555804641565,3.6937660524272817,3.6355852845328216,3.5863592057672786,3.635231578885683,3.586681356284835,3.5852988593240047,3.6373433792700816,3.696148534710604,3.678140227989477,3.6705838029983284,3.6562756697511354,3.650461489894738,3.579010371297685,3.685568708596378,3.6273207759755395,3.7298542976296676,3.6821796761998624,3.6368580688923204,3.62238153386022,3.6339252408737837,3.5774961054597583,3.5852359648609076,3.644106288597001,3.6959155256126626,3.6972906217413284,3.683035783328008,3.6828325280211778,3.6883190784650988,3.5915998282604042,3.6942728713264343,3.637019007633735,3.7313383908793245,3.676581087161076,3.637430474755054,3.627413207236486,3.626394094787506,3.582015714866384,3.5701724181665884,3.6079896998791985,3.669451858272052,3.6838414739199297,3.678229502991775,3.675902806352384,3.672657424714266,3.4698805925904277,3.5707290466582338,3.5075153680496003,3.5693883386451697,3.452940401942832,3.4437068512031854,3.447792489881949,3.430088366529012,3.373844421099943,3.422317954045014,3.5016960681193194,3.611163072867358,3.6141528575634894,3.6123459285327892,3.645753724854049,3.64235068488777,3.5700441049413376,3.6737243670196063,3.629992037567915,3.732591019591992,3.690106974943083,3.637722186475428,3.566964551922894,3.5493991334648447,3.5347155283624163,3.4824387416768223,3.483269099892662,3.6135584086978247,3.60615383949382,3.6565985328192543
16,3.3841065752289468,3.448688668836273,3.480610500342779,3.337172860590237,3.452766967127997,3.320475191567472,3.388236915960763,3.3203082849889847,3.445894707247499,3.4206974902243403,3.4812314844027785,3.3844155429591236,3.483689313921574,3.404694984584743,3.4426741595003056,3.4860733410889164,3.4996132570665677,3.51356578077059,3.537088231482747,3.3766602984601337,3.4474602958789924,3.3207846702647563,3.3539528138434958,3.3208843045294545,3.3841065752289468,3.3563339685077835,3.4503065917529594,3.379608326045507,3.5104954016707124,3.351047691845026,3.3877407559456567,3.3559879251166134,3.4588699954462347,3.505949192669321,3.538245332314705,3.4098892514848016,3.510141518290428,3.447564291033894,3.449321158872167,3.3024201029649034,3.4512798806482468,3.390202958837601,3.536741716502553,3.3754553405887195,3.5135544445538978,3.3846849577003573,3.3897114543298708,3.38540221261536,3.510387825878317,3.390355603942987,3.509423017330233,3.3813617369998763,3.452957348644923,3.3844155429591236,3.447515885084771,3.3834132493912312,3.4448496695427746,3.4467103307583224,3.5592299792567257,3.371068901738547,3.506702396256273,3.4807133297526267,3.387051761805192,3.452449521118994,3.505778679171239,3.509755883948103,3.508399890823667,3.3110289220698026,3.446263132436848,3.320210970823145,3.4569521902155307,3.3471044555284855,3.4111766848744915,3.381012778027932,3.417063444087633,3.303567077632982,3.480205202622558,3.3775430136141726,3.352112827473351,3.3170808737309683
17,2.1595969801963326,2.4479472181233772,2.329616628669046,2.3619803397276806,2.427036315532906,2.4257298723958165,2.439762086566617,2.4540934153587495,2.3497770282784005,2.3542451591350493,2.435391023028581,2.4497521772635,2.4453532868947696,2.4488909802379903,2.4472253667281785,2.5200844862206795,2.518402101117325,2.4339982358200283,2.4113220347901945,2.4206762972648814,2.409569681549936,2.4932410896077077,2.3118783002599654,2.3280209465372392,2.419590304559729,2.4113220347901945,2.433435603804758,2.497404012161287,2.49478292354375,2.4787886928876084,2.4217779835057187,2.4231997534627956,2.4019913379186075,2.4105053459256003,2.4940136725110342,2.507756368560336,2.516748707993161,2.407989766807846,2.4957143266131663,2.51734665051521,2.528560237691423,2.444695602975427,2.4383087616231083,2.4304126221724465,2.4526803888335142,2.4430733592867866,2.507964509389762,2.5086963837153125,2.527759360256798,2.497776381250359,2.526810996289303,2.532044546394807,2.5472711481662813,2.4652644586754553,2.553513605932776,2.5374305301862345,2.472182713783761,2.547878472409025,2.541086707350503,2.470382669971528,2.4521352086799895,2.5176565784239764,2.4456518238962284,2.5347188302098536,2.5424145477629625,2.5446128754199755,2.547497507519602,2.541921364359949,2.38289107181288,2.4603618700989003,2.4716802166610887,2.542304954962077,2.5568387571264575,2.543730086238624,2.53453817946373,2.4519793668634837,2.5421944586424656,2.4449014443727597,2.527298349172376,2.332666382178095
18,2.5583233542156054,2.377196109197931,2.4698164522812283,2.542202442985679,2.690653125541533,2.561039617576063,2.6743837206721857,2.528033459241786,2.6743837206721857,2.37863845404327,2.6949288553542985,2.5557123062727594,2.679918628458833,2.543192334568236,2.808295877601371,2.6942704161522664,2.674824248743598,2.2856379056322553,2.5281679329468973,2.512449453749941,2.690561717599885,2.5286598576883246,2.53932627736682,2.5471955057234776,2.69509415915399,2.3928876841155655,2.3718014997753243,2.1797934994411174,2.5212150811147325,2.379444596079099,2.5240475827644233,2.5444913332046553,2.6405117752409404,2.480046860648719,2.678997050021234,2.369684887178559,2.5449595843309596,2.174113036808728,2.3675242598558,2.377196109197931,2.5583233542156054,2.377196109197931,2.4698164522812283,2.542202442985679,2.690653125541533,2.561039617576063,2.6743837206721857,2.528033459241786,2.6743837206721857,2.37863845404327,2.6949288553542985,2.5557123062727594,2.679918628458833,2.543192334568236,2.799700392197275,2.685064655121489,2.674824248743598,2.2857256997666147,2.5281679329468973,2.512449453749941,2.690561717599885,2.5286598576883246,2.53932627736682,2.5471955057234776,2.69509415915399,2.3928876841155655,2.3718014997753243,2.1797934994411174,2.5212150811147325,2.379444596079099,2.5240475827644233,2.5444913332046553,2.6405117752409404,2.480046860648719,2.678997050021234,2.369684887178559,2.5449595843309596,2.174113036808728,2.3675242598558,2.377196109197931
19,3.971066604909808,3.9890971693144195,3.9951432570277894,3.995002137204588,3.9925413496488433,4.011057831891527,4.00808626338645,4.028751369355611,4.025790499612412,4.043701058101154,4.032216618150333,4.055527041774039,4.040792246222672,4.048462356108868,4.031736736314739,4.033639966865946,4.0315421282757145,4.067046351457248,4.074736165686347,4.0770480289027375,4.0666656377689065,4.08994312561374,4.084288525496029,4.083755748072919,4.083564301132512,4.078758912026121,4.068293240490758,4.078448508272655,4.081180752008639,4.065270296600353,4.061380583530477,4.066814516250819,4.053013634565032,4.063044971492223,4.065535283944759,4.0786412472477656,4.091034808781242,4.025625440321612,4.0272740836761,4.015919322186983,3.971066604909808,3.9890971693144195,3.9951432570277894,3.995026257632598,3.9925413496488433,4.010765081127971,4.00808626338645,4.028320231676237,4.025762382811146,4.043214268266037,4.032216618150333,4.055194770285793,4.040730844656683,4.047984122590415,4.031736736314739,4.033158446473025,4.03161239102872,4.067034763044698,4.074365398300183,4.07603742344276,4.066967507278689,4.090908454249033,4.084288525496029,4.083419593944523,4.083649236193409,4.079170596209837,4.068260660788405,4.0782501749662785,4.08119628662733,4.065270296600353,4.061380583530477,4.066814516250819,4.053013634565032,4.063044971492223,4.065535283944759,4.078185650277444,4.091019532586854,4.025659619841719,4.0272740836761,4.015919322186983
