,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
18,3.56091230331132,3.588738798233392,3.5032841476892393,3.615790658314662,3.6188538386276616,3.58546940899026,3.557551464677794,3.4889031149439367,3.6911328240281507,3.7175736213881705,3.7082838346499205,3.7056762871112,3.5607382314805127,3.7189305867859344,3.6250901247271186,3.5781338851579285,3.45784256967372,3.438084581748786,3.4410359482874657,3.4980760077085016,3.3695539471475073,3.4931519350503986,3.3706661768293458,3.6636408659892465,3.5549064556656598
19,3.538908267103155,3.635206420813701,3.5755335474854038,3.4958053003517637,3.6046575432263976,3.588920934310269,3.6379543421071845,3.5996673781899853,3.5070884427120443,3.6771710319693196,3.674487061794092,3.687077183195644,3.645068485903744,3.6408070053070265,3.6433705297605528,3.644852635649765,3.6307050217364063,3.5472768888528385,3.511277254536522,3.6503320186515054,3.5915722493790425,3.5911304581176986,3.5111155063497455,3.4914051415859317,3.549534552562087
20,3.604534100139671,3.5505853091762676,3.5960716083841486,3.532820037057507,3.5982263893300277,3.6063052082846356,3.544449091858437,3.595326868841637,3.531305985841604,3.5982131841197376,3.6061983426523927,3.5494321117228718,3.596726486342704,3.531117949165538,3.6000493197404113,3.607423633920115,3.5467499443594246,3.594917338674694,3.5230835872126858,3.600028832396746,3.6033790073798495,3.5485642616665154,3.596119224228212,3.530797509865617,3.600028832396746
21,2.4480116525146234,2.3674616430682813,2.436731439021517,2.4447934205430832,2.524013478343658,2.6062559811991437,2.548001513327859,2.5338596276504117,2.4709890968537676,2.5415421344656965,2.526514415260307,2.4490041154483313,2.4467887991660886,2.4527401668987245,2.526590463319386,2.5241149190478245,2.532210514805957,2.5238152211825513,2.4622643211200033,2.6204158000375752,2.5377543349828002,2.617668643320236,2.5300637910121093,2.527436635158025,2.458846756134696
22,2.9753230609822507,2.9679427736744053,2.9492981405419485,2.964407482584604,2.9662029382535127,2.963233853803986,2.964182906417892,2.954292137487523,2.9643709809155245,2.9594223850841423,2.9535137149702866,2.9573299237592927,2.932979976955168,2.974517692580498,2.972573127520403,3.06822491240934,3.0693788252508947,2.997854969787927,2.9664102099449576,2.965318144349283,2.953355621616349,2.963966132025531,2.9521163938345083,2.9650023312172666,2.9753230609822507
23,3.3595587927841195,3.2411492211911628,3.236708375968024,3.2394265239882474,3.357531948885013,3.3002115328649664,3.3184570324761813,3.262132642721098,3.3890691708210596,3.4075253344057717,3.4543761488849185,3.3965391414043364,3.327226119960105,3.4297806762856697,3.2537308933272118,3.4115787223702876,3.4613889522997416,3.3258892653906247,3.2475936870747137,3.3266041319591526,3.3194502810127178,3.3961022249716146,3.3658810733225506,3.352853036022667,3.396833928725996
24,2.8761511665124573,2.8693483792220977,2.7489633418116775,2.873276000859721,2.868066462068031,2.8693483792220977,2.8630716010337687,2.844205042435009,2.966543817757647,2.963561346022294,2.96904311284315,2.951270335315365,2.804395750701608,2.974086321746473,2.877664471990322,2.8475860368685977,2.7205306610098408,2.6793646726014484,2.7303429668494923,2.744448627051952,2.6120967707190594,2.748735975563112,2.621139162878376,2.9297977023305024,2.878689064207342
25,3.0212189473451536,3.012913044682162,3.007412375731302,3.0032824602516484,3.014734211454737,3.0176736455761133,3.084219850157541,2.997828878113214,3.0894096503709974,3.1022076371125307,3.1124906834426267,3.1117602661481496,3.0915484820831654,3.1090108154670912,3.0931907669037337,3.102052529771944,3.0183162945871467,3.0200069455445275,3.0076086104763924,3.01629538861162,3.0192004447593352,3.0132842015505514,3.018544752088658,3.0150927753622,3.003130857010601
26,4.5776682612636055,4.5812481110241805,4.582962414190865,4.575715812481517,4.576732408478927,4.574755052083163,4.575342436400552,4.577664039078757,4.576184364149398,4.57928750698646,4.582490027587966,4.5822698787697,4.582579791695221,4.5803271757133,4.581844736679605,4.581632114257322,4.5775817895650945,4.576411034318346,4.569377986965326,4.568488994730015,4.566004512147086,4.575044640337782,4.577017826467512,4.575268944126303,4.578003191377055
27,3.114364154491807,3.115410422107715,3.0315098132329434,3.110141658355634,3.025905677409111,3.1042467005237864,3.1152360017308327,3.021510212334798,3.111617729126795,3.033881696968868,3.1128179829033593,3.1165049363532447,3.1147766098273846,3.0998449263009267,3.117137375808816,3.1176016664816784,3.1270663172434907,3.1114927399822054,3.122270706305094,3.031666689164846,3.1143040133987654,3.1152360017308327,3.0294738877168443,3.1078356531551594,3.0229991347821175
28,3.6022112467985297,3.6184900528948756,3.6327314627953684,3.6652444983854875,3.6205966908406673,3.5591706533441005,3.577181270247779,3.6664423213194777,3.7555914131129353,3.66372374902817,3.6745619713988176,3.680275969754803,3.759862837710829,3.740390756324555,3.7727197850904752,3.683072186567329,3.680012180552474,3.712959629834051,3.685020626782375,3.6885492150939414,3.7808591023900617,3.686994373265838,3.70986715369378,3.6553381506727334,3.63101014086492
29,3.157230454294895,3.115769550537149,3.2428120656533217,3.2370514005469815,3.071199762338239,3.202406486457666,3.280138655412185,3.3130008079894013,3.2749734408289846,3.0678832622677517,3.1171541967912377,3.117307000540903,3.2011961283082058,3.190795011419527,3.1095782659075217,3.073815422661753,3.1598750618222917,3.196058746798901,3.2370514005469815,3.1454188863266586,3.1165198921886605,3.1138930214892144,3.1975307172369396,3.238923467803847,3.057823847271104
30,3.2094438277344453,3.2081400927803756,3.205734145902212,3.2070452144358343,3.206572947548937,3.2069567772600127,3.204984239925219,3.204609569957758,3.2037895432199974,3.2036423146190023,3.206583823596184,3.197851353652227,3.1973384194577514,3.1987009450649544,3.1994957714753642,3.200148286269893,3.2021477905585165,3.196150837912572,3.2049194510641956,3.2022640520612526,3.2049646347483804,3.20252399112303,3.199238966725131,3.2077069128139915,3.206294372682144
31,2.749204879125548,2.749204879125548,2.751613213306518,2.7344330159867267,2.751081117132322,2.751081117132322,2.743365246032182,2.7475775423266176,2.737695595303421,2.752704212012052,2.741626962079316,2.744210573256903,2.750341686432397,2.748467324078704,2.753235726194399,2.7451462137895204,2.7550261152576447,2.751081117132322,2.7416186091893193,2.7466620420717893,2.7338528571736886,2.7466620420717893,2.753484029629764,2.744994851041721,2.753484029629764
32,3.9205113645621372,3.9197863688105645,3.9578316540591,3.9628895385478016,3.9528435848729133,3.918034361935163,3.9170286754492194,3.9534890505983475,3.9578692178058397,3.9508152656713977,3.91626676205596,3.9169507629219478,3.952067547120377,3.962398387942229,3.9520377781266602,3.919331854985966,3.918694150178851,3.9555290832951453,3.958819305086169,3.948871957815431,3.9141184591259117,3.914583917936624,3.955676988537501,3.9634705859922614,3.9551898206565634
33,2.9239194549849947,2.925736571195005,2.9255892915528126,2.9229820804925755,2.923078084136278,2.9250395987700317,2.929318670711448,2.928189389423335,2.9561317170656514,2.9654367152555707,2.9516240289260116,2.972578845290303,3.0013168301554423,3.056427547346833,3.055893642974287,2.9742537761381196,2.929541065506372,2.918301600941393,2.919305069596548,2.9158359179389146,2.9238539421681073,2.92623889570617,2.923057771308732,2.9176776996261684,2.921753833596501
34,4.099968367969013,4.100588093761377,4.0977057832818025,4.094786087180348,4.0958028721553505,4.09667033134108,4.09724075640477,4.092253543841241,4.093555850916157,4.088773104450607,4.091261861244255,4.091790746653369,4.093901667318947,4.093804831093055,4.099456434441123,4.100981706714197,4.109060846480018,4.107835201622939,4.099855777688441,4.0906231547059635,4.101340901836711,4.097701774428615,4.093988513873317,4.097660711495897,4.09840150509335
35,3.054121925763678,3.1037132985308102,3.101623061136065,3.109547441327117,3.1497247551291716,3.1033444873420737,3.151676373200369,3.1450853364320754,3.1946447609579365,3.1928439981912287,3.1847654226194777,3.187413569294495,3.1059255755754944,3.1143557036374676,3.112554833951074,3.052190489136851,3.1880361706477416,3.113060878145234,3.1909712099220267,3.1508657610566986,3.1335005751315137,3.1893012686356412,3.06091045140103,3.1085957638087893,3.067291613988214
36,2.447952245504963,2.468347317047165,2.450702356033083,2.3752104610040665,2.460081021807765,2.4565217934948977,2.4568877742559243,2.4429990643562114,2.37462219367521,2.4545383439897908,2.529905112626105,2.5483959097595084,2.5358850369537373,2.2632622712439856,2.5309841999506206,2.4445560710371614,2.472310018994011,2.450280224088018,2.363863883181775,2.4563701331031274,2.466328691103046,2.4570191925955704,2.4599672034320923,2.372514268409642,2.4688968228081785
37,3.915200718933333,3.8956354097559167,3.937833466314614,3.935065441396243,3.9269972445535624,3.9650954272432317,3.9241408856147943,3.9533933320496963,3.938373954988799,3.953522896236885,3.9563636292980204,3.9502824700569183,3.9494284584738764,3.9559794728938633,3.9544956424875717,3.9182832368425133,3.9955830445765574,3.9538187017432636,3.9606091660545295,3.996548096767924,3.9899901659099033,3.9623382586330598,3.9116442559380236,3.8937788321824796,3.9308188555889503
38,3.1535615367024996,3.1486374393236924,3.157784860473961,3.160260056843041,3.1580629263327404,3.156398189342157,3.1548281017204878,3.1492192244259534,3.149427402039161,3.1346190078803633,3.1601418877989564,3.1549207735878344,3.1478602028603344,3.1603490783361607,3.157624108273751,3.1598577229086873,3.157624108273751,3.1137126402787163,3.161600717382245,3.165034805724698,3.165034805724698,3.152733991265779,3.167142723288444,3.159510470721461,3.156069199226496
39,3.5952404555186375,3.5852670160854805,3.6437483507104793,3.689431953078507,3.6314784778263323,3.588985146199226,3.5804243860637883,3.6324090423421054,3.683607535565474,3.626130410203172,3.5826899267862817,3.580320101388432,3.6352132207305012,3.6790538729152105,3.6277118206932517,3.587587752490924,3.5755470538809844,3.6353320127786777,3.6839921906064386,3.6270644860187398,3.583851406647108,3.585767055099251,3.643887226488382,3.6890698338433774,3.6400151731702803
40,2.545745743877092,2.545745743877092,2.5485070297786456,2.5268607856790677,2.5431674020640638,2.5443278959921476,2.538483767049138,2.5472711481662813,2.533914261880071,2.5398791773962075,2.534489851449952,2.54017337139568,2.551126133315302,2.546622757942155,2.5449620473322785,2.5398791773962075,2.5519366664683947,2.5480457753708947,2.5348070518509584,2.5413304441488225,2.5288291951442856,2.5433592439741024,2.5492845551566723,2.538710653316186,2.5431674020640638
41,3.3038532858182714,3.303014405797112,3.230259819769568,3.311599989662926,3.381979754810982,3.3104735071375906,3.3800972419028517,3.3758765244236804,3.3664138096779777,3.2683097457369987,3.285974409689943,3.3480566574832604,3.3250713072239186,3.279122011455112,3.2771956767110426,3.266381614388129,3.284084522522829,3.2785157801752565,3.2934766194135046,3.288181349618532,3.3557379170496415,3.305243951279005,3.3104735071375906,3.2240471294857866,3.3003751468925486
42,2.686538384775152,2.68279189366174,2.760274892617037,2.816665499964678,2.8014073538824844,2.695910715928959,2.686354165216197,2.759665813808591,2.8577608071154534,2.861845305540217,2.7514385580708156,2.7387918268608122,2.8073525933387775,2.8132269759021344,2.8546630066991003,2.8064066297139356,2.7988230655313666,2.8634084166511506,2.86430370406609,2.8628654061210823,2.868378118795712,2.810000546605639,2.7539863994585594,2.815948397275197,2.80358917320407
43,3.5536367743212733,3.5522796401606493,3.570624918421343,3.5791227910555143,3.5666982623462484,3.5449616317421184,3.5586683003079713,3.5884337211792015,3.597417515577244,3.5816378148243597,3.5857164829379062,3.5490312005915574,3.5900813949833226,3.5946211871827307,3.5768321501039484,3.5810433174540006,3.56524531788584,3.596227082237809,3.601074540047934,3.574292169146006,3.5750978939879285,3.5669947183774813,3.5949621574669055,3.5860058838391677,3.5662151685239136
44,3.01460055783132,3.0018591188937704,2.9101467590900683,2.906128839405225,2.9132021093702263,3.005173373231532,3.0719277626310353,2.9035088855942943,3.0637131617934132,3.014655367536273,3.0992146780646035,3.1024600834133444,2.996044416735639,3.10845846183311,3.028241224198021,3.105289351969433,3.1139902983275567,2.958025419001122,3.0805083560128304,2.9153114443997676,3.0106857673807745,3.004989492984342,2.922111013216536,2.9209585893449566,2.900716593505748
45,3.5048967763960417,3.51211367169802,3.506361827569524,3.5053761638624805,3.500835861971315,3.5125070918485646,3.5050806808762887,3.5038000605335857,3.492857550172069,3.501936945407067,3.4997871115936583,3.50374727368695,3.5032189673890137,3.5035101761639664,3.49184181920671,3.4996779860216365,3.511668554993144,3.5045141886803286,3.5029808071131594,3.507658314709953,3.5035061435144383,3.507394779590519,3.50698439910082,3.5056832172681975,3.506067665889999
46,3.707443303488067,3.7565070918408447,3.6640403365101024,3.802687629473887,3.756777132977807,3.798137031476188,3.709696558451153,3.7481718234140837,3.799066896356855,3.886978521856863,3.9203431267125914,3.8777426168349636,3.806654722346795,3.9589548275847366,3.8948032290030428,3.851870246732744,3.7850090443975235,3.761869221349131,3.749144360065233,3.723857584646635,3.618282281382947,3.6459873166447094,3.5424775279168377,3.753594194911882,3.7072943353699648
47,3.7681104150302644,3.7685712386935073,3.7258527932347576,3.7791612930606506,3.6905329216166862,3.767277224595547,3.77027835180079,3.727323394558954,3.7787467568296624,3.6880671456826413,3.7699007079825164,3.7712540400373373,3.723734475249217,3.7705897025301183,3.6788160595290704,3.7504977432792455,3.7535277504842934,3.7014692531168194,3.7611496014964927,3.6797010025577044,3.7592314942696667,3.7472137845984106,3.7145030829443715,3.7622674780722103,3.688325343377657
