,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,2.9088417181159167,2.910965615992045,2.91042201326372,2.9118549665395776,2.915577003136625,2.9144296674757304,2.9147318765435926,2.9553185623127534,2.94787630345571,2.959478905259661,2.9592545995632893,2.9549475018383315,2.950578504725464,2.9554266432179257,2.961009061861336,2.9582531897981315,2.9527309017430703,2.948181865756951,2.9482172877652117,2.957940388732877,2.945075849875343,2.954849571274309,2.945594527720564,2.9540321253873993,2.9447676198368047,2.954650107305177,2.941561260355618,2.9074449995221316,2.94600526473624,2.959828475168594,2.9427161823082213,2.943886337624737,2.9552290018356944,2.944738469148381,2.95369293575948,2.9562368885761776,2.955462798124503,2.94464337446665,2.94939793195892,2.957643414689781,2.9549835432136726,2.9112361195330867,2.905210084026572,2.9049845708639075,2.9082439699999774,2.906541543206665,2.908802385582218,2.9128818809174417,2.914226370024659,2.913796176782669
11,3.6104387181691653,3.6099538884294224,3.613915958126501,3.609554832243166,3.601987028545443,3.6037342037113134,3.6065843279627874,3.6064068223859755,3.6040372734109054,3.6026260590313406,3.605159550931075,3.6091874856225585,3.611246234646933,3.607073590760738,3.610006978225448,3.6061512336547192,3.6055761719334107,3.6061010542392125,3.6100127944976332,3.6042772872811586,3.5823523848264722,3.6015060700751,3.6080459278866392,3.6087867322616622,3.6051920661544514,3.6107057491430776,3.6094122844943466,3.6126672495835925,3.610838776008185,3.6024328817590705,3.604754209059613,3.6068190637021313,3.6071461205955386,3.6035354832728896,3.6020805875645627,3.6058127473992894,3.6074817736382205,3.6110928488472673,3.609153945584925,3.6100196320625035,3.6073281851322805,3.603175788205496,3.60651535028681,3.609090275896506,3.604767061925674,3.5825547169013374,3.6012039943046323,3.607477575780127,3.6068223106386155,3.605353339753623
12,2.862655094885328,2.874882248718902,2.8514150811378993,2.855849169215347,2.9487108526111125,2.9588487776624133,3.0533277516415387,2.9652839306495227,3.061453518034428,3.0762611898249514,3.066045761622681,2.983105103316445,2.971721206362043,2.9808718418835545,2.9866212712496405,3.055532483022212,3.0814342042397698,3.0670508928008617,3.1488878197313546,3.1216006510029026,3.119669955353118,3.15983696176646,3.226822467439849,3.1429028673324755,3.1469056046087553,2.9656864892840153,2.974201715131969,3.0624332976404154,3.058722012091982,3.1351987133320716,3.2007576423512014,3.1048596585069346,3.246310573484626,3.1450284804832647,3.051383456702989,2.966699994525892,2.958324591977893,2.992632917240584,2.997701005149383,3.046290832193619,3.0468661436795483,3.051898446446077,3.021493231357007,2.89535212521299,2.83244943365024,2.73921510517377,2.715127024301241,2.754869041182319,2.8548697577867754,2.869298840748625
13,2.7275053962675377,2.823222736870716,2.807625718277236,2.5650070293360367,2.600765292037088,2.7452874384274724,2.8237292866411443,2.841748563919081,2.577007918887706,2.5727710311791236,2.7723478605357306,2.8161716868290623,2.8237006128593998,2.562593542889793,2.5512975887853306,2.748011326363531,2.807608646258428,2.817696720606913,2.6849941355819156,2.6476709057782366,2.760157186042537,2.835440949574415,2.8378169617602604,2.6345575239608174,2.6508353915447285,2.784483964202472,2.8371584820546114,2.8182766925564025,2.5750632230961497,2.6129020033340007,2.802747794454863,2.831715504842955,2.834585237721182,2.6332715716037347,2.6375091199099066,2.7724468383950533,2.826118883844787,2.8309070788734667,2.5734876408850744,2.617430530763624,2.759247254884785,2.8004561918702207,2.804877107816244,2.7266800161730442,2.650526120214641,2.6858759221729223,2.8300998986775436,2.8247996538457323,2.578340136967478,2.5683797825385275
14,2.739852181071739,2.7673370189834015,2.8256830768958068,2.5247769115382095,2.5844885741171857,2.696175195657179,2.8168336281275455,2.7889968498423157,2.5885183926189645,2.5329824219136925,2.74041648046442,2.7745186247280342,2.8296595905377577,2.525194209786304,2.5198810147459767,2.6739344799782216,2.759352438618934,2.858471947617741,2.6886190300801998,2.6519827413543617,2.670351134468066,2.8275634942423507,2.7870284796374416,2.589631862141425,2.53753033147492,2.739852181071739,2.7673370189834015,2.8256830768958068,2.5247769115382095,2.5844885741171857,2.696175195657179,2.8168336281275455,2.7889968498423157,2.5885183926189645,2.5329824219136925,2.74041648046442,2.7745186247280342,2.8296595905377577,2.525194209786304,2.5198810147459767,2.6739344799782216,2.759352438618934,2.858471947617741,2.6886190300801998,2.6519827413543617,2.670351134468066,2.8275634942423507,2.7870284796374416,2.589631862141425,2.53753033147492
15,3.6943143065559023,3.6862785159916385,3.7358713409654545,3.7404623503978396,3.6877454715946025,3.691559216931689,3.685030045949018,3.732468363421274,3.734763880176109,3.675455268432996,3.683852248948544,3.6744158091376153,3.7225946253092785,3.7338069993591816,3.674357387540989,3.6789242377860547,3.674778631892409,3.7231677534609053,3.7358429743273813,3.6721030742250207,3.6862715704438886,3.6793346500882858,3.728913040835119,3.7386176240982265,3.681840033625936,3.6880496268390437,3.6867240067463465,3.7322061429410214,3.7375708501443152,3.679519374255909,3.679158748190137,3.6832499799438474,3.7288557867534458,3.732675369583428,3.6760224990262276,3.679385755820209,3.6766678390298075,3.714945739095902,3.7331714883082,3.6825194481487107,3.685880115455784,3.6835528383820453,3.7278977581699513,3.7311516471672315,3.6854073139814876,3.6943857057889717,3.6876976219250457,3.729774303930923,3.7457133894543135,3.692305763730812
16,3.417464931958673,3.4722473784795667,3.4592354240356067,3.4701849090695998,3.417287012505274,3.4150124305538747,3.4655009191148465,3.4512700944447112,3.4647001467183376,3.4089495601417035,3.4066724233710404,3.462266873567364,3.4512186398580535,3.463632803887597,3.408126862452696,3.40456760763392,3.457566996915624,3.448586791006433,3.4543240984009955,3.4125505401548066,3.407673005191614,3.459143776660946,3.4497640398455722,3.4617651552649185,3.412645633764307,3.407884760068388,3.4583701834940763,3.4515937036825237,3.4628217170245406,3.41121658784148,3.408123443153639,3.463569383417537,3.456064004336307,3.466232733758179,3.415770311917861,3.4158242265081995,3.4721640531731195,3.460500648690094,3.4736194131799785,3.4187596342595596,3.412422441751633,3.467303827327838,3.457695673982828,3.465953524373953,3.4168182432997316,3.4120347016368493,3.469250533159,3.4559458552435953,3.4728938785815084,3.419277192090185
17,3.0814435158299975,3.092245723404405,3.0439354338611717,3.043487782052297,3.052622220841124,3.0551214958604964,3.046631946132267,3.074427060360877,3.1259822073439434,3.1277403855244077,3.1285233206282075,3.1173255971117086,3.0461264131677397,3.1269415181118183,3.1013263603695003,3.088146835767053,2.943371097868092,2.994913657378717,2.9989013786207064,3.000173903132398,2.9976450863631285,2.999558899795725,2.946024004083386,3.0405639572271026,3.0992457840012673,3.0424697397082148,3.051196381488275,3.0416889978217077,3.0458978498881084,3.044699918623582,3.090659567236436,3.0905392258622144,3.0788692501484016,3.123081337941029,3.1308079896739596,3.1330416211477257,3.120774035574427,3.0462895281920885,3.1289307153309656,3.1024171220495838,3.0869598464657324,2.9920841912002025,2.993951724684064,2.9994980423408677,3.006781190567982,2.9592197180976623,2.9540148394928467,2.9424578204651817,3.0417634925667674,3.092407662035658
18,3.5598345291398097,3.660340723440802,3.699531909993187,3.693379154972606,3.6932626587610944,3.6859684320969324,3.606078645265458,3.738886101858186,3.635713653531422,3.584050051336838,3.594897251498738,3.672839098941588,3.751244087170967,3.817620408672719,3.7319125117643432,3.725453794597306,3.8229755270317334,3.7858050338658598,3.8286508917296174,3.7419426380821554,3.8476877837773795,3.7933968812044743,3.9284358938794837,3.828710239644696,3.8404962561506384,3.7587569752807948,3.883688220938187,3.8686723555696703,3.935501531007972,3.8414285408509046,3.8919720363263215,3.749583250990878,3.9383311966287184,3.92527238950741,3.892285474674733,3.951432786704718,3.935672526742956,3.982460299431411,3.9302195293980473,3.8891925072989655,3.9617111948589123,3.9915185109559133,4.057158780241563,3.9810892920952865,4.002193724622838,4.01743487855998,4.039398579021015,3.9162544614215467,3.6690295339933283,3.6100875623425903
19,2.8117776201277285,2.846025027982604,2.975513356348583,2.9701904681194855,2.8074240885781627,2.9169748140330145,2.6970987009846605,2.858922286607984,2.813538282474822,2.9006040438400706,2.8117776201277285,2.9027882082453327,3.0248302296294414,3.075247804669319,3.1079618312811057,3.1145772527637665,3.1523805915689187,3.319505407258227,3.2779228580727144,3.2760688597796417,3.268346610039515,3.1021352906554713,3.1071779021944126,2.9300581815207147,2.785539051085737,2.8117776201277285,2.846025027982604,2.975513356348583,2.9701904681194855,2.8074240885781627,2.9169748140330145,2.6970987009846605,2.858922286607984,2.813538282474822,2.9006040438400706,2.8117776201277285,2.9027882082453327,3.0248302296294414,3.075247804669319,3.1079618312811057,3.1145772527637665,3.1523805915689187,3.319505407258227,3.2779228580727144,3.2760688597796417,3.268346610039515,3.1021352906554713,3.1071779021944126,2.9300581815207147,2.785539051085737
20,3.0996934643769403,3.1981149116140872,3.190997195073694,3.081175033416069,3.1490606269181862,3.082141022786143,3.1135075417868494,3.1523805915689187,3.260244590026664,3.151290937373689,3.2312013768975056,3.275229078240835,3.3481954713279447,3.3785618211316573,3.3415389246174567,3.4160569067792603,3.5115559279533723,3.445657475239834,3.5085605696983797,3.4326383781379537,3.3787252147175706,3.3064956722542136,3.1985177856632436,3.0957903383525562,3.0599996692278126,3.148007365988385,3.2388163886400054,3.1887832572131036,3.154846963570604,3.148906518541859,3.083138166761447,3.0739145353161295,3.1543907216079385,3.1786044651379854,3.1046884039237517,3.1944207195461516,3.315088505384133,3.314043148075288,3.376822251190089,3.3081304628990993,3.4152505390169106,3.4856337057208817,3.5085605696983797,3.507886862420689,3.4279411362736147,3.340242781350923,3.3400753407375,3.1545599077956132,3.130439061663753,3.06334091992839
21,3.3744963848051444,3.4044340933994017,3.404825558867634,3.405709685327802,3.4078782793893985,3.414636410244517,3.4122037987297165,3.4110740265169426,3.4042395960623884,3.4015908691267507,3.4010902047685434,3.406282890718156,3.3988424994859048,3.4094076109768645,3.403969560603645,3.406681041494713,3.3985317237034938,3.3922759011346537,3.389926465025137,3.3969188970384434,3.3959163207513274,3.4030995583259336,3.4028274094435216,3.4080078883606526,3.39082774372423,3.3744963848051444,3.4044340933994017,3.404825558867634,3.405709685327802,3.4078782793893985,3.414636410244517,3.4122037987297165,3.4110740265169426,3.4042395960623884,3.4015908691267507,3.4010902047685434,3.406282890718156,3.3988424994859048,3.4094076109768645,3.403969560603645,3.406681041494713,3.3985317237034938,3.3922759011346537,3.389926465025137,3.3969188970384434,3.3959163207513274,3.4030995583259336,3.4028274094435216,3.4080078883606526,3.39082774372423
22,4.3234400173136125,4.299754108037637,4.321848433961145,4.329247974232807,4.321069650161519,4.3240532181241935,4.301243256719011,4.321908340310621,4.325587620965729,4.321639461486736,4.326093362432695,4.3044882066850425,4.322284383017236,4.329269026292352,4.321923452154336,4.323502404505549,4.301448734209756,4.318648177498093,4.325729794185342,4.317999688158607,4.320354935885872,4.297865370740111,4.318866225290578,4.324750615303444,4.317958031263029,4.32136488794135,4.298967076263821,4.316570205737915,4.323056470908739,4.315333276620496,4.320353842193365,4.298620713466265,4.3175987482662626,4.324395807655999,4.317264919754171,4.32136786068429,4.299237772495264,4.31848516208316,4.3261442419019644,4.318445121547345,4.32010709313364,4.297855167460616,4.317863198488774,4.32949760928907,4.32185362586413,4.324075664692842,4.30125944434355,4.32177142328131,4.328876417858352,4.321734133659635
23,3.641880387954028,3.592535915740033,3.5870499877558704,3.642706770898456,3.6523774107677816,3.652793550783781,3.6489343086208055,3.644234436505276,3.581350790510031,3.564399171886326,3.53310109219371,3.6198188432538063,3.632567223001758,3.621918076847267,3.6283645869113723,3.620558076080738,3.571903574049111,3.579905520912746,3.5698272629521295,3.56876807121598,3.570366588130189,3.5638407826807548,3.568341623847205,3.574155345432051,3.565761770905852,3.6188316886285663,3.6194495896211807,3.586460701313373,3.6250833750787192,3.633563735464258,3.624914554866132,3.624438019887113,3.641989527356668,3.636243346804113,3.5748983369730496,3.595262203857812,3.6152065772214765,3.5352625579373216,3.627003190756603,3.624425972728301,3.6341101209612083,3.631641057557794,3.6306548058357673,3.6385539555912154,3.6433720327587045,3.609362702503887,3.6394501356557427,3.6378115013068375,3.5346902101274953,3.593163349450342
24,2.954360052938039,2.9740753705725353,2.9025062110159134,2.973133282857372,2.9384492613615505,2.962613268832404,2.9987973051485075,3.0369670650718206,3.0393959612009223,3.001493701870535,3.042969894067564,3.0350349434282644,2.945270397009285,3.055932400390614,2.962846740118535,3.00104596300707,2.9427172561526653,2.955794168124363,2.9491239209745324,2.9157828400493004,2.793188162108985,2.850363541056292,2.784511079032109,2.956489548513644,2.975847742616902,2.946886364625363,3.0137068073849025,3.008930020096255,3.009176381838758,2.957022576253831,2.9608394479044144,2.9637966715346398,2.9381257334180377,3.0014434719343606,2.99754233165191,3.0475981314910983,3.040089525212293,3.0012581098153666,3.043753481991625,2.974600005840944,2.9975285413318953,2.8974807177199544,2.8367929089115655,2.9126267859407733,2.8979379394613005,2.7954797117893575,2.8946179293556717,2.8968989148223114,3.0006716683592374,2.9955412338213367
