,0,1,2,3,4,5,6,7,8,9,10,11,12
40,2.3319325871600274,2.5248800715189628,2.5322916587984476,2.4324033280781436,2.413507418308067,2.583876422858377,2.5962916542387946,2.519517419339208,2.158923804720208,2.3580674154245997,2.1397367170200807,2.236886549986168,2.133782767803252
41,3.3998277718596834,3.409636355279198,3.4275974677228027,3.4029100357790423,3.400979802314335,3.4066178542333243,3.432661743229597,3.4971179476095524,3.428910324648931,3.370932838593649,3.375992983755633,3.342545809542721,3.3799764638224055
42,3.1072029029946506,3.15097462707101,3.271022249197857,3.3559514378603916,3.210342204589181,3.1740588401279304,3.1831922190716995,3.228125251328534,3.237396104821139,3.2737057845777207,3.3001787444410775,3.1562388243693804,3.18901117117384
43,2.843902236313549,2.8454620970415068,2.8454620970415068,2.8445665533738795,2.845134396323345,2.8459972289991002,2.8482430953646944,2.8482430953646944,2.8593081994975784,2.8591960350757932,2.8456000522094227,2.8468917138222234,2.841046000120813
44,3.0241666091610178,2.9333364574712837,2.9254817915833042,2.8772344188445147,2.926043930160504,3.023904920675323,2.819467345690807,2.8175297428540484,2.8208515380238603,2.8667299880581045,2.926043930160504,2.928924191286274,2.978012470238767
45,3.0411466346135385,3.0837629461772273,3.068613770243347,3.0712363227262425,2.989053495942305,3.047671416110092,2.850814766506465,2.9398140380023983,2.7823889503638015,2.9781953123276432,2.917345340328204,3.0458439265524104,3.060609691855281
46,2.1737148798413704,2.1725573543622083,2.1526136646228373,2.169592649837898,2.1692210488279793,2.166901652499407,2.1714783848149968,2.166064976293374,2.171498236776945,2.177664643540116,2.1725982015427507,2.1635406666278203,2.1725982015427507
47,3.103751930888459,3.1016541058658995,3.087089904293309,3.098761724541172,3.1439536195692184,3.105090823677575,3.0915396164445488,3.0878660245132057,3.0536958731885466,3.1325646755734278,3.0968286569144476,3.149260697540423,3.133399490896599
48,2.0397564037894513,2.0296706684879693,2.030614948998921,2.0365171185039967,2.0296706684879693,2.027577882769503,2.0365171185039967,2.0317916575358996,2.0365171185039967,2.0365171185039967,2.0397564037894513,2.0365171185039967,2.0296706684879693
49,2.5479382223382236,2.472440043902933,2.5524607649804634,2.552180724138215,2.553417544199119,2.5527887969948653,2.549647336437213,2.544415590122197,2.5479382223382236,2.5467060055569255,2.469828342347587,2.472440043902933,2.5462089475388896
50,2.7511293519891726,2.7535252010615627,2.6822417569394057,2.6877398953865055,2.6837457161798595,2.685704395445156,2.680539648401901,2.6760053423276324,2.7438086004421383,2.6726375026172384,2.6135496812302943,2.6706058432218422,2.6755296756801745
51,3.2274350772387006,3.2681165541261814,3.2610706469665534,3.242498000219438,3.070894921900036,3.138999032232847,3.2005887985767965,3.13417069067346,3.2095847299645204,3.2564540757617095,3.2580397877511755,3.223130618721068,3.1407811213661363
52,2.468614806651927,2.469828342347587,2.4712483528834235,2.464501214586657,2.464344481789165,2.4628567050992323,2.4661487229099874,2.4672376256405704,2.535294691907795,2.5365965464625044,2.4712483528834235,2.382866128553682,2.464159815022354
53,2.287324864394586,2.2802024700928243,2.2721637559268935,2.2947708007914946,2.2866108342762503,2.276368551962423,2.166697454464933,2.2827512498345923,2.379177003952408,2.381863464653579,2.2802024700928243,2.281998655214043,2.287324864394586
54,2.635119352790121,2.6261138226817566,2.471567158925193,2.632294773794227,2.620029278628628,2.6122249503596864,2.618441331629896,2.6324185333593353,2.628778823515355,2.6229272504846577,2.630448491513705,2.6243496728020834,2.631997211896562
55,2.884053912962066,2.8830032860360513,2.8885531643530076,2.882140968148367,2.866934432150228,2.8739201201605553,2.8706540881949207,2.868225485542667,2.8700981719197216,2.8638841728016757,2.890576289584184,2.8750516894992,2.878155832894907
56,3.2371109987031805,3.274195554778467,3.2669217743156582,3.237957070373963,3.1834945850618284,3.1959828955958858,3.22424546078867,3.231903739932319,3.2645826711400256,3.2267903027348126,3.2626301624043057,3.327174175883255,3.2690071637546407
57,2.7507362794732666,2.7538657275298464,2.751759315439016,2.7538657275298464,2.7548843954279376,2.7578994379987813,2.756096861085247,2.75500030590855,2.754229273437216,2.7548843954279376,2.753413422406354,2.753060017844854,2.7548843954279376
58,2.8749239395216577,2.872409330500667,2.874758447777091,2.8732657042670766,2.8739632553463794,2.871816683041146,2.8768787017565516,2.878144638259327,2.8194392188939954,2.8730660446060114,2.875985120507247,2.8743290493765183,2.8739632553463794
59,2.9760081946106243,2.9660023342557285,2.965918396488204,2.9742863536207933,2.966614846653064,2.968225344948223,2.970343239221591,2.9740990076997367,2.9713713708014895,2.9701011841538554,2.9719940089540957,2.9716687662858314,2.9660023342557285
60,2.868078091285638,2.8658766294901197,2.86233116893711,2.870142344319248,2.8655230507342386,2.8673907749623577,2.8698282590832753,2.865887888007162,2.8722068386836024,2.867995440447419,2.86233116893711,2.8703663689195995,2.863598226109464
61,2.867263931302431,2.8541214942933326,2.8513499537584526,2.8561186855025076,2.858568906681899,2.860977162073188,2.8560804085229763,2.865763762531473,2.852469768702673,2.843950684236117,2.8581238733710754,2.842385684476614,2.8566010962012887
62,2.8623925507353096,2.9094866979815475,2.8908208411644494,2.9099318415159274,2.9430501212863995,2.918155528176965,2.9381444387783096,2.9040013402882288,2.943008329251246,2.933476144029618,2.9376743514733126,3.011520191053661,2.94949087265674
63,2.5420534122142624,2.5376180315101067,2.599014889330436,2.60251273853999,2.537434578248033,2.5355943911918324,2.5198858477278305,2.536516164442695,2.5333686024824686,2.5307519351788907,2.536861709922247,2.527039178437599,2.535873554932359
64,2.187455852891724,2.177488046515969,2.065952136338703,2.1934326031278246,2.2747219021723226,2.295757242539453,2.3705651246047443,2.286944951109678,2.280494879468486,2.288733074812647,2.3753017280862787,2.4626732587702764,2.290364830027645
65,2.6641844053341646,2.734424629143587,2.7425503748449778,2.816659501882397,2.8294449718476016,2.8586007554633825,2.841198339772288,2.8394326617933903,2.4904949197142843,2.650841113978919,2.542344452244189,2.6635866104210733,2.6924592421583036
66,2.6152971032951022,2.612056428456029,2.609899032560295,2.6131473341294997,2.6139297790022824,2.609350160176406,2.6105216339107145,2.607734282484686,2.610848388518815,2.6168401613369117,2.6152971032951022,2.6152971032951022,2.6127677459515617
67,3.2828460834564748,3.3123266417563064,3.304670700422041,3.3498566673697097,3.3729463928631636,3.3181655597025963,3.370783647757157,3.3466948462596933,3.3435002447686273,3.341818987608932,3.3420198519491113,3.403207351679134,3.3441987513665388
