,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
22,3.3623706026821227,3.423533535976425,3.392198192433276,3.454636300330029,3.39068709392523,3.440833727401318,3.4170021307747867,3.3697244859905697,3.320460716676289,3.382575393454732,3.3497003327697294,3.4093299401804993,3.352709447523774,3.4423973650258626,3.425671915741686,3.4192134712441247,3.3623706026821227,3.423533535976425,3.392198192433276,3.454636300330029,3.39068709392523,3.440833727401318,3.4170021307747867,3.3697244859905697,3.320460716676289,3.382575393454732,3.3497003327697294,3.4093299401804993,3.352709447523774,3.4423973650258626,3.425671915741686,3.4192134712441247
23,3.1493484850020885,3.5281368253742267,3.524055993914571,3.5257330730210867,3.6025820785741556,3.5014199749002324,3.3941245429292053,3.366717082943021,3.1531115989049696,3.52081133436361,3.5285177130456207,3.522051838238494,3.599668643133816,3.5040944627788706,3.405884401775622,3.379908254153335,3.153853348131321,3.5196078640618227,3.515537127690262,3.5090480740179717,3.5977701018496315,3.4971681643710295,3.3871778594103423,3.3948205195201324,3.1061511923689737,3.5081878383990595,3.487096224968804,3.533029014962271,3.612733036392785,3.489670719105857,3.428213520093794,3.405946594110322
24,2.7720294288539415,2.8945856934011336,2.9989293978075926,3.0894071170984474,3.1547464641311804,3.00358562802051,3.0169669830796066,2.964737107283547,3.022908118094312,3.0111198605036074,3.022803004420354,3.0141084983928295,3.0780351130891646,3.0097189906688415,2.986706436499271,2.7417742550329303,2.884823024445344,2.8521878086900907,2.8126577298922717,2.9100163465044493,2.902687911063699,2.8655471763358635,2.904194532582877,2.901974984166624,2.9053104628221957,2.9981330896655,3.023246193641505,3.0957402084708963,3.022991428181443,2.9971964345898967,2.921239907146841,2.7461917642967153
25,2.9004798163549124,2.9083685872088654,2.905756018438885,2.9034536777958238,2.882373345543695,2.8933879620278264,2.8963902465055407,2.9104854421027575,2.910974355711931,2.9200069588928663,2.9986279196841554,2.8827655067004376,2.7904939176753016,2.861353571602695,2.9047872059554494,2.8998188582688083,2.902240225199412,2.9218373801516244,2.908743961976781,2.8924059000825797,2.879174646534321,2.885371783896742,2.8996079118529816,2.8936270066605676,2.724013442725091,2.800570901075504,2.869525099629002,2.787863200219128,2.792568021962417,2.8885362624795743,2.914451830565644,2.9137932679860494
26,2.7903136742806702,2.903932217176114,2.976758644833626,3.0294909069571245,3.0998579991712605,3.118639903539194,2.9460161147038133,3.128318404404385,2.908891039634196,3.1256254827618952,3.123592673455195,3.052407665435747,3.122795441664981,3.074428457439745,3.0327762657109094,3.0520208257297363,3.002152080163113,3.049941094756467,3.0032897836785204,3.101551298934188,3.111431266039438,3.094331912968026,3.093881761099885,2.9055581817422014,2.991443400023148,3.0323974743825524,2.9869406627127417,2.946526228168424,3.003344939709027,2.9449763132406708,2.888067462389285,2.8979125195642257
27,3.5605913868182526,3.5287357860697512,3.559451170947437,3.559876504143353,3.5586207014756086,3.533919245151973,3.5635893212659777,3.56429710612253,3.560867248119489,3.5320482741214554,3.556341775123502,3.558942337726914,3.5586207014756086,3.5326859380001623,3.564329816504908,3.565357447230688,3.5616094771007076,3.5331118245753608,3.5603812728856328,3.5611053975156888,3.5566553507976195,3.532190987536961,3.5635893212659777,3.562610154870655,3.5605152329876892,3.5336655185483563,3.559165810826074,3.561164226389578,3.558693037597882,3.532951231731749,3.5633557986063265,3.563542768664741
28,3.4862895210628597,3.4772741263879907,3.4779729625942295,3.4877064587093125,3.479903290076558,3.5159981961292592,3.524408493591154,3.529116517570192,3.4885530660981647,3.4812608387522523,3.4856303779422415,3.4887382601430077,3.4788080618674306,3.517875939243828,3.5280456332458705,3.5291283893936938,3.4862895210628597,3.4772741263879907,3.4779729625942295,3.4877064587093125,3.479903290076558,3.5159981961292592,3.524408493591154,3.529116517570192,3.4885530660981647,3.4812608387522523,3.4856303779422415,3.4887382601430077,3.4788080618674306,3.517875939243828,3.5280456332458705,3.5291283893936938
29,3.380730403137375,3.2097229842576653,3.4996261394915815,3.5100074549601823,3.492481843901143,3.603263475645398,3.52484983953929,3.417346810487425,3.3764910721784127,3.2059304469512475,3.4957453293159544,3.501639354872247,3.4844630006525494,3.5933526146580355,3.5233536949891526,3.4084816805603975,3.3676705507880342,3.204101940322893,3.487066240522913,3.499400746895375,3.4779288600140825,3.597224393482965,3.5252458796580846,3.4089980439945355,3.3728065832373746,3.2029641160372897,3.4915430005273658,3.503436566712583,3.482679495568828,3.595702845105615,3.5285060265034485,3.4210470686969257
30,2.878782572740734,2.8625271613270504,2.8668042932220823,2.874696297649808,2.8787222296214128,2.8676692148251943,2.866468006406407,2.873946037472975,2.8717530188289917,2.874750538948801,2.871636893236046,2.8725129081374647,2.871812412967748,2.8706589164106875,2.866972014531054,2.873946037472975,2.871561425942633,2.869038649032972,2.8695472204818335,2.882193414513856,2.8787222296214128,2.8636035710171304,2.865152576678269,2.879450414329024,2.8716225649383365,2.8681282268839716,2.8686249620451405,2.874696297649808,2.871812412967748,2.8666348270920414,2.866062701357133,2.8740049202719984
31,2.918101705527489,2.8246887411157644,2.980301335958869,2.9549458725666904,2.969735011246195,2.9705108458015883,2.969317952734974,2.9665132745562164,2.923312167267155,2.91370172024387,2.9218219824500027,2.9630263930846206,2.9172120920485587,3.016369398145062,2.9720658578836403,2.9216559465406378,2.9195309313963995,2.822571614953806,2.9786416119529093,2.954184910011973,2.970001133694656,2.9675667840964763,2.9653460593588146,2.9669389323697613,2.922472058605515,2.9109019536357073,2.9675368265740962,2.8571475389666285,2.8665340499818672,2.959729770253241,2.925042024745842,2.919397791605641
32,2.1783778556313633,2.2745429736764415,2.271933297248438,2.2644326126983625,2.3514425649984076,2.2903591462084365,2.2603166880111654,2.2836824240883895,2.2698138848521414,2.4540730040851404,2.3756254477249583,2.2553951738760425,2.3606395053939604,2.293652574350035,2.149645044376866,2.173184748543535,2.1761516611983907,2.2722798877710835,2.263755366430566,2.265869399986717,2.3496200897011765,2.2928209019527017,2.2567378085755836,2.2802181646427657,2.2725602298196783,2.4579583179035533,2.3734349103650754,2.254320705076926,2.358195016500847,2.290685026389621,2.1537277774225365,2.1774168448496316
33,3.906800056164236,3.834680775421636,3.8722181837611154,3.868795499042786,3.906940332998741,3.8353603895525707,3.871499876654269,3.870201802883302,3.9021048218498233,3.832756558520919,3.8685245733591267,3.8685751533133077,3.8961950058026886,3.8308223657958527,3.870071742094123,3.8650270882604705,3.897692509141507,3.832704683755392,3.866193417209888,3.866917991322979,3.8971747199312397,3.835340980465847,3.8694602976299275,3.8702463377417002,3.9042247770372627,3.832370988496931,3.8673388954963737,3.8700593074818084,3.905434002231219,3.8353684622869526,3.872528299814676,3.8706056075435904
34,3.7774225986528323,3.7891900537156715,3.808281510611172,3.803851849005045,3.8081399233498856,3.8501216818036443,3.846339933399293,3.8354254006401582,3.8420821451910903,3.837259870967192,3.834076657507941,3.8372858972756125,3.8454997064660557,3.8390557452689404,3.8471762214455807,3.834511773807409,3.783253541785261,3.7881959777805347,3.8089827766976314,3.806621478615962,3.807691958400545,3.8497301168594067,3.845878418629484,3.834857782146996,3.8414360883996306,3.839035499815564,3.8307734002746097,3.8403601745008635,3.850042817666068,3.839273141439235,3.8462410776075613,3.8364955000175978
35,3.496034308437936,3.5044479432215123,3.4957868886138916,3.4970315054437124,3.509178841265278,3.5133231975168746,3.51634196096765,3.5039636304653383,3.5031116700264544,3.5047356025781915,3.496414093018248,3.50182428944298,3.505267198894908,3.511735581352392,3.513877362282432,3.5012014180790083,3.5028966195004516,3.5022424172356335,3.46090751750695,3.501180999983168,3.5083961423341607,3.509022661624483,3.5154974436581607,3.504227630540896,3.4990335393604433,3.5034752111465908,3.4930592554789195,3.4804756467334883,3.5037520659129893,3.511402195655365,3.4829021683969508,3.4844390951454303
36,3.0801794710916304,3.158557968776404,3.2977732235919692,3.315852594188545,3.3800193430651566,3.3170808737309683,3.422474468369847,3.476716781599074,3.5392746923088167,3.5932065771765345,3.478686856809437,3.5339927908976247,3.478630701715586,3.5208178574264153,3.4223707435142883,3.408299191774308,3.4834756911689198,3.540537146111811,3.527635617311737,3.5255802220284624,3.482593325693109,3.5321423048580294,3.508134848073028,3.4325662826980192,3.3777237768837725,3.295253132312742,3.228340458803264,3.2458364915694657,3.2941512275194453,3.2854405283536696,3.2379036457777657,3.147822504161452
37,2.1558129037089344,2.156533643766892,2.175977363670601,2.068002158042519,2.162823445276924,2.156380359289647,2.1767047371663493,2.163219132806221,2.1512364731890568,2.146462344703708,2.175977363670601,2.0713267694307507,2.158414649654572,2.156533643766892,2.1799207851921345,2.0723994410332605,2.158414649654572,2.155413559048941,2.172565114655252,2.0723994410332605,2.1675892836358956,2.17257780431309,2.1764115938850974,2.0704696224559793,2.0539993577490527,2.1462685407496935,2.17564670411247,2.0704696224559793,2.153156167660049,2.156533643766892,2.1779789543145323,2.0713267694307507
38,4.215368826840637,4.29966913878183,4.2956674732931095,4.299257663341261,4.26345941973192,4.294377313883996,4.292139843698459,4.27165475143033,4.194932484873808,4.296086000093307,4.290148007296831,4.265977322827118,4.251208243294956,4.302875129764678,4.255849204137659,4.285103038702952,4.171385790313225,4.242924352696058,4.277252478685407,4.289639107396088,4.281240610844271,4.351974115309533,4.218508388028629,4.267592617290753,4.219642974240152,4.280639287177275,4.3072099570666715,4.339489296189904,4.277816897398153,4.294641433749727,4.180236176370563,4.1759276191522705
39,4.119647191970268,4.061638485334874,4.028704699078643,4.060285349541616,4.025842078572147,4.091747206184232,4.088878197046585,4.096991798803388,4.043390931427497,4.010650430916272,3.9741167821407712,4.0078011048237006,3.9713212681346177,4.043457480041615,4.058223072075806,4.061504541966321,4.041863508489174,4.040534661094919,3.9722901208996864,4.007854354223378,4.003564612510354,4.107147849555197,4.118565070322287,4.123953246449576,4.122948411959287,4.092475431517825,4.056955837894262,4.088774608340187,4.029772039791912,4.091103005817314,4.122741399674292,4.110773333775415
40,2.277405197352789,2.3577127436211542,2.464760104122926,2.5159816864811857,2.3730993648943235,2.450733500086951,2.4440925745278292,2.443348352508328,2.3657357103252847,2.4421865940880467,2.556249094531048,2.650626763384948,2.5265864207239015,2.579722614144533,2.602903574833932,2.602466641559226,2.4988136141261963,2.3767551943257827,2.465072308075068,2.5400729334607695,2.5811963095771078,2.5241951590930483,2.516967622054408,2.45237684229258,2.376489814445642,2.438236648307887,2.481441243094257,2.5229390204416298,2.3740105735356383,2.3656185805282237,2.350322616207302,2.364215516835287
41,2.791025728621602,2.790052385474386,2.790052385474386,2.790303059320603,2.843150923492666,2.8496518162763564,2.7215558600815024,2.724183922672201,2.724183922672201,2.7723630276004556,2.7733814980544316,2.783150313789016,2.8364228699855625,2.847950945774523,2.782959257906611,2.790993400459172,2.791025728621602,2.790052385474386,2.790052385474386,2.790303059320603,2.843150923492666,2.8496518162763564,2.7215558600815024,2.724183922672201,2.724183922672201,2.7723630276004556,2.7733814980544316,2.783150313789016,2.8364228699855625,2.847950945774523,2.782959257906611,2.790993400459172
42,3.379994764687917,3.3741766204241532,3.4239286662869124,3.3140634945392757,3.376970259366861,3.441982841751961,3.510982519415456,3.5057997965351935,3.446484802906646,3.4487467220741355,3.433857199232241,3.3053913365507794,3.437272794893067,3.3109408559131492,3.4956989927049245,3.4397915332531683,3.3761315930064537,3.3664216054525427,3.4262879065363485,3.302574551540653,3.370246600440626,3.430665423641561,3.5083658859673257,3.5057643568287578,3.443104896149901,3.4397506760932384,3.4224810506265033,3.295130144674866,3.4355160910849283,3.3066523873352036,3.5016123631209375,3.4501505545900937
43,3.4115417218875717,3.475181213462542,3.4655805471647154,3.559155457630715,3.5975058822752652,3.5934216029921777,3.5580994170295512,3.5393605069558207,3.476723666167295,3.471109148470517,3.5392767141250703,3.599739565693814,3.6470904507274406,3.62287947014592,3.645890957908377,3.588672208800978,3.4635159405423446,3.520750693424647,3.5219664853545893,3.5815566468101383,3.574768903947145,3.5365050157983644,3.5328567637151678,3.5114533927639417,3.4492057470846302,3.4574014047471313,3.464198828904454,3.502474682382793,3.531661807071436,3.5027673469082647,3.559014536068363,3.4949036522987313
44,3.3609543507912902,3.441077267654176,3.448826141679442,3.5621453069852005,3.4486749957624596,3.379994764687917,3.373235150582776,3.375668223640014,3.3624964468867473,3.368165866039386,3.4424385644495046,3.435361994251839,3.4255058337031743,3.376131578233176,3.4063317764732135,3.441804819896496,3.424201671715502,3.541477260956905,3.5055809239089926,3.562212371293997,3.4407584921949157,3.381462156649972,3.3640030620898127,3.371848018226843,3.4139048721601206,3.3692703583069177,3.4392097397880956,3.4385991216056224,3.4316864253564208,3.4044894358913345,3.4085726111343218,3.4348768517113792
45,2.6194025515473114,2.8140222558727417,3.072781950902454,3.067410312876429,3.1069245358139046,3.2018901697644186,3.023011068083524,3.0235877653981404,2.9175475930231927,2.9749041265023735,3.1981105155527585,3.3077989305544286,3.3380443000627,3.280022071009097,3.237608521641922,3.0695664374832825,2.9218779377078388,3.0733841110625963,3.240553596947265,3.1936698731812023,3.269391974382473,3.279202291997653,3.115522213128731,2.9183972985842868,2.796232544162651,2.9613785696417785,3.2236830928717257,3.2758274797982763,3.23251944919261,3.20334626452141,3.1126020405347483,2.979682197023353
46,2.6242656286883723,3.030301846339715,2.977325888155636,2.97725705321403,3.066957788345446,3.027848509196837,2.9243312803028987,3.0230231635686744,2.8774225587173134,3.1576030746896326,3.0705357142847145,3.233618361126452,3.2314257738571635,3.1166514107694994,3.1166514107694994,3.0195551077452927,2.8635500127991205,3.2010028672805966,3.0729652099314286,3.067410312876429,3.1954523648996176,3.118231089326716,3.0266402651695574,2.9218903589457756,2.7513743648699722,3.146270867777382,3.0578225324081125,3.2010028672805966,3.114534039721154,3.028869829038216,3.0227109568057706,2.922951456543248
47,3.5060716699031804,3.5111918632060983,3.5392227563838157,3.5377867664630402,3.217162887292407,3.3332996866547275,3.3339489280310675,3.227903955570501,3.305644010761719,3.240819196462337,3.3498348190872065,3.3673297448330666,3.367646061512478,3.4748363912421114,3.4258262451120727,3.3713002123028195,3.4652497460023217,3.411022557321577,3.5685579514688106,3.558729352040413,3.4303224556353764,3.529974565645355,3.520933203339436,3.4531018570192376,3.39965486634427,3.4283974210725217,3.509566233765797,3.517272503017468,3.4627876550847985,3.537400831026745,3.524438946572512,3.5121888641676344
48,2.7452183884339485,3.0849853839479953,3.09500576228416,3.0973286312209005,3.2038798430351365,3.158531279785554,3.0426566536507114,3.0433496698105964,2.8051298468039843,3.216327195811648,3.2110589296646057,3.0793810575167124,3.1688786339623864,3.0617949509900284,2.9877587540082082,2.8966779594795824,2.742418471103389,3.087445678115826,3.099409068245177,3.09313732477751,3.2065349178463887,3.157850274593207,3.047265833597542,3.0430664433906967,2.8051298468039843,3.221102691988801,3.212898433798832,3.086365227014757,3.161457163904597,3.0537238335610293,2.9514702726939137,2.895361465281047
49,2.751620105172085,2.7518681793200783,2.7534525112103148,2.752999733834538,2.752970262895241,2.75049339241207,2.752273915554304,2.753058651206928,2.751620105172085,2.7521424150257037,2.752868385909148,2.752471926353026,2.7514748897355203,2.7506252681903987,2.7526922484272784,2.7534525112103148,2.7526922778849783,2.7517365702524486,2.752577184957331,2.752023720409891,2.7521095713281367,2.7508747544985632,2.752405399041405,2.753778651266378,2.7509595492323284,2.7521424150257037,2.7534525112103148,2.752999733834538,2.7514748897355203,2.7500528203599384,2.752405399041405,2.753211968210401
