,0,1,2,3,4,5,6,7,8,9,10,11,12,13
55,3.7125449176140966,3.7081852303841014,3.714836311603464,3.710819191085487,3.7128629853350645,3.7117669727922005,3.710113827497253,3.711349640007037,3.706488351263873,3.7147386620827696,3.7098314209770127,3.7132109946754603,3.712699584836711,3.7127781761909002
56,3.501998991248564,3.4681207691989373,3.446392670575852,3.5299968805415762,3.5074074988907995,3.480986720690315,3.5479333502939756,3.5053501636591387,3.469329630004589,3.4520525525487655,3.533801374505596,3.5053966195660653,3.4687066902950714,3.54827375890104
57,3.495335002882683,3.4880964088384,3.503742259184001,3.4567687546480204,3.4614276040622736,3.476082821029325,3.4912099313859564,3.494794960860297,3.4880846338330227,3.503098836187883,3.456991105003493,3.4616914371102756,3.4755263956070777,3.4906883414631213
58,2.977582699659564,3.063664823069948,2.9754041586416013,3.029026492814694,3.1151238740239267,3.02540783145026,3.1176790665157226,3.1251624553565502,3.1228073988008256,3.122334793533993,3.115539182655688,3.1260571257307155,3.1206687998017606,3.1078006630858925
59,2.6855148740586974,2.609517983905146,2.609517983905146,2.602401906749522,2.5235763296242264,2.677573535323148,2.6855148740586974,2.6749013558758796,2.602520113205664,2.6048331981678565,2.605572824170883,2.5301382198123563,2.6842630302873713,2.680507518642556
60,2.6873485113523987,2.6894677571142434,2.689532925151061,2.6864025428705784,2.6853520575049385,2.6856484470259225,2.686175897969462,2.6880495518694763,2.6883040075112277,2.6858171608655694,2.6841867541973086,2.6840812432787544,2.6851698554575383,2.6882322132517147
61,3.289954064129729,3.2861720615514365,3.288338564128639,3.2851868751186606,3.288701081719944,3.288270547898673,3.2867521423154598,3.2895038179651843,3.285637960685495,3.2882494819580663,3.2850038917395326,3.2903704732164245,3.2894764604436206,3.28868087229344
62,3.672243248353331,3.70447671424364,3.722490258864319,3.7635041356410355,3.735397176830705,3.7125106319493404,3.6539826434548504,3.67776336306986,3.712880293113355,3.733651771451924,3.736129254916632,3.7244183609949624,3.698263563409916,3.6469035429211867
63,4.092732560460159,4.092382712881907,4.089349154511668,4.087689625686908,4.089864571905562,4.094804467416782,4.055038999636845,4.088674540623743,4.095296035593872,4.091721988762852,4.087070757146315,4.094662946247843,4.091371854706191,4.053562173818712
64,3.294359153192432,3.3978289018550765,3.4858018994733335,3.4115007032019453,3.4913702953263597,3.4970692699310786,3.390906704709428,3.3365355369518146,3.40137949319359,3.489172666891198,3.4184500393104464,3.5003817444510954,3.489281395409226,3.4232636344648384
65,2.369521314551702,2.446844593068646,2.3686633919161046,2.460093990454829,2.3356961770262976,2.5289267215985367,2.45890992930701,2.3746982052009558,2.4546093144077963,2.2772429944406998,2.449380873375648,2.2344370644210603,2.5368782607988716,2.377820673221013
66,2.458363303471662,2.5346067483822976,2.5346067483822976,2.454093416397037,2.532543387203048,2.6706058432218422,2.5988945451715484,2.672310964852167,2.7324253253610884,2.798563479533795,2.740698360679221,2.6819999504288803,2.6187550871614396,2.615240187656431
67,2.071730111775536,2.074086244407405,2.0746262527012074,2.252221312104412,2.268882987481425,2.4162776191950854,2.429562414009331,2.4506583060655758,2.5749344833161265,2.587721695368197,2.7099694500312466,2.6738907019851066,2.40687884375287,2.241024406718885
68,2.0403410913129383,2.150612160473491,2.0360143133466817,2.164742251269487,2.113723682913273,2.361021086112898,2.1680875360574476,2.0561212603859254,2.156620750178021,2.0398309843311235,2.150304274950133,1.8792304263447324,2.270647506378861,2.0526678270603522
69,2.9290008290845377,2.9259955972564105,2.9226238924992667,2.923481530485158,2.9205229919214735,2.9222815496636145,2.923481530485158,2.9275829388798487,2.92879041097922,2.930449732292839,2.925056874786544,2.9222653197146045,2.9290008290845377,2.924284010303556
70,2.6033815154543474,2.6051476610266224,2.5310511516389047,2.6065491588498446,2.534832833970763,2.607383179981617,2.523214271505377,2.6033815154543474,2.6051476610266224,2.5310511516389047,2.6065491588498446,2.534832833970763,2.607383179981617,2.523214271505377
71,4.112479222476415,4.104955885416078,4.10620236320412,4.106311871151073,4.109430031301751,4.110597233158263,4.113477143017016,4.112479222476415,4.104955885416078,4.10620236320412,4.106311871151073,4.109430031301751,4.110597233158263,4.113477143017016
72,2.752181903228667,2.85822589937996,2.8694150940385814,2.9150556397253036,2.9224750294972344,2.8606172336885036,2.803305628825867,2.7442162177593925,2.844252441788591,2.8622336344406434,2.908251144524157,2.9161216357501405,2.859730982459736,2.7523243187113393
73,2.9225037235696516,2.9206932720831045,2.9166830236766392,2.917848491110143,2.9213385420247544,2.9008187608983653,2.904740974969672,2.9223286986896806,2.918747999460784,2.916416235985481,2.914033820612092,2.9198228913792743,2.9121546805424225,2.9084277604512425
74,4.151022927257257,4.154460587820643,4.154849023022787,4.152446669556806,4.148494440130838,4.142704514463745,4.1416404146687285,4.146507992534397,4.154584832858692,4.155864408076693,4.152145627978162,4.14534104097634,4.133096617467253,4.1127584703704345
75,3.031069988748371,2.995586834252643,3.011272579504591,3.029584387893618,2.9820661265578643,2.963354793709379,3.0544204792125633,3.034861449289064,3.0436516488124905,3.092005828127088,3.040215828729597,3.0771829998340507,3.0501340292162964,3.0609931673238457
76,2.84390902642565,2.8941863382795443,2.906186547041175,2.9060803176048546,2.848573900439081,2.840156997930934,2.847154584242839,2.846511463895819,2.898684568741905,2.904866409767384,2.9019906830470954,2.9019906830470954,2.8368318039749196,2.845060581801894
77,3.439507818717865,3.436349374225647,3.4388184498437715,3.4073767425836,3.4328563904119678,3.468049283315476,3.493127792868567,3.4922503060976156,3.501571030584869,3.472601682933627,3.441446339614938,3.4263479328733104,3.4331539834585274,3.4622246383560227
78,2.9749041216198804,2.972245328718238,2.9749041216198804,2.9773258840531875,2.9260563787210288,2.9260563787210288,2.9773258840531875,2.927649480145012,2.9741668996562836,2.9741668996562836,2.9741668996562836,2.9741668996562836,2.9758919802656756,2.9264788856054644
79,2.6080318050671423,2.615995047576624,2.7535862979444454,2.8718044167903742,2.788112347951536,2.615213293661424,2.687542935162539,2.6080318050671423,2.615995047576624,2.7535862979444454,2.8718044167903742,2.788112347951536,2.615213293661424,2.687542935162539
80,2.761066331984979,2.7521000973508185,2.7392253813099545,2.7566008901600454,2.762249166410677,2.762114598336051,2.621559565009242,2.755647119270154,2.7488625827210185,2.7380231301908147,2.7563641641450776,2.763773509224092,2.765785274346801,2.629897426157773
81,2.274449971943847,2.168061320192839,2.168061320192839,2.2809391411865283,2.268548551604664,2.2763409175302773,2.168830013244476,2.274449971943847,2.168061320192839,2.168061320192839,2.2809391411865283,2.268548551604664,2.2763409175302773,2.168830013244476
82,3.1021352906554713,3.053150272390953,3.0947061935604627,3.0578238512959617,3.1034144209560806,3.050617644613788,3.1002011479731353,3.055162726053576,3.1066174019114663,3.0539902126970393,3.1034144209560806,3.0565158951614304,3.0992290660027866,3.0539902126970393
83,2.778720147261517,2.773427432995255,2.7701027685573916,2.780575892286506,2.7690861371390305,2.7833556128928283,2.780575892286506,2.7686985876471453,2.7806647487512843,2.7736970883130048,2.7758779787105334,2.7814266675768526,2.7833556128928283,2.779692888742778
84,2.935595244662914,2.932706155842281,2.930512147070332,2.932706155842281,2.934266533625882,2.9292450462226127,2.9325198638445773,2.9340794834392896,2.937124412620273,2.9329983914727213,2.9325198638445773,2.9340794834392896,2.928945843999298,2.935180725875363
85,2.6815907332362747,2.6815907332362747,2.680430222954499,2.6828340154207453,2.6828340154207453,2.682440789502254,2.680273130667169,2.6870392508785237,2.6859425866134563,2.6858921565746323,2.6861897149644993,2.685430614347853,2.6908135864709246,2.683991663208655
86,2.52441674355893,2.5924691138000027,2.6703818561935404,2.7274211435653077,2.588888727416892,2.594423807176287,2.6565161273270106,2.5970258925953313,2.666982982688343,2.5447767850665044,2.5976183747825665,2.5167638421940266,2.58614869199706,2.523618560231367
87,2.4535980932951422,2.3841855692355147,2.3841855692355147,2.3933327841327325,2.391393309642611,2.4593775733338656,2.4535980932951422,2.4535980932951422,2.3841855692355147,2.3841855692355147,2.3933327841327325,2.391393309642611,2.4593775733338656,2.4535980932951422
88,3.5802910021163195,3.633595321200526,3.709746472491059,3.717892392056926,3.759515396671011,3.70355770735706,3.6818442789097947,3.6846836627926236,3.7299416729476875,3.7623843750350927,3.767861336265821,3.7661470554038075,3.685197786444377,3.639956117013072
89,3.4036418791429215,3.4152932265255376,3.339143555593152,3.370827465806201,3.3689462270809645,3.472323882500949,3.3752933481202945,3.416789306673089,3.4192711319456635,3.374217653486967,3.3288001782043826,3.333605293572031,3.4617203081536276,3.36513160939887
90,3.687465528775082,3.690393660764971,3.7230297119711913,3.72446983086171,3.724965044047687,3.683472182430139,3.688960554339478,3.6791690635670906,3.688491740304308,3.716847086057164,3.7303452466153266,3.73060011965431,3.6954005803453205,3.6948385364278113
91,2.7488813465729796,2.622528679624662,2.7397767284854178,2.6097592410857966,2.726174790453568,2.8576937909769207,2.897468841229452,3.019105953754645,3.0014791909263647,2.868066462068031,2.740805759669218,2.8651671013918905,2.614651749994484,2.542202442985679
